seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51550,1984,  44.8706,   2.0630,   1.5827,   8.4048,   0.9468,   0.5238,   0.4845,   0.1637
A51550,1985,  45.5075,   1.9759,   1.5607,   8.2613,   0.9465,   0.4979,   0.4605,   0.1556
A51550,1986,  28.8479,   1.8158,   1.5655,   8.1179,   0.9461,   0.3168,   0.2930,   0.0990
A51550,1987,  46.9310,   2.4348,   1.9358,   7.9745,   0.9458,   0.5045,   0.4667,   0.1577
A51550,1988,  41.0781,   2.3244,   1.7706,   7.8312,   0.9454,   0.4928,   0.4559,   0.1540
A51550,1989,  62.1241,   2.8424,   2.4496,   7.6878,   0.9451,   0.7042,   0.6514,   0.2201
A51550,1990,  42.6006,   2.1366,   2.1805,   7.5444,   0.9447,   0.4819,   0.4458,   0.1506
A51550,1991,  44.2808,   2.1742,   1.7972,   7.4010,   0.9444,   0.4954,   0.4582,   0.1548
A51550,1992,  51.4594,   2.2742,   1.9873,   7.2576,   0.9440,   0.5377,   0.4974,   0.1680
A51550,1993,  39.2206,   1.9381,   2.0100,   7.1142,   0.9437,   0.4503,   0.4165,   0.1407
A51550,1994,  50.1319,   2.0903,   2.0321,   6.9708,   0.9433,   0.5102,   0.4720,   0.1595
A51550,1995,  36.9053,   1.7514,   1.6568,   6.8274,   0.9429,   0.4240,   0.3922,   0.1325
A51550,1996,  58.5020,   2.8521,   2.8504,   6.6840,   0.9426,   0.6592,   0.6098,   0.2060
A51550,1997,  39.4636,   1.9588,   1.8223,   6.5406,   0.9422,   0.4199,   0.3884,   0.1312
A51550,1998,  54.9464,   2.3807,   2.0739,   6.3972,   0.9419,   0.6001,   0.5550,   0.1875
A51550,1999,  65.6573,   1.8435,   1.5896,   6.2538,   0.9415,   0.6860,   0.6346,   0.2144
A51550,2000,  51.8128,   2.1826,   2.0172,   6.1104,   0.9412,   0.6219,   0.5752,   0.1943
A51550,2001,  32.2703,   1.5147,   1.7509,   5.9670,   0.9408,   0.3958,   0.3662,   0.1237
A51550,2002,  56.7296,   2.0479,   2.3821,   5.8236,   0.9405,   0.6140,   0.5680,   0.1919
A51550,2003,  63.4275,   2.1499,   2.6428,   5.6803,   0.9401,   0.7247,   0.6704,   0.2265
A51550,2004,  52.4385,   1.6981,   2.1933,   5.5368,   0.9398,   0.5986,   0.5537,   0.1871
A51550,2005,  49.4665,   1.6604,   2.0288,   5.3935,   0.9394,   0.5550,   0.5134,   0.1734
