seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51760,1984,  46.8012,   2.7517,   2.4403,   9.0262,   2.8189,   0.5307,   0.4909,   0.1659
A51760,1985,  47.1846,   2.8049,   2.3629,   8.8673,   2.8177,   0.4850,   0.4487,   0.1516
A51760,1986,  35.3457,   2.7649,   2.4792,   8.7083,   2.8163,   0.3740,   0.3459,   0.1169
A51760,1987,  41.8167,   2.9446,   2.5262,   8.5494,   2.8151,   0.4993,   0.4618,   0.1560
A51760,1988,  37.8624,   2.6303,   2.4461,   8.3905,   2.8138,   0.4237,   0.3919,   0.1324
A51760,1989,  48.9373,   3.2017,   3.4114,   8.2316,   2.8125,   0.5782,   0.5349,   0.1807
A51760,1990,  40.1628,   2.5014,   2.9126,   8.0727,   2.8112,   0.4681,   0.4330,   0.1463
A51760,1991,  35.8890,   2.1851,   2.1323,   7.9138,   2.8099,   0.3833,   0.3546,   0.1198
A51760,1992,  40.0109,   2.3254,   2.3078,   7.7548,   2.8086,   0.4465,   0.4130,   0.1395
A51760,1993,  44.1505,   2.7013,   2.9505,   7.5959,   2.8073,   0.5021,   0.4645,   0.1569
A51760,1994,  45.4681,   2.5119,   3.0926,   7.4370,   2.8060,   0.4915,   0.4546,   0.1536
A51760,1995,  41.7272,   2.5193,   2.8924,   7.2781,   2.8047,   0.4810,   0.4450,   0.1503
A51760,1996,  55.0915,   3.2195,   3.4508,   7.1192,   2.8034,   0.5917,   0.5474,   0.1849
A51760,1997,  35.1877,   2.1421,   2.3569,   6.9603,   2.8021,   0.3891,   0.3599,   0.1216
A51760,1998,  46.4795,   2.5053,   2.5414,   6.8013,   2.8008,   0.5329,   0.4929,   0.1665
A51760,1999,  46.4367,   2.1192,   2.2588,   6.6424,   2.7995,   0.4983,   0.4609,   0.1557
A51760,2000,  41.9076,   2.3483,   2.5758,   6.4835,   2.7982,   0.5048,   0.4669,   0.1577
A51760,2001,  33.1490,   1.8429,   2.3655,   6.3246,   2.7969,   0.3906,   0.3613,   0.1221
A51760,2002,  38.5500,   1.8216,   2.2946,   6.1657,   2.7956,   0.4208,   0.3893,   0.1315
A51760,2003,  66.2594,   2.8318,   4.1061,   6.0067,   2.7943,   0.7760,   0.7178,   0.2425
A51760,2004,  56.8856,   2.2423,   3.2008,   5.8478,   2.7930,   0.6584,   0.6090,   0.2058
A51760,2005,  39.2100,   1.6443,   2.4206,   5.6889,   2.7917,   0.4192,   0.3877,   0.1310
