seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51081,1984,  46.2498,   2.2722,   1.3221,   6.4422,   1.1032,   0.5396,   0.4991,   0.1686
A51081,1985,  48.6133,   2.2536,   1.2293,   6.3697,   1.1133,   0.5084,   0.4703,   0.1589
A51081,1986,  39.0273,   2.5120,   1.5172,   6.2973,   1.1234,   0.4123,   0.3814,   0.1288
A51081,1987,  47.8670,   2.5734,   1.5032,   6.2248,   1.1335,   0.5419,   0.5013,   0.1693
A51081,1988,  38.2369,   2.4502,   1.4406,   6.1524,   1.1436,   0.4643,   0.4294,   0.1451
A51081,1989,  54.4546,   2.9898,   1.9539,   6.0799,   1.1537,   0.6612,   0.6116,   0.2066
A51081,1990,  43.1339,   2.2627,   1.7453,   6.0074,   1.1638,   0.4923,   0.4554,   0.1538
A51081,1991,  42.8734,   2.3618,   1.4947,   5.9350,   1.1739,   0.4606,   0.4261,   0.1439
A51081,1992,  44.5785,   2.3914,   1.6401,   5.8625,   1.1840,   0.5096,   0.4714,   0.1592
A51081,1993,  44.8171,   2.4373,   1.8941,   5.7901,   1.1941,   0.5094,   0.4712,   0.1592
A51081,1994,  41.1723,   2.1153,   1.5416,   5.7176,   1.2042,   0.4429,   0.4097,   0.1384
A51081,1995,  43.1518,   2.2677,   1.5335,   5.6452,   1.2143,   0.4832,   0.4470,   0.1510
A51081,1996,  57.6952,   2.9042,   2.2484,   5.5727,   1.2244,   0.6470,   0.5985,   0.2022
A51081,1997,  38.5967,   2.0684,   1.5550,   5.5002,   1.2345,   0.4229,   0.3912,   0.1322
A51081,1998,  48.8636,   2.6554,   1.8278,   5.4278,   1.2446,   0.5482,   0.5071,   0.1713
A51081,1999,  56.9731,   1.8953,   1.3657,   5.3553,   1.2547,   0.5803,   0.5367,   0.1813
A51081,2000,  45.6745,   2.5376,   1.8476,   5.2829,   1.2648,   0.5470,   0.5059,   0.1709
A51081,2001,  36.4682,   1.8935,   1.5377,   5.2104,   1.2749,   0.4461,   0.4127,   0.1394
A51081,2002,  46.1423,   2.1635,   1.6552,   5.1380,   1.2850,   0.4916,   0.4547,   0.1536
A51081,2003,  62.8327,   2.4819,   2.4268,   5.0655,   1.2951,   0.7357,   0.6805,   0.2299
A51081,2004,  54.0707,   2.1101,   2.0790,   4.9930,   1.3052,   0.5999,   0.5549,   0.1875
A51081,2005,  39.1427,   1.6139,   1.4968,   4.9206,   1.3153,   0.4263,   0.3943,   0.1332
