seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51650,1984,  41.9339,   2.2114,   1.6762,   3.4462,   0.7070,   0.5006,   0.4631,   0.1564
A51650,1985,  45.2971,   2.3191,   1.7077,   3.3908,   0.7054,   0.4881,   0.4515,   0.1525
A51650,1986,  28.8240,   1.9677,   1.5083,   3.3353,   0.7038,   0.3033,   0.2805,   0.0948
A51650,1987,  45.6846,   2.9590,   2.2271,   3.2799,   0.7023,   0.5201,   0.4811,   0.1625
A51650,1988,  40.7769,   2.5283,   1.9440,   3.2245,   0.7007,   0.4865,   0.4500,   0.1520
A51650,1989,  59.7906,   3.2238,   2.5868,   3.1690,   0.6991,   0.6681,   0.6180,   0.2088
A51650,1990,  41.7865,   2.3101,   2.2463,   3.1136,   0.6976,   0.4649,   0.4300,   0.1453
A51650,1991,  39.8057,   2.2998,   1.8286,   3.0582,   0.6960,   0.4469,   0.4134,   0.1397
A51650,1992,  49.7720,   2.4869,   1.9869,   3.0027,   0.6944,   0.5264,   0.4869,   0.1645
A51650,1993,  39.4879,   2.1344,   2.0165,   2.9473,   0.6929,   0.4579,   0.4236,   0.1431
A51650,1994,  49.5572,   2.4556,   2.2073,   2.8918,   0.6913,   0.5060,   0.4681,   0.1581
A51650,1995,  36.9803,   1.9139,   1.6711,   2.8364,   0.6897,   0.4256,   0.3937,   0.1330
A51650,1996,  56.6324,   3.1896,   2.8681,   2.7809,   0.6882,   0.6310,   0.5837,   0.1972
A51650,1997,  42.1176,   2.2249,   1.8534,   2.7255,   0.6866,   0.4463,   0.4128,   0.1395
A51650,1998,  57.4241,   2.8972,   2.3331,   2.6701,   0.6850,   0.6404,   0.5923,   0.2001
A51650,1999,  59.0636,   2.0717,   1.6839,   2.6146,   0.6835,   0.6203,   0.5738,   0.1938
A51650,2000,  52.3623,   2.6136,   2.1042,   2.5592,   0.6819,   0.6067,   0.5612,   0.1896
A51650,2001,  33.0763,   1.6887,   1.6774,   2.5037,   0.6803,   0.4029,   0.3727,   0.1259
A51650,2002,  52.0368,   2.2815,   2.4795,   2.4483,   0.6788,   0.5656,   0.5232,   0.1768
A51650,2003,  64.8391,   2.5903,   2.9526,   2.3929,   0.6772,   0.7324,   0.6775,   0.2289
A51650,2004,  55.1398,   2.1921,   2.5018,   2.3374,   0.6756,   0.6292,   0.5820,   0.1966
A51650,2005,  51.1445,   1.8460,   2.1183,   2.2820,   0.6741,   0.5804,   0.5369,   0.1814
