seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51067,1984,  42.2366,   2.3252,   1.3082,   5.7649,   0.5999,   0.4762,   0.4405,   0.1488
A51067,1985,  48.1638,   2.5733,   1.1955,   5.7025,   0.6024,   0.5234,   0.4842,   0.1636
A51067,1986,  35.4063,   2.4431,   1.1951,   5.6402,   0.6048,   0.3671,   0.3396,   0.1147
A51067,1987,  53.1430,   2.4015,   1.1872,   5.5778,   0.6072,   0.6293,   0.5821,   0.1967
A51067,1988,  33.4601,   2.1494,   1.0537,   5.5154,   0.6097,   0.3894,   0.3602,   0.1217
A51067,1989,  55.3007,   3.1620,   1.9012,   5.4530,   0.6121,   0.6618,   0.6121,   0.2068
A51067,1990,  52.0448,   2.4154,   1.6064,   5.3907,   0.6145,   0.5729,   0.5299,   0.1790
A51067,1991,  37.4250,   2.1104,   1.1298,   5.3283,   0.6170,   0.4266,   0.3946,   0.1333
A51067,1992,  46.6611,   2.3081,   1.2850,   5.2659,   0.6194,   0.5732,   0.5302,   0.1791
A51067,1993,  45.3457,   2.5632,   1.3894,   5.2036,   0.6218,   0.4988,   0.4614,   0.1559
A51067,1994,  46.9574,   2.5352,   1.6516,   5.1412,   0.6243,   0.5001,   0.4626,   0.1563
A51067,1995,  44.5406,   2.3003,   1.4292,   5.0788,   0.6267,   0.5426,   0.5019,   0.1696
A51067,1996,  56.4351,   2.8679,   1.6969,   5.0164,   0.6292,   0.6280,   0.5809,   0.1962
A51067,1997,  35.1579,   2.1317,   1.1769,   4.9541,   0.6316,   0.4061,   0.3757,   0.1269
A51067,1998,  44.5973,   2.3360,   1.4475,   4.8917,   0.6340,   0.5218,   0.4827,   0.1631
A51067,1999,  38.7010,   1.9617,   1.1335,   4.8293,   0.6365,   0.4118,   0.3810,   0.1287
A51067,2000,  38.7712,   2.2513,   1.4001,   4.7670,   0.6389,   0.4709,   0.4355,   0.1471
A51067,2001,  32.7686,   1.8380,   1.2088,   4.7046,   0.6413,   0.3928,   0.3633,   0.1227
A51067,2002,  40.3856,   1.7454,   1.0672,   4.6422,   0.6438,   0.4247,   0.3928,   0.1327
A51067,2003,  61.4250,   2.7159,   1.9864,   4.5799,   0.6462,   0.7476,   0.6915,   0.2336
A51067,2004,  50.6645,   1.9909,   1.3660,   4.5175,   0.6486,   0.5852,   0.5413,   0.1829
A51067,2005,  40.0339,   1.7091,   1.2083,   4.4551,   0.6511,   0.4314,   0.3991,   0.1348
