seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36007,1984,  41.9022,   3.9560,   2.1903,   6.4434,   1.1946,   0.5141,   0.4756,   0.1607
A36007,1985,  35.2560,   3.5283,   1.8935,   6.3149,   1.1844,   0.3892,   0.3600,   0.1216
A36007,1986,  43.9171,   4.5576,   2.3918,   6.1863,   1.1742,   0.4995,   0.4620,   0.1561
A36007,1987,  38.1366,   3.9337,   2.0878,   6.0577,   1.1640,   0.4522,   0.4182,   0.1413
A36007,1988,  34.6921,   3.3898,   1.7065,   5.9292,   1.1538,   0.3859,   0.3569,   0.1206
A36007,1989,  39.5351,   3.6078,   2.0610,   5.8006,   1.1436,   0.4865,   0.4500,   0.1520
A36007,1990,  46.5475,   4.0398,   2.3638,   5.6720,   1.1334,   0.5222,   0.4830,   0.1632
A36007,1991,  34.0797,   3.3346,   1.7297,   5.5435,   1.1232,   0.3837,   0.3549,   0.1199
A36007,1992,  41.4905,   3.7668,   2.1486,   5.4149,   1.1130,   0.4693,   0.4341,   0.1467
A36007,1993,  43.9521,   3.9389,   2.0302,   5.2863,   1.1028,   0.5237,   0.4844,   0.1636
A36007,1994,  45.4624,   3.8312,   2.4114,   5.1578,   1.0927,   0.5259,   0.4865,   0.1644
A36007,1995,  35.7592,   2.9919,   1.9231,   5.0292,   1.0825,   0.3938,   0.3643,   0.1231
A36007,1996,  50.4494,   4.3048,   2.6585,   4.9007,   1.0723,   0.5996,   0.5547,   0.1874
A36007,1997,  34.6749,   3.1706,   1.7810,   4.7721,   1.0621,   0.3925,   0.3631,   0.1227
A36007,1998,  40.7396,   3.3224,   2.0115,   4.6435,   1.0519,   0.4992,   0.4618,   0.1560
A36007,1999,  36.0628,   2.5917,   1.4538,   4.5150,   1.0417,   0.3962,   0.3665,   0.1238
A36007,2000,  47.1673,   3.8333,   2.3468,   4.3864,   1.0315,   0.5936,   0.5490,   0.1855
A36007,2001,  34.8290,   2.5361,   1.6803,   4.2578,   1.0213,   0.4003,   0.3703,   0.1251
A36007,2002,  44.8362,   2.9879,   2.0536,   4.1293,   1.0111,   0.5466,   0.5056,   0.1708
A36007,2003,  49.9335,   3.0589,   2.2893,   4.0007,   1.0009,   0.5726,   0.5296,   0.1789
A36007,2004,  49.4406,   2.9784,   2.3484,   3.8721,   0.9907,   0.5568,   0.5151,   0.1740
A36007,2005,  46.9392,   2.2964,   1.7943,   3.7436,   0.9805,   0.5118,   0.4734,   0.1599
