seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36069,1984,  42.4700,   4.8043,   3.3072,   5.8666,   1.7006,   0.5272,   0.4876,   0.1647
A36069,1985,  33.6258,   3.9948,   2.5670,   5.7718,   1.6924,   0.3847,   0.3558,   0.1202
A36069,1986,  37.1724,   4.3783,   2.8771,   5.6770,   1.6842,   0.4423,   0.4091,   0.1382
A36069,1987,  37.5306,   4.1276,   2.6002,   5.5822,   1.6761,   0.4306,   0.3983,   0.1346
A36069,1988,  26.5899,   2.8796,   1.8211,   5.4874,   1.6679,   0.2982,   0.2758,   0.0932
A36069,1989,  35.5769,   3.6596,   2.5819,   5.3926,   1.6597,   0.4447,   0.4113,   0.1390
A36069,1990,  42.0377,   4.5995,   2.9962,   5.2978,   1.6515,   0.4725,   0.4371,   0.1477
A36069,1991,  27.4490,   3.1133,   1.8973,   5.2030,   1.6433,   0.3062,   0.2832,   0.0957
A36069,1992,  38.8088,   3.7889,   2.5980,   5.1081,   1.6352,   0.4268,   0.3947,   0.1334
A36069,1993,  35.2127,   3.7223,   2.2978,   5.0133,   1.6270,   0.3983,   0.3684,   0.1245
A36069,1994,  36.3720,   3.5382,   2.6345,   4.9185,   1.6188,   0.4286,   0.3965,   0.1339
A36069,1995,  30.8008,   2.9112,   2.0710,   4.8237,   1.6106,   0.3283,   0.3037,   0.1026
A36069,1996,  44.7247,   4.2480,   3.0215,   4.7289,   1.6025,   0.5391,   0.4987,   0.1685
A36069,1997,  33.8792,   3.2808,   2.3050,   4.6341,   1.5943,   0.3849,   0.3560,   0.1203
A36069,1998,  36.4422,   3.4441,   2.5166,   4.5393,   1.5861,   0.4461,   0.4126,   0.1394
A36069,1999,  34.0708,   3.1501,   2.1876,   4.4445,   1.5779,   0.3737,   0.3457,   0.1168
A36069,2000,  41.1919,   3.9745,   2.8823,   4.3497,   1.5698,   0.5001,   0.4626,   0.1563
A36069,2001,  28.1670,   2.6993,   2.0602,   4.2548,   1.5616,   0.3198,   0.2958,   0.0999
A36069,2002,  41.0926,   3.5815,   2.8923,   4.1600,   1.5534,   0.5038,   0.4660,   0.1574
A36069,2003,  43.1312,   3.4300,   3.0441,   4.0652,   1.5452,   0.4855,   0.4490,   0.1517
A36069,2004,  44.1586,   3.0874,   3.0113,   3.9704,   1.5371,   0.5323,   0.4924,   0.1663
A36069,2005,  39.2148,   2.4934,   2.3498,   3.8756,   1.5289,   0.4308,   0.3985,   0.1346
