seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B42015,1984,   1,   1.5974,   0.1825,   0.0701,   0.7032,   0.0253,   0.0145,   0.0134,   0.0045
B42015,1984,   2,   5.0694,   0.2547,   0.0938,   0.6622,   0.0459,   0.0460,   0.0425,   0.0144
B42015,1984,   3,   3.6588,   0.3322,   0.1429,   0.7395,   0.0822,   0.0332,   0.0307,   0.0104
B42015,1984,   4,   5.1566,   0.5805,   0.3243,   0.5497,   0.0865,   0.0935,   0.0865,   0.0292
B42015,1984,   5,   6.9889,   0.7680,   0.4864,   0.5902,   0.0934,   0.1267,   0.1172,   0.0396
B42015,1984,   6,   3.6723,   0.4178,   0.2820,   0.7121,   0.2188,   0.0666,   0.0616,   0.0208
B42015,1984,   7,   5.6431,   0.5596,   0.2262,   0.5968,   0.2253,   0.0512,   0.0473,   0.0160
B42015,1984,   8,   4.4226,   0.5312,   0.1786,   0.5146,   0.1918,   0.0401,   0.0371,   0.0125
B42015,1984,   9,   2.2536,   0.2586,   0.1378,   0.5987,   0.1037,   0.0204,   0.0189,   0.0064
B42015,1984,  10,   2.3085,   0.2481,   0.1285,   0.5906,   0.0874,   0.0209,   0.0194,   0.0065
B42015,1984,  11,   3.3252,   0.1761,   0.0843,   0.5802,   0.0634,   0.0301,   0.0279,   0.0094
B42015,1984,  12,   3.1500,   0.2863,   0.1060,   0.5466,   0.0210,   0.0286,   0.0264,   0.0089
B42015,1985,   1,   1.0934,   0.1074,   0.0416,   0.6908,   0.0252,   0.0099,   0.0092,   0.0031
B42015,1985,   2,   1.6380,   0.1494,   0.0467,   0.6505,   0.0457,   0.0148,   0.0137,   0.0046
B42015,1985,   3,   2.1915,   0.2563,   0.1125,   0.7265,   0.0818,   0.0199,   0.0184,   0.0062
B42015,1985,   4,   1.9323,   0.2481,   0.1699,   0.5400,   0.0861,   0.0350,   0.0324,   0.0109
B42015,1985,   5,   3.8401,   0.4061,   0.2864,   0.5798,   0.0930,   0.0696,   0.0644,   0.0218
B42015,1985,   6,   3.7027,   0.3744,   0.2476,   0.6995,   0.2178,   0.0671,   0.0621,   0.0210
B42015,1985,   7,   4.4049,   0.5313,   0.2056,   0.5863,   0.2243,   0.0399,   0.0369,   0.0125
B42015,1985,   8,   3.5143,   0.4343,   0.1888,   0.5055,   0.1908,   0.0319,   0.0295,   0.0100
B42015,1985,   9,   3.5442,   0.2575,   0.1036,   0.5881,   0.1032,   0.0321,   0.0297,   0.0100
B42015,1985,  10,   2.0967,   0.2071,   0.1018,   0.5802,   0.0869,   0.0190,   0.0176,   0.0059
B42015,1985,  11,   6.0623,   0.4269,   0.1725,   0.5700,   0.0630,   0.0550,   0.0508,   0.0172
B42015,1985,  12,   2.0881,   0.1865,   0.0664,   0.5369,   0.0209,   0.0189,   0.0175,   0.0059
B42015,1986,   1,   2.3203,   0.1963,   0.0719,   0.6784,   0.0251,   0.0210,   0.0195,   0.0066
B42015,1986,   2,   3.1592,   0.3163,   0.1125,   0.6388,   0.0455,   0.0286,   0.0265,   0.0089
B42015,1986,   3,   2.8637,   0.2683,   0.1325,   0.7135,   0.0814,   0.0260,   0.0240,   0.0081
B42015,1986,   4,   4.0394,   0.3727,   0.2096,   0.5303,   0.0857,   0.0732,   0.0677,   0.0229
B42015,1986,   5,   3.2084,   0.3269,   0.2736,   0.5694,   0.0925,   0.0582,   0.0538,   0.0182
B42015,1986,   6,   5.4061,   0.6208,   0.3814,   0.6870,   0.2167,   0.0980,   0.0907,   0.0306
B42015,1986,   7,   4.6135,   0.4970,   0.2083,   0.5758,   0.2232,   0.0418,   0.0387,   0.0131
B42015,1986,   8,   2.9362,   0.3687,   0.1376,   0.4965,   0.1899,   0.0266,   0.0246,   0.0083
B42015,1986,   9,   2.9424,   0.4047,   0.1750,   0.5776,   0.1027,   0.0267,   0.0247,   0.0083
B42015,1986,  10,   2.8614,   0.2863,   0.1353,   0.5698,   0.0865,   0.0259,   0.0240,   0.0081
B42015,1986,  11,   4.6536,   0.3881,   0.1504,   0.5597,   0.0627,   0.0422,   0.0390,   0.0132
B42015,1986,  12,   2.5837,   0.1798,   0.0519,   0.5273,   0.0208,   0.0234,   0.0217,   0.0073
B42015,1987,   1,   3.4012,   0.2599,   0.0848,   0.6660,   0.0250,   0.0308,   0.0285,   0.0096
B42015,1987,   2,   0.7980,   0.0798,   0.0291,   0.6272,   0.0453,   0.0072,   0.0067,   0.0023
B42015,1987,   3,   1.6999,   0.1986,   0.0854,   0.7005,   0.0810,   0.0154,   0.0143,   0.0048
B42015,1987,   4,   5.4177,   0.5149,   0.2828,   0.5206,   0.0853,   0.0982,   0.0909,   0.0307
B42015,1987,   5,   2.4735,   0.3002,   0.1901,   0.5590,   0.0921,   0.0448,   0.0415,   0.0140
B42015,1987,   6,   4.0110,   0.5739,   0.3529,   0.6744,   0.2157,   0.0727,   0.0673,   0.0227
B42015,1987,   7,   4.8694,   0.5254,   0.2364,   0.5653,   0.2221,   0.0441,   0.0408,   0.0138
B42015,1987,   8,   2.8537,   0.3389,   0.1453,   0.4874,   0.1890,   0.0259,   0.0239,   0.0081
B42015,1987,   9,   4.1356,   0.3401,   0.1443,   0.5670,   0.1022,   0.0375,   0.0347,   0.0117
B42015,1987,  10,   2.5233,   0.2175,   0.1015,   0.5594,   0.0861,   0.0229,   0.0212,   0.0071
B42015,1987,  11,   3.5753,   0.2490,   0.1414,   0.5495,   0.0624,   0.0324,   0.0300,   0.0101
B42015,1987,  12,   1.9975,   0.1854,   0.0756,   0.5177,   0.0207,   0.0181,   0.0167,   0.0057
B42015,1988,   1,   1.5174,   0.1378,   0.0495,   0.6536,   0.0248,   0.0138,   0.0127,   0.0043
B42015,1988,   2,   3.2883,   0.3287,   0.1269,   0.6155,   0.0451,   0.0298,   0.0276,   0.0093
B42015,1988,   3,   1.5042,   0.2246,   0.1240,   0.6874,   0.0806,   0.0136,   0.0126,   0.0043
B42015,1988,   4,   1.9535,   0.2623,   0.1718,   0.5109,   0.0849,   0.0354,   0.0328,   0.0111
B42015,1988,   5,   4.4854,   0.4529,   0.2112,   0.5486,   0.0916,   0.0813,   0.0752,   0.0254
B42015,1988,   6,   1.3498,   0.1216,   0.0967,   0.6619,   0.2146,   0.0245,   0.0226,   0.0076
B42015,1988,   7,   2.7937,   0.3203,   0.1336,   0.5548,   0.2210,   0.0253,   0.0234,   0.0079
B42015,1988,   8,   5.9540,   0.5547,   0.2086,   0.4783,   0.1881,   0.0540,   0.0499,   0.0169
B42015,1988,   9,   2.2130,   0.1720,   0.0797,   0.5565,   0.1017,   0.0201,   0.0186,   0.0063
B42015,1988,  10,   2.1610,   0.1608,   0.0582,   0.5490,   0.0857,   0.0196,   0.0181,   0.0061
B42015,1988,  11,   3.3017,   0.2661,   0.1236,   0.5393,   0.0621,   0.0299,   0.0277,   0.0094
B42015,1988,  12,   1.2858,   0.0869,   0.0321,   0.5081,   0.0206,   0.0117,   0.0108,   0.0036
