seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51169,1984,  43.0671,   2.8419,   1.7186,   6.2162,   0.4811,   0.5281,   0.4885,   0.1650
A51169,1985,  38.8076,   2.4769,   1.1168,   6.1474,   0.4809,   0.4399,   0.4069,   0.1375
A51169,1986,  39.1059,   2.5354,   1.1741,   6.0786,   0.4807,   0.4121,   0.3812,   0.1288
A51169,1987,  37.7884,   2.4221,   1.2702,   6.0098,   0.4805,   0.4400,   0.4070,   0.1375
A51169,1988,  35.1732,   2.0523,   1.0903,   5.9410,   0.4803,   0.3865,   0.3575,   0.1208
A51169,1989,  53.1785,   3.0137,   1.9085,   5.8722,   0.4802,   0.6242,   0.5774,   0.1951
A51169,1990,  46.5669,   2.5564,   1.6363,   5.8034,   0.4800,   0.5342,   0.4941,   0.1669
A51169,1991,  52.2098,   2.9243,   1.4121,   5.7346,   0.4798,   0.5703,   0.5275,   0.1782
A51169,1992,  41.6475,   2.5632,   1.3048,   5.6658,   0.4796,   0.4766,   0.4408,   0.1489
A51169,1993,  41.9906,   2.5174,   1.2089,   5.5970,   0.4794,   0.4572,   0.4229,   0.1429
A51169,1994,  50.4839,   2.3519,   1.5571,   5.5282,   0.4792,   0.5773,   0.5340,   0.1804
A51169,1995,  42.3422,   2.4551,   1.6083,   5.4594,   0.4790,   0.4955,   0.4583,   0.1548
A51169,1996,  51.2359,   2.7499,   1.6834,   5.3906,   0.4788,   0.5856,   0.5417,   0.1830
A51169,1997,  43.0185,   2.8263,   1.5947,   5.3218,   0.4786,   0.5023,   0.4646,   0.1570
A51169,1998,  48.0182,   2.9847,   1.9559,   5.2530,   0.4785,   0.6185,   0.5722,   0.1933
A51169,1999,  35.0039,   2.2215,   1.2086,   5.1842,   0.4783,   0.4034,   0.3731,   0.1261
A51169,2000,  36.3474,   2.4809,   1.4097,   5.1153,   0.4781,   0.4249,   0.3930,   0.1328
A51169,2001,  41.5989,   2.0696,   1.2269,   5.0466,   0.4779,   0.4701,   0.4348,   0.1469
A51169,2002,  47.0743,   2.2731,   1.4493,   4.9777,   0.4777,   0.4959,   0.4587,   0.1550
A51169,2003,  59.4302,   2.8706,   1.8592,   4.9089,   0.4775,   0.7092,   0.6560,   0.2216
A51169,2004,  50.4624,   2.0963,   1.4144,   4.8401,   0.4773,   0.5962,   0.5515,   0.1863
A51169,2005,  39.4081,   1.8693,   1.3156,   4.7713,   0.4771,   0.4577,   0.4233,   0.1430
