seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24025,1984,  47.0856,   3.8125,   2.1069,   9.3779,   2.0032,   0.5602,   0.5182,   0.1751
A24025,1985,  40.4475,   3.2350,   1.5786,   9.2100,   2.0056,   0.4502,   0.4165,   0.1407
A24025,1986,  39.1237,   3.4488,   1.7615,   9.0420,   2.0080,   0.4102,   0.3795,   0.1282
A24025,1987,  40.1607,   3.3168,   1.7682,   8.8740,   2.0103,   0.4424,   0.4092,   0.1383
A24025,1988,  43.3015,   3.3738,   1.6540,   8.7060,   2.0127,   0.4942,   0.4571,   0.1544
A24025,1989,  54.3008,   4.3912,   2.6874,   8.5380,   2.0151,   0.6666,   0.6166,   0.2083
A24025,1990,  53.5737,   3.9178,   2.3714,   8.3700,   2.0174,   0.6327,   0.5852,   0.1977
A24025,1991,  37.4578,   3.1276,   1.8157,   8.2021,   2.0198,   0.3980,   0.3681,   0.1244
A24025,1992,  39.7395,   3.0465,   1.7659,   8.0341,   2.0222,   0.4345,   0.4019,   0.1358
A24025,1993,  48.8153,   3.8064,   2.2827,   7.8661,   2.0245,   0.5444,   0.5036,   0.1701
A24025,1994,  44.9154,   3.4840,   2.0954,   7.6981,   2.0269,   0.4801,   0.4441,   0.1500
A24025,1995,  42.5159,   2.7544,   1.9057,   7.5301,   2.0292,   0.4701,   0.4349,   0.1469
A24025,1996,  61.1625,   4.2078,   2.6485,   7.3621,   2.0316,   0.6855,   0.6341,   0.2142
A24025,1997,  34.6379,   2.6218,   1.3948,   7.1941,   2.0340,   0.3723,   0.3444,   0.1163
A24025,1998,  44.8014,   3.4467,   1.9186,   7.0262,   2.0363,   0.5335,   0.4935,   0.1667
A24025,1999,  51.8013,   3.0799,   1.8431,   6.8582,   2.0387,   0.5423,   0.5016,   0.1695
A24025,2000,  42.9436,   2.9409,   1.7879,   6.6902,   2.0411,   0.4894,   0.4527,   0.1529
A24025,2001,  35.4636,   2.3404,   1.7429,   6.5222,   2.0434,   0.4247,   0.3929,   0.1327
A24025,2002,  44.4615,   2.5043,   1.8503,   6.3542,   2.0458,   0.4864,   0.4500,   0.1520
A24025,2003,  64.2256,   3.2605,   2.9605,   6.1863,   2.0482,   0.7364,   0.6812,   0.2301
A24025,2004,  52.5665,   2.9767,   2.7630,   6.0183,   2.0505,   0.6253,   0.5784,   0.1954
A24025,2005,  48.2881,   2.3955,   2.0247,   5.8503,   2.0529,   0.5285,   0.4889,   0.1652
