seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51017,1984,  47.8767,   2.7535,   1.3853,   5.0561,   0.3794,   0.5223,   0.4831,   0.1632
A51017,1985,  42.2486,   2.5998,   1.1671,   4.9929,   0.3807,   0.4632,   0.4285,   0.1448
A51017,1986,  33.3785,   2.7337,   1.2940,   4.9298,   0.3820,   0.3700,   0.3422,   0.1156
A51017,1987,  40.1133,   2.3162,   1.1526,   4.8665,   0.3834,   0.4772,   0.4414,   0.1491
A51017,1988,  30.3041,   2.1062,   0.9663,   4.8034,   0.3847,   0.3359,   0.3107,   0.1050
A51017,1989,  51.0288,   3.0217,   1.6772,   4.7402,   0.3860,   0.6111,   0.5653,   0.1910
A51017,1990,  40.2643,   2.2240,   1.3573,   4.6770,   0.3873,   0.4541,   0.4200,   0.1419
A51017,1991,  39.5111,   2.2327,   1.0803,   4.6138,   0.3886,   0.4208,   0.3893,   0.1315
A51017,1992,  39.4558,   2.4425,   1.2595,   4.5506,   0.3899,   0.4734,   0.4379,   0.1479
A51017,1993,  41.8200,   2.6652,   1.4177,   4.4874,   0.3912,   0.4744,   0.4388,   0.1482
A51017,1994,  41.1140,   2.3329,   1.3932,   4.4242,   0.3926,   0.4589,   0.4245,   0.1434
A51017,1995,  38.9754,   2.3123,   1.4018,   4.3610,   0.3939,   0.4733,   0.4378,   0.1479
A51017,1996,  57.0116,   3.5343,   1.9288,   4.2978,   0.3952,   0.6549,   0.6058,   0.2047
A51017,1997,  37.7878,   2.4404,   1.2678,   4.2346,   0.3965,   0.4236,   0.3918,   0.1324
A51017,1998,  43.5785,   2.6507,   1.5041,   4.1714,   0.3978,   0.5362,   0.4960,   0.1676
A51017,1999,  38.3536,   2.2557,   1.2143,   4.1082,   0.3991,   0.4061,   0.3756,   0.1269
A51017,2000,  40.0211,   2.2687,   1.2856,   4.0450,   0.4005,   0.4788,   0.4429,   0.1496
A51017,2001,  36.2028,   2.0873,   1.2571,   3.9818,   0.4018,   0.4339,   0.4013,   0.1356
A51017,2002,  42.6020,   2.1381,   1.3366,   3.9186,   0.4031,   0.4899,   0.4532,   0.1531
A51017,2003,  61.0160,   2.7113,   1.8890,   3.8554,   0.4044,   0.7349,   0.6798,   0.2297
A51017,2004,  45.0378,   1.8207,   1.2812,   3.7922,   0.4057,   0.5333,   0.4933,   0.1666
A51017,2005,  37.8019,   1.8618,   1.4327,   3.7290,   0.4070,   0.4269,   0.3949,   0.1334
