seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36067,1984,  46.9107,   4.6871,   3.4766,   5.6523,   1.7123,   0.5534,   0.5119,   0.1729
A36067,1985,  37.9676,   4.3825,   3.0847,   5.5714,   1.7063,   0.4278,   0.3957,   0.1337
A36067,1986,  42.3784,   4.7855,   3.4551,   5.4905,   1.7003,   0.4889,   0.4522,   0.1528
A36067,1987,  34.3670,   3.8173,   2.6698,   5.4095,   1.6943,   0.3926,   0.3631,   0.1227
A36067,1988,  33.5621,   3.5216,   2.4872,   5.3286,   1.6883,   0.3662,   0.3387,   0.1144
A36067,1989,  41.6846,   4.0959,   2.9659,   5.2477,   1.6823,   0.4932,   0.4562,   0.1541
A36067,1990,  49.4768,   5.1754,   3.7945,   5.1667,   1.6763,   0.5740,   0.5309,   0.1794
A36067,1991,  36.0908,   3.8284,   2.5566,   5.0858,   1.6703,   0.4088,   0.3781,   0.1277
A36067,1992,  46.3501,   4.4687,   3.3649,   5.0049,   1.6643,   0.5139,   0.4754,   0.1606
A36067,1993,  43.9260,   4.2173,   2.9802,   4.9240,   1.6583,   0.5333,   0.4933,   0.1666
A36067,1994,  46.7140,   4.1899,   3.4504,   4.8431,   1.6523,   0.5360,   0.4958,   0.1675
A36067,1995,  37.0007,   3.7007,   2.9753,   4.7621,   1.6463,   0.4070,   0.3764,   0.1272
A36067,1996,  51.7463,   4.8234,   3.7000,   4.6812,   1.6403,   0.6128,   0.5668,   0.1915
A36067,1997,  39.4004,   3.9638,   3.0074,   4.6003,   1.6343,   0.4493,   0.4156,   0.1404
A36067,1998,  41.3903,   3.8693,   2.9276,   4.5194,   1.6283,   0.5039,   0.4661,   0.1575
A36067,1999,  35.8034,   3.0373,   2.2342,   4.4384,   1.6223,   0.3798,   0.3513,   0.1187
A36067,2000,  45.3246,   4.5457,   3.7857,   4.3575,   1.6163,   0.5720,   0.5291,   0.1787
A36067,2001,  40.2339,   3.7142,   3.0253,   4.2766,   1.6103,   0.4519,   0.4180,   0.1412
A36067,2002,  49.0804,   4.4461,   3.9238,   4.1957,   1.6042,   0.6019,   0.5567,   0.1881
A36067,2003,  54.6349,   4.3428,   4.1182,   4.1147,   1.5982,   0.6262,   0.5793,   0.1957
A36067,2004,  51.2696,   3.4901,   3.6893,   4.0338,   1.5922,   0.5755,   0.5323,   0.1798
A36067,2005,  49.5199,   2.7451,   2.8687,   3.9529,   1.5862,   0.5505,   0.5092,   0.1720
