seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51530,1984,  48.3831,   2.6309,   1.3860,   5.1078,   0.6876,   0.5560,   0.5143,   0.1738
A51530,1985,  44.4036,   2.4506,   1.0588,   5.0453,   0.6877,   0.4717,   0.4363,   0.1474
A51530,1986,  31.8309,   2.4821,   1.2102,   4.9827,   0.6879,   0.3420,   0.3163,   0.1069
A51530,1987,  46.8669,   2.4725,   1.1946,   4.9201,   0.6881,   0.5606,   0.5186,   0.1752
A51530,1988,  32.3680,   2.2254,   1.1156,   4.8576,   0.6882,   0.3795,   0.3510,   0.1186
A51530,1989,  51.1830,   2.9488,   1.7807,   4.7950,   0.6884,   0.6349,   0.5873,   0.1984
A51530,1990,  44.4181,   2.1489,   1.3779,   4.7324,   0.6886,   0.4909,   0.4541,   0.1534
A51530,1991,  40.6215,   2.2811,   1.2153,   4.6698,   0.6887,   0.4635,   0.4287,   0.1448
A51530,1992,  44.1098,   2.2717,   1.2784,   4.6072,   0.6889,   0.5256,   0.4862,   0.1643
A51530,1993,  45.8598,   2.7703,   1.6608,   4.5447,   0.6891,   0.5140,   0.4755,   0.1606
A51530,1994,  41.0611,   2.2166,   1.3707,   4.4821,   0.6892,   0.4406,   0.4076,   0.1377
A51530,1995,  50.8521,   2.7705,   1.7699,   4.4195,   0.6894,   0.6593,   0.6098,   0.2060
A51530,1996,  52.5099,   3.0053,   1.7527,   4.3569,   0.6896,   0.5892,   0.5450,   0.1841
A51530,1997,  36.6170,   2.2527,   1.2946,   4.2944,   0.6897,   0.4150,   0.3839,   0.1297
A51530,1998,  45.3381,   2.3783,   1.3672,   4.2318,   0.6899,   0.5588,   0.5169,   0.1746
A51530,1999,  38.6953,   1.9120,   1.0684,   4.1692,   0.6901,   0.4095,   0.3788,   0.1280
A51530,2000,  40.1889,   2.0714,   1.2041,   4.1066,   0.6902,   0.4838,   0.4475,   0.1512
A51530,2001,  28.7229,   1.7481,   1.1105,   4.0441,   0.6904,   0.3401,   0.3146,   0.1063
A51530,2002,  37.5055,   1.9045,   1.2096,   3.9815,   0.6906,   0.4032,   0.3730,   0.1260
A51530,2003,  62.3223,   2.5406,   1.7705,   3.9189,   0.6907,   0.7286,   0.6740,   0.2277
A51530,2004,  46.1478,   1.8268,   1.3071,   3.8563,   0.6909,   0.5420,   0.5014,   0.1694
A51530,2005,  42.4066,   1.6802,   1.2015,   3.7938,   0.6911,   0.4555,   0.4213,   0.1423
