seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42071,1984,  47.4490,   4.4980,   2.8191,   6.9842,   7.5893,   0.5672,   0.5246,   0.1772
A42071,1985,  38.8481,   3.4767,   1.9415,   6.8526,   7.6273,   0.4370,   0.4042,   0.1366
A42071,1986,  44.3384,   4.6265,   2.6172,   6.7210,   7.6654,   0.4764,   0.4407,   0.1489
A42071,1987,  39.9624,   3.9329,   2.3210,   6.5895,   7.7035,   0.4454,   0.4120,   0.1392
A42071,1988,  40.7341,   3.6876,   2.0626,   6.4579,   7.7415,   0.4644,   0.4296,   0.1451
A42071,1989,  46.5636,   4.2921,   2.9890,   6.3263,   7.7796,   0.5675,   0.5250,   0.1774
A42071,1990,  46.5726,   4.0481,   2.8252,   6.1948,   7.8177,   0.5312,   0.4914,   0.1660
A42071,1991,  33.9717,   3.1880,   2.0733,   6.0632,   7.8558,   0.3631,   0.3358,   0.1135
A42071,1992,  37.6845,   3.3265,   2.2371,   5.9317,   7.8938,   0.4272,   0.3952,   0.1335
A42071,1993,  48.8050,   4.2516,   2.7503,   5.8001,   7.9319,   0.5418,   0.5011,   0.1693
A42071,1994,  49.0012,   4.3027,   3.1173,   5.6685,   7.9700,   0.5320,   0.4921,   0.1663
A42071,1995,  41.5304,   3.2023,   2.4498,   5.5370,   8.0080,   0.4577,   0.4234,   0.1430
A42071,1996,  60.0861,   4.8746,   3.5887,   5.4054,   8.0461,   0.6772,   0.6264,   0.2116
A42071,1997,  32.9729,   2.8456,   1.8027,   5.2738,   8.0842,   0.3630,   0.3358,   0.1134
A42071,1998,  43.1981,   3.7314,   2.6171,   5.1423,   8.1222,   0.5324,   0.4925,   0.1664
A42071,1999,  45.5122,   3.1283,   2.3257,   5.0107,   8.1603,   0.4797,   0.4437,   0.1499
A42071,2000,  42.3282,   2.8985,   2.1232,   4.8792,   8.1984,   0.4917,   0.4548,   0.1536
A42071,2001,  31.9694,   2.5228,   2.1387,   4.7476,   8.2365,   0.3747,   0.3466,   0.1171
A42071,2002,  44.1813,   2.8671,   2.4312,   4.6160,   8.2745,   0.5045,   0.4667,   0.1577
A42071,2003,  58.1333,   3.3397,   3.8822,   4.4845,   8.3126,   0.6695,   0.6193,   0.2092
A42071,2004,  54.5174,   3.4561,   3.8327,   4.3529,   8.3506,   0.6423,   0.5942,   0.2007
A42071,2005,  46.6219,   2.6135,   2.8280,   4.2213,   8.3887,   0.5044,   0.4666,   0.1576
