seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42055,1984,  45.2072,   4.4865,   2.4112,   6.8389,   3.3828,   0.5199,   0.4809,   0.1625
A42055,1985,  40.8187,   3.6452,   1.8225,   6.7114,   3.3972,   0.4448,   0.4115,   0.1390
A42055,1986,  37.1595,   3.9330,   2.1466,   6.5839,   3.4115,   0.4206,   0.3890,   0.1314
A42055,1987,  36.9489,   3.6685,   1.9192,   6.4564,   3.4259,   0.4325,   0.4001,   0.1352
A42055,1988,  33.5407,   3.1134,   1.6151,   6.3289,   3.4403,   0.4076,   0.3771,   0.1274
A42055,1989,  39.4815,   3.8381,   2.5489,   6.2014,   3.4547,   0.4864,   0.4499,   0.1520
A42055,1990,  44.8262,   3.5821,   2.2369,   6.0738,   3.4691,   0.5001,   0.4626,   0.1563
A42055,1991,  31.9459,   3.1437,   1.8313,   5.9463,   3.4835,   0.3443,   0.3185,   0.1076
A42055,1992,  43.2640,   3.6198,   2.1430,   5.8188,   3.4978,   0.4851,   0.4487,   0.1516
A42055,1993,  50.6467,   4.4536,   2.3653,   5.6913,   3.5122,   0.5661,   0.5237,   0.1769
A42055,1994,  47.9636,   4.1130,   2.6617,   5.5638,   3.5266,   0.5306,   0.4908,   0.1658
A42055,1995,  36.9819,   3.0057,   1.8726,   5.4363,   3.5410,   0.4383,   0.4054,   0.1370
A42055,1996,  66.2590,   5.5120,   3.4476,   5.3087,   3.5554,   0.7504,   0.6941,   0.2345
A42055,1997,  37.3314,   3.1061,   1.7008,   5.1812,   3.5698,   0.3955,   0.3658,   0.1236
A42055,1998,  45.0373,   4.1869,   2.4005,   5.0537,   3.5841,   0.5474,   0.5064,   0.1711
A42055,1999,  42.3420,   3.3463,   2.4707,   4.9262,   3.5985,   0.4606,   0.4261,   0.1440
A42055,2000,  41.9490,   2.9588,   2.0175,   4.7987,   3.6129,   0.5139,   0.4754,   0.1606
A42055,2001,  26.8692,   2.2103,   1.8505,   4.6712,   3.6273,   0.3150,   0.2914,   0.0984
A42055,2002,  42.8936,   2.8031,   2.1653,   4.5436,   3.6417,   0.4874,   0.4509,   0.1523
A42055,2003,  59.0147,   3.6904,   3.5016,   4.4161,   3.6560,   0.7047,   0.6518,   0.2202
A42055,2004,  52.6392,   2.9950,   2.8691,   4.2886,   3.6704,   0.6310,   0.5837,   0.1972
A42055,2005,  40.5674,   2.3082,   2.2288,   4.1611,   3.6848,   0.4396,   0.4067,   0.1374
