seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51730,1984,  46.2570,   2.6938,   2.3409,   7.5878,   1.6108,   0.5269,   0.4874,   0.1647
A51730,1985,  48.7640,   2.5931,   2.0767,   7.4788,   1.6176,   0.4945,   0.4574,   0.1545
A51730,1986,  37.1115,   2.6599,   2.3392,   7.3698,   1.6244,   0.3917,   0.3623,   0.1224
A51730,1987,  41.9028,   2.7840,   2.3005,   7.2608,   1.6313,   0.4839,   0.4477,   0.1512
A51730,1988,  37.0224,   2.4728,   2.1585,   7.1518,   1.6381,   0.4164,   0.3852,   0.1301
A51730,1989,  49.4164,   3.0115,   3.0904,   7.0428,   1.6449,   0.5857,   0.5417,   0.1830
A51730,1990,  41.1879,   2.3600,   2.6581,   6.9338,   1.6517,   0.4729,   0.4374,   0.1478
A51730,1991,  38.2515,   2.2369,   2.1122,   6.8248,   1.6585,   0.4013,   0.3712,   0.1254
A51730,1992,  41.1268,   2.3475,   2.3632,   6.7158,   1.6653,   0.4709,   0.4356,   0.1472
A51730,1993,  45.0726,   2.7289,   2.9899,   6.6068,   1.6721,   0.5194,   0.4805,   0.1623
A51730,1994,  43.3890,   2.2352,   2.6588,   6.4978,   1.6790,   0.4624,   0.4277,   0.1445
A51730,1995,  40.9632,   2.3974,   2.5696,   6.3888,   1.6858,   0.4644,   0.4296,   0.1451
A51730,1996,  58.3833,   3.2559,   3.5319,   6.2798,   1.6926,   0.6338,   0.5863,   0.1981
A51730,1997,  36.9909,   2.1985,   2.4057,   6.1708,   1.6994,   0.4040,   0.3737,   0.1263
A51730,1998,  46.2460,   2.4817,   2.5568,   6.0618,   1.7062,   0.5304,   0.4907,   0.1658
A51730,1999,  51.2012,   2.1605,   2.3704,   5.9528,   1.7130,   0.5540,   0.5125,   0.1731
A51730,2000,  43.3542,   2.4691,   2.6371,   5.8438,   1.7198,   0.5234,   0.4842,   0.1636
A51730,2001,  33.0380,   1.8485,   2.1688,   5.7348,   1.7267,   0.3831,   0.3544,   0.1197
A51730,2002,  43.5876,   2.1389,   2.4682,   5.6258,   1.7335,   0.4704,   0.4351,   0.1470
A51730,2003,  67.7321,   2.8555,   4.1681,   5.5168,   1.7403,   0.7923,   0.7329,   0.2476
A51730,2004,  59.8157,   2.3437,   3.2167,   5.4078,   1.7471,   0.6845,   0.6331,   0.2139
A51730,2005,  38.6262,   1.6873,   2.4079,   5.2988,   1.7539,   0.4106,   0.3798,   0.1283
