seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51510,1984,   1,   1.5309,   0.1378,   0.0664,   0.5355,   0.0834,   0.0139,   0.0128,   0.0043
A51510,1984,   2,   3.8487,   0.2206,   0.1285,   0.6429,   0.0618,   0.0349,   0.0323,   0.0109
A51510,1984,   3,   6.2970,   0.4327,   0.3083,   0.8179,   0.1167,   0.0571,   0.0528,   0.0178
A51510,1984,   4,   4.0286,   0.2635,   0.2919,   0.9812,   0.1615,   0.0730,   0.0676,   0.0228
A51510,1984,   5,   4.8379,   0.3990,   0.4855,   1.0836,   0.1552,   0.0877,   0.0811,   0.0274
A51510,1984,   6,   1.7305,   0.1902,   0.2108,   1.2760,   0.1814,   0.0314,   0.0290,   0.0098
A51510,1984,   7,   5.4008,   0.3934,   0.3058,   1.2969,   0.1877,   0.0490,   0.0453,   0.0153
A51510,1984,   8,   3.5083,   0.3123,   0.2038,   1.4206,   0.1868,   0.0318,   0.0294,   0.0099
A51510,1984,   9,   2.3026,   0.1646,   0.1442,   1.2440,   0.1476,   0.0209,   0.0193,   0.0065
A51510,1984,  10,   3.2327,   0.1864,   0.1569,   0.9843,   0.1460,   0.0293,   0.0271,   0.0092
A51510,1984,  11,   3.7379,   0.2077,   0.1338,   0.4788,   0.1091,   0.0339,   0.0313,   0.0106
A51510,1984,  12,   1.3445,   0.0798,   0.0415,   0.5106,   0.0808,   0.0122,   0.0113,   0.0038
A51510,1985,   1,   2.1120,   0.1687,   0.1148,   0.5255,   0.0829,   0.0191,   0.0177,   0.0060
A51510,1985,   2,   3.2689,   0.1475,   0.0628,   0.6308,   0.0615,   0.0296,   0.0274,   0.0093
A51510,1985,   3,   2.0067,   0.1858,   0.1376,   0.8025,   0.1160,   0.0182,   0.0168,   0.0057
A51510,1985,   4,   0.2076,   0.0248,   0.0338,   0.9628,   0.1606,   0.0038,   0.0035,   0.0012
A51510,1985,   5,   5.8298,   0.5094,   0.5372,   1.0632,   0.1544,   0.1057,   0.0978,   0.0330
A51510,1985,   6,   2.3298,   0.2697,   0.2895,   1.2521,   0.1804,   0.0422,   0.0391,   0.0132
A51510,1985,   7,   2.9549,   0.3150,   0.2346,   1.2725,   0.1866,   0.0268,   0.0248,   0.0084
A51510,1985,   8,   2.3729,   0.2391,   0.1785,   1.3939,   0.1857,   0.0215,   0.0199,   0.0067
A51510,1985,   9,   6.4483,   0.3037,   0.2242,   1.2206,   0.1468,   0.0585,   0.0541,   0.0183
A51510,1985,  10,   3.7424,   0.1885,   0.1344,   0.9658,   0.1452,   0.0339,   0.0314,   0.0106
A51510,1985,  11,   5.2111,   0.2229,   0.1323,   0.4698,   0.1085,   0.0472,   0.0437,   0.0148
A51510,1985,  12,   0.9134,   0.0827,   0.0483,   0.5010,   0.0803,   0.0083,   0.0077,   0.0026
A51510,1986,   1,   2.6256,   0.1554,   0.0789,   0.5154,   0.0825,   0.0238,   0.0220,   0.0074
A51510,1986,   2,   3.5265,   0.3476,   0.2272,   0.6187,   0.0611,   0.0320,   0.0296,   0.0100
A51510,1986,   3,   0.9778,   0.1194,   0.1093,   0.7872,   0.1154,   0.0089,   0.0082,   0.0028
A51510,1986,   4,   2.8487,   0.3193,   0.3763,   0.9443,   0.1597,   0.0516,   0.0478,   0.0161
A51510,1986,   5,   1.0669,   0.1041,   0.1198,   1.0428,   0.1535,   0.0193,   0.0179,   0.0060
A51510,1986,   6,   1.7327,   0.2183,   0.2622,   1.2281,   0.1794,   0.0314,   0.0291,   0.0098
A51510,1986,   7,   4.3131,   0.4909,   0.3933,   1.2481,   0.1856,   0.0391,   0.0362,   0.0122
A51510,1986,   8,   6.5204,   0.5850,   0.4486,   1.3672,   0.1847,   0.0591,   0.0547,   0.0185
A51510,1986,   9,   0.8816,   0.0599,   0.0480,   1.1972,   0.1460,   0.0080,   0.0074,   0.0025
A51510,1986,  10,   1.9501,   0.1319,   0.1036,   0.9473,   0.1444,   0.0177,   0.0164,   0.0055
A51510,1986,  11,   5.5058,   0.3572,   0.2052,   0.4608,   0.1079,   0.0499,   0.0462,   0.0156
A51510,1986,  12,   5.6517,   0.2829,   0.1204,   0.4914,   0.0799,   0.0512,   0.0474,   0.0160
A51510,1987,   1,   4.3204,   0.2540,   0.1096,   0.5054,   0.0820,   0.0392,   0.0362,   0.0122
A51510,1987,   2,   1.6821,   0.0877,   0.0333,   0.6067,   0.0608,   0.0152,   0.0141,   0.0048
A51510,1987,   3,   1.9646,   0.1630,   0.1296,   0.7718,   0.1147,   0.0178,   0.0165,   0.0056
A51510,1987,   4,   3.2864,   0.2322,   0.2434,   0.9259,   0.1588,   0.0596,   0.0551,   0.0186
A51510,1987,   5,   2.7001,   0.3320,   0.3322,   1.0225,   0.1526,   0.0490,   0.0453,   0.0153
A51510,1987,   6,   4.0864,   0.4481,   0.5257,   1.2041,   0.1784,   0.0741,   0.0685,   0.0232
A51510,1987,   7,   2.4760,   0.3174,   0.2952,   1.2237,   0.1846,   0.0224,   0.0208,   0.0070
A51510,1987,   8,   1.7851,   0.2286,   0.1983,   1.3405,   0.1837,   0.0162,   0.0150,   0.0051
A51510,1987,   9,   6.5640,   0.2980,   0.1993,   1.1738,   0.1452,   0.0595,   0.0550,   0.0186
A51510,1987,  10,   2.8078,   0.2107,   0.1576,   0.9288,   0.1436,   0.0255,   0.0235,   0.0080
A51510,1987,  11,   4.2216,   0.1569,   0.1049,   0.4518,   0.1073,   0.0383,   0.0354,   0.0120
A51510,1987,  12,   2.5603,   0.1758,   0.0966,   0.4818,   0.0795,   0.0232,   0.0215,   0.0073
A51510,1988,   1,   2.9146,   0.1544,   0.0628,   0.4953,   0.0815,   0.0264,   0.0244,   0.0083
A51510,1988,   2,   2.8150,   0.2044,   0.1179,   0.5946,   0.0605,   0.0255,   0.0236,   0.0080
A51510,1988,   3,   2.5713,   0.2477,   0.2342,   0.7564,   0.1141,   0.0233,   0.0216,   0.0073
A51510,1988,   4,   2.2636,   0.2550,   0.2935,   0.9075,   0.1579,   0.0410,   0.0380,   0.0128
A51510,1988,   5,   5.2056,   0.3817,   0.3653,   1.0021,   0.1518,   0.0944,   0.0873,   0.0295
A51510,1988,   6,   1.0658,   0.1334,   0.1629,   1.1801,   0.1774,   0.0193,   0.0179,   0.0060
A51510,1988,   7,   3.8860,   0.3079,   0.2194,   1.1994,   0.1835,   0.0352,   0.0326,   0.0110
A51510,1988,   8,   3.1839,   0.2608,   0.1916,   1.3138,   0.1827,   0.0289,   0.0267,   0.0090
