seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51153,1984,  45.7419,   3.2646,   2.0483,   9.3395,   1.0203,   0.5130,   0.4745,   0.1603
A51153,1985,  36.7425,   2.7594,   1.6580,   9.1733,   1.0180,   0.4012,   0.3711,   0.1254
A51153,1986,  34.6977,   3.1776,   1.9548,   9.0070,   1.0158,   0.3702,   0.3424,   0.1157
A51153,1987,  41.8178,   3.2269,   2.0360,   8.8407,   1.0135,   0.4887,   0.4521,   0.1527
A51153,1988,  35.2165,   2.8000,   1.7937,   8.6744,   1.0113,   0.4164,   0.3852,   0.1301
A51153,1989,  47.0351,   3.4285,   2.9848,   8.5082,   1.0091,   0.5896,   0.5454,   0.1842
A51153,1990,  46.5327,   2.9802,   2.4416,   8.3419,   1.0068,   0.5304,   0.4907,   0.1658
A51153,1991,  33.6856,   2.4422,   1.8663,   8.1756,   1.0046,   0.3699,   0.3421,   0.1156
A51153,1992,  44.7803,   2.7752,   2.0201,   8.0093,   1.0023,   0.4946,   0.4575,   0.1546
A51153,1993,  46.6505,   3.2417,   2.4753,   7.8431,   1.0001,   0.5231,   0.4839,   0.1635
A51153,1994,  46.3952,   3.0748,   2.4736,   7.6768,   0.9978,   0.4971,   0.4598,   0.1553
A51153,1995,  41.3931,   2.7575,   2.2342,   7.5105,   0.9956,   0.4801,   0.4441,   0.1500
A51153,1996,  57.5272,   3.8726,   2.8186,   7.3443,   0.9933,   0.6443,   0.5960,   0.2014
A51153,1997,  38.1916,   2.6683,   1.9565,   7.1780,   0.9911,   0.4187,   0.3873,   0.1308
A51153,1998,  42.2097,   2.7586,   2.0817,   7.0117,   0.9888,   0.5158,   0.4771,   0.1612
A51153,1999,  42.1121,   2.4155,   1.8200,   6.8455,   0.9866,   0.4400,   0.4070,   0.1375
A51153,2000,  37.5678,   2.1421,   1.6263,   6.6792,   0.9843,   0.4554,   0.4212,   0.1423
A51153,2001,  36.4380,   2.1976,   2.0810,   6.5129,   0.9821,   0.4277,   0.3956,   0.1337
A51153,2002,  38.9919,   2.1931,   2.0346,   6.3466,   0.9799,   0.4601,   0.4255,   0.1438
A51153,2003,  64.4119,   2.7898,   2.9310,   6.1803,   0.9776,   0.7537,   0.6972,   0.2355
A51153,2004,  42.8294,   2.2459,   2.3036,   6.0141,   0.9754,   0.5051,   0.4672,   0.1578
A51153,2005,  44.5375,   2.0258,   2.0024,   5.8478,   0.9731,   0.5129,   0.4744,   0.1603
