seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42097,1984,  44.4602,   4.8951,   2.6724,   6.5797,   2.1951,   0.5450,   0.5041,   0.1703
A42097,1985,  36.8254,   3.7890,   1.9531,   6.4557,   2.1921,   0.4379,   0.4051,   0.1369
A42097,1986,  43.6716,   4.4703,   2.1704,   6.3317,   2.1892,   0.4918,   0.4549,   0.1537
A42097,1987,  39.8188,   4.1782,   2.1090,   6.2078,   2.1863,   0.4379,   0.4050,   0.1368
A42097,1988,  35.8094,   3.6131,   1.7700,   6.0839,   2.1834,   0.4071,   0.3765,   0.1272
A42097,1989,  42.3142,   3.8618,   2.3057,   5.9599,   2.1805,   0.5370,   0.4967,   0.1678
A42097,1990,  49.5467,   4.1979,   2.5849,   5.8360,   2.1775,   0.5574,   0.5156,   0.1742
A42097,1991,  34.3165,   3.4402,   1.8726,   5.7120,   2.1746,   0.3721,   0.3442,   0.1163
A42097,1992,  40.7036,   3.7748,   2.1475,   5.5881,   2.1717,   0.4457,   0.4123,   0.1393
A42097,1993,  47.7379,   4.3725,   2.3391,   5.4641,   2.1688,   0.5684,   0.5257,   0.1776
A42097,1994,  50.1670,   4.3444,   2.8864,   5.3402,   2.1659,   0.5818,   0.5382,   0.1818
A42097,1995,  37.8218,   2.9347,   1.8560,   5.2163,   2.1629,   0.4310,   0.3987,   0.1347
A42097,1996,  54.0263,   4.4450,   2.7792,   5.0923,   2.1600,   0.6065,   0.5610,   0.1895
A42097,1997,  35.3883,   3.1001,   1.6895,   4.9684,   2.1571,   0.3941,   0.3646,   0.1232
A42097,1998,  44.1484,   3.5193,   2.1087,   4.8444,   2.1542,   0.5504,   0.5091,   0.1720
A42097,1999,  44.6860,   3.3512,   2.1127,   4.7205,   2.1512,   0.4844,   0.4481,   0.1514
A42097,2000,  43.4814,   3.5981,   2.3472,   4.5965,   2.1483,   0.5287,   0.4891,   0.1652
A42097,2001,  32.8628,   2.8885,   2.1061,   4.4726,   2.1454,   0.3816,   0.3530,   0.1193
A42097,2002,  42.9839,   3.0477,   2.2798,   4.3487,   2.1425,   0.5139,   0.4754,   0.1606
A42097,2003,  53.2464,   3.4926,   2.8192,   4.2247,   2.1396,   0.5981,   0.5533,   0.1869
A42097,2004,  53.1072,   3.4497,   2.9156,   4.1008,   2.1366,   0.6118,   0.5659,   0.1912
A42097,2005,  43.6352,   2.3814,   2.0269,   3.9768,   2.1337,   0.4745,   0.4389,   0.1483
