seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51600,1984,   1,   1.4151,   0.1301,   0.0702,   0.5346,   0.1070,   0.0128,   0.0119,   0.0040
A51600,1984,   2,   4.1007,   0.2133,   0.1337,   0.6450,   0.0724,   0.0372,   0.0344,   0.0116
A51600,1984,   3,   6.2423,   0.4345,   0.3174,   0.8336,   0.1470,   0.0566,   0.0523,   0.0177
A51600,1984,   4,   4.7832,   0.3023,   0.3406,   1.0464,   0.2022,   0.0867,   0.0802,   0.0271
A51600,1984,   5,   5.0006,   0.4136,   0.5212,   1.2072,   0.1948,   0.0907,   0.0839,   0.0283
A51600,1984,   6,   1.9769,   0.2234,   0.2610,   1.3387,   0.2283,   0.0358,   0.0332,   0.0112
A51600,1984,   7,   4.6683,   0.3650,   0.2955,   1.3469,   0.2392,   0.0423,   0.0391,   0.0132
A51600,1984,   8,   7.3889,   0.5912,   0.4053,   1.4030,   0.2456,   0.0670,   0.0620,   0.0209
A51600,1984,   9,   2.1534,   0.1499,   0.1445,   1.3938,   0.1932,   0.0195,   0.0181,   0.0061
A51600,1984,  10,   2.7565,   0.1670,   0.1486,   1.0713,   0.1870,   0.0250,   0.0231,   0.0078
A51600,1984,  11,   3.5998,   0.1957,   0.1332,   0.5006,   0.1459,   0.0326,   0.0302,   0.0102
A51600,1984,  12,   1.3751,   0.0899,   0.0488,   0.5101,   0.1046,   0.0125,   0.0115,   0.0039
A51600,1985,   1,   2.0573,   0.1508,   0.1040,   0.5244,   0.1064,   0.0186,   0.0173,   0.0058
A51600,1985,   2,   3.6334,   0.1480,   0.0655,   0.6327,   0.0720,   0.0329,   0.0305,   0.0103
A51600,1985,   3,   2.1086,   0.2002,   0.1508,   0.8177,   0.1462,   0.0191,   0.0177,   0.0060
A51600,1985,   4,   0.4489,   0.0475,   0.0692,   1.0264,   0.2010,   0.0081,   0.0075,   0.0025
A51600,1985,   5,   5.6706,   0.4923,   0.5201,   1.1842,   0.1937,   0.1028,   0.0951,   0.0321
A51600,1985,   6,   2.0031,   0.2222,   0.2406,   1.3132,   0.2270,   0.0363,   0.0336,   0.0113
A51600,1985,   7,   2.6764,   0.2658,   0.2027,   1.3212,   0.2378,   0.0243,   0.0224,   0.0076
A51600,1985,   8,   2.5242,   0.2625,   0.2172,   1.3763,   0.2441,   0.0229,   0.0212,   0.0072
A51600,1985,   9,   5.0347,   0.2275,   0.1695,   1.3673,   0.1920,   0.0456,   0.0422,   0.0143
A51600,1985,  10,   4.0316,   0.2292,   0.1739,   1.0509,   0.1859,   0.0365,   0.0338,   0.0114
A51600,1985,  11,   5.5953,   0.2348,   0.1390,   0.4911,   0.1450,   0.0507,   0.0469,   0.0158
A51600,1985,  12,   0.8857,   0.0706,   0.0429,   0.5004,   0.1039,   0.0080,   0.0074,   0.0025
A51600,1986,   1,   2.3891,   0.1438,   0.0737,   0.5143,   0.1057,   0.0217,   0.0200,   0.0068
A51600,1986,   2,   3.4100,   0.3359,   0.2325,   0.6204,   0.0716,   0.0309,   0.0286,   0.0097
A51600,1986,   3,   1.0560,   0.1208,   0.1111,   0.8018,   0.1453,   0.0096,   0.0089,   0.0030
A51600,1986,   4,   3.2062,   0.3534,   0.4179,   1.0065,   0.1998,   0.0581,   0.0538,   0.0182
A51600,1986,   5,   1.3366,   0.1207,   0.1452,   1.1612,   0.1925,   0.0242,   0.0224,   0.0076
A51600,1986,   6,   1.5194,   0.1798,   0.2276,   1.2877,   0.2256,   0.0275,   0.0255,   0.0086
A51600,1986,   7,   3.4985,   0.4244,   0.3549,   1.2956,   0.2363,   0.0317,   0.0293,   0.0099
A51600,1986,   8,   6.7099,   0.6334,   0.5009,   1.3496,   0.2427,   0.0608,   0.0563,   0.0190
A51600,1986,   9,   1.0079,   0.0599,   0.0411,   1.3407,   0.1909,   0.0091,   0.0085,   0.0029
A51600,1986,  10,   1.6871,   0.1240,   0.1032,   1.0305,   0.1848,   0.0153,   0.0141,   0.0048
A51600,1986,  11,   5.1343,   0.3356,   0.1997,   0.4815,   0.1441,   0.0465,   0.0431,   0.0145
A51600,1986,  12,   5.6146,   0.2728,   0.1214,   0.4907,   0.1033,   0.0509,   0.0471,   0.0159
A51600,1987,   1,   4.3174,   0.2487,   0.1162,   0.5041,   0.1051,   0.0391,   0.0362,   0.0122
A51600,1987,   2,   1.9255,   0.0920,   0.0364,   0.6082,   0.0711,   0.0175,   0.0161,   0.0055
A51600,1987,   3,   2.0068,   0.1868,   0.1565,   0.7860,   0.1444,   0.0182,   0.0168,   0.0057
A51600,1987,   4,   4.2183,   0.3077,   0.3260,   0.9866,   0.1986,   0.0765,   0.0707,   0.0239
A51600,1987,   5,   2.8459,   0.3560,   0.3639,   1.1382,   0.1914,   0.0516,   0.0477,   0.0161
A51600,1987,   6,   4.2376,   0.4460,   0.5393,   1.2622,   0.2243,   0.0768,   0.0711,   0.0240
A51600,1987,   7,   1.8763,   0.2109,   0.2032,   1.2699,   0.2349,   0.0170,   0.0157,   0.0053
A51600,1987,   8,   1.1988,   0.1431,   0.1214,   1.3228,   0.2412,   0.0109,   0.0101,   0.0034
A51600,1987,   9,   7.6858,   0.3229,   0.2072,   1.3142,   0.1897,   0.0697,   0.0644,   0.0218
A51600,1987,  10,   2.7951,   0.2175,   0.1775,   1.0101,   0.1837,   0.0253,   0.0234,   0.0079
A51600,1987,  11,   4.7455,   0.1912,   0.1317,   0.4720,   0.1433,   0.0430,   0.0398,   0.0134
A51600,1987,  12,   2.5713,   0.1832,   0.1063,   0.4810,   0.1027,   0.0233,   0.0216,   0.0073
A51600,1988,   1,   2.6204,   0.1402,   0.0611,   0.4939,   0.1045,   0.0238,   0.0220,   0.0074
A51600,1988,   2,   2.3448,   0.1744,   0.1065,   0.5959,   0.0707,   0.0213,   0.0197,   0.0066
A51600,1988,   3,   2.6495,   0.2324,   0.2395,   0.7701,   0.1436,   0.0240,   0.0222,   0.0075
A51600,1988,   4,   2.3625,   0.2525,   0.3131,   0.9666,   0.1974,   0.0428,   0.0396,   0.0134
A51600,1988,   5,   7.5143,   0.4875,   0.4891,   1.1152,   0.1902,   0.1362,   0.1260,   0.0426
A51600,1988,   6,   1.1087,   0.1480,   0.1921,   1.2367,   0.2229,   0.0201,   0.0186,   0.0063
A51600,1988,   7,   5.0200,   0.4321,   0.3559,   1.2442,   0.2335,   0.0455,   0.0421,   0.0142
A51600,1988,   8,   3.6594,   0.2965,   0.2255,   1.2961,   0.2398,   0.0332,   0.0307,   0.0104
A51600,1988,   9,   1.9871,   0.1346,   0.1019,   1.2876,   0.1886,   0.0180,   0.0167,   0.0056
A51600,1988,  10,   1.8082,   0.1262,   0.0876,   0.9897,   0.1826,   0.0164,   0.0152,   0.0051
A51600,1988,  11,   5.0528,   0.2838,   0.1848,   0.4625,   0.1424,   0.0458,   0.0424,   0.0143
A51600,1988,  12,   1.0734,   0.0818,   0.0530,   0.4713,   0.1021,   0.0097,   0.0090,   0.0030
A51600,1989,   1,   2.9444,   0.1926,   0.1485,   0.4837,   0.1038,   0.0267,   0.0247,   0.0083
A51600,1989,   2,   2.8662,   0.1890,   0.1661,   0.5836,   0.0703,   0.0260,   0.0240,   0.0081
A51600,1989,   3,   4.4097,   0.3650,   0.3374,   0.7542,   0.1427,   0.0400,   0.0370,   0.0125
A51600,1989,   4,   3.4540,   0.3770,   0.5384,   0.9467,   0.1962,   0.0626,   0.0579,   0.0196
A51600,1989,   5,   9.3008,   0.5998,   0.7580,   1.0922,   0.1891,   0.1686,   0.1560,   0.0527
A51600,1989,   6,   5.3222,   0.3861,   0.6230,   1.2112,   0.2215,   0.0965,   0.0893,   0.0302
A51600,1989,   7,   5.7611,   0.5161,   0.5384,   1.2186,   0.2321,   0.0522,   0.0483,   0.0163
A51600,1989,   8,   0.5972,   0.0647,   0.0625,   1.2694,   0.2383,   0.0054,   0.0050,   0.0017
A51600,1989,   9,   3.3664,   0.1923,   0.1493,   1.2611,   0.1874,   0.0305,   0.0282,   0.0095
A51600,1989,  10,   5.3076,   0.2377,   0.2245,   0.9693,   0.1815,   0.0481,   0.0445,   0.0150
A51600,1989,  11,   2.6156,   0.1695,   0.1763,   0.4529,   0.1415,   0.0237,   0.0219,   0.0074
A51600,1989,  12,   2.2308,   0.1888,   0.1223,   0.4615,   0.1015,   0.0202,   0.0187,   0.0063
A51600,1990,   1,   3.8633,   0.2093,   0.2052,   0.4735,   0.1032,   0.0350,   0.0324,   0.0109
A51600,1990,   2,   1.7741,   0.1144,   0.1321,   0.5713,   0.0699,   0.0161,   0.0149,   0.0050
A51600,1990,   3,   3.2266,   0.2247,   0.2537,   0.7383,   0.1418,   0.0292,   0.0271,   0.0091
A51600,1990,   4,   5.1252,   0.3511,   0.4978,   0.9268,   0.1950,   0.0929,   0.0859,   0.0290
A51600,1990,   5,   5.0357,   0.3097,   0.3636,   1.0692,   0.1879,   0.0913,   0.0844,   0.0285
A51600,1990,   6,   2.3477,   0.1851,   0.2517,   1.1857,   0.2202,   0.0426,   0.0394,   0.0133
A51600,1990,   7,   5.5427,   0.4279,   0.4770,   1.1929,   0.2307,   0.0502,   0.0465,   0.0157
