seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37077,1984,  44.8414,   2.2417,   1.0464,   6.2077,   0.6800,   0.5144,   0.4759,   0.1608
A37077,1985,  42.6860,   2.0963,   0.8956,   6.1400,   0.6905,   0.4559,   0.4217,   0.1425
A37077,1986,  33.7870,   2.1767,   1.1287,   6.0723,   0.7010,   0.3465,   0.3205,   0.1083
A37077,1987,  48.6351,   2.4306,   1.2022,   6.0045,   0.7115,   0.5513,   0.5100,   0.1723
A37077,1988,  36.9534,   2.2612,   1.0697,   5.9368,   0.7220,   0.4178,   0.3865,   0.1306
A37077,1989,  53.6480,   3.0921,   1.9787,   5.8690,   0.7325,   0.6323,   0.5849,   0.1976
A37077,1990,  45.6852,   2.3369,   1.5875,   5.8013,   0.7431,   0.5375,   0.4972,   0.1680
A37077,1991,  38.0013,   2.1202,   1.3047,   5.7336,   0.7536,   0.4101,   0.3794,   0.1282
A37077,1992,  44.4218,   2.1030,   1.2582,   5.6658,   0.7641,   0.4922,   0.4553,   0.1538
A37077,1993,  44.8844,   2.2184,   1.4192,   5.5981,   0.7746,   0.5136,   0.4751,   0.1605
A37077,1994,  41.6332,   2.1150,   1.3189,   5.5303,   0.7851,   0.4500,   0.4163,   0.1406
A37077,1995,  49.1293,   2.4070,   1.5074,   5.4626,   0.7957,   0.5955,   0.5508,   0.1861
A37077,1996,  49.8493,   2.4031,   1.6786,   5.3949,   0.8062,   0.5344,   0.4943,   0.1670
A37077,1997,  39.8187,   2.2899,   1.5429,   5.3271,   0.8167,   0.4651,   0.4302,   0.1454
A37077,1998,  45.5683,   2.2680,   1.3191,   5.2594,   0.8272,   0.5054,   0.4675,   0.1579
A37077,1999,  47.0056,   1.9007,   1.2876,   5.1916,   0.8377,   0.4983,   0.4609,   0.1557
A37077,2000,  43.4957,   2.4742,   1.4969,   5.1239,   0.8483,   0.5372,   0.4969,   0.1679
A37077,2001,  36.8203,   1.8567,   1.2844,   5.0561,   0.8588,   0.4372,   0.4044,   0.1366
A37077,2002,  47.5116,   2.0190,   1.2522,   4.9884,   0.8693,   0.4839,   0.4476,   0.1512
A37077,2003,  65.9180,   2.8220,   2.1944,   4.9207,   0.8798,   0.7949,   0.7353,   0.2484
A37077,2004,  47.4833,   1.9948,   1.7325,   4.8529,   0.8903,   0.5407,   0.5001,   0.1690
A37077,2005,  37.4667,   1.5770,   1.3101,   4.7852,   0.9009,   0.4107,   0.3799,   0.1284
