seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42057,1984,  43.7295,   4.3144,   2.1491,   7.5704,   1.2225,   0.5040,   0.4662,   0.1575
A42057,1985,  40.0013,   3.4176,   1.6168,   7.4465,   1.2211,   0.4410,   0.4079,   0.1378
A42057,1986,  33.7534,   3.3871,   1.5921,   7.3225,   1.2197,   0.3732,   0.3452,   0.1166
A42057,1987,  35.9636,   3.5530,   1.7371,   7.1986,   1.2184,   0.4314,   0.3991,   0.1348
A42057,1988,  35.2980,   3.1317,   1.5333,   7.0746,   1.2170,   0.4258,   0.3939,   0.1331
A42057,1989,  44.8033,   4.1459,   2.4628,   6.9507,   1.2157,   0.5402,   0.4997,   0.1688
A42057,1990,  43.3120,   3.3679,   1.9200,   6.8267,   1.2143,   0.4806,   0.4446,   0.1502
A42057,1991,  27.7294,   2.6100,   1.3522,   6.7028,   1.2129,   0.3028,   0.2801,   0.0946
A42057,1992,  37.2761,   3.0783,   1.6209,   6.5788,   1.2116,   0.4106,   0.3798,   0.1283
A42057,1993,  46.9374,   3.7809,   1.8447,   6.4548,   1.2102,   0.5440,   0.5032,   0.1700
A42057,1994,  45.4348,   3.7092,   2.0836,   6.3309,   1.2089,   0.4910,   0.4542,   0.1535
A42057,1995,  38.8580,   2.9155,   1.6108,   6.2069,   1.2075,   0.4662,   0.4313,   0.1457
A42057,1996,  61.9765,   4.8319,   2.7568,   6.0830,   1.2061,   0.7074,   0.6544,   0.2211
A42057,1997,  39.3634,   2.9658,   1.4558,   5.9590,   1.2048,   0.4313,   0.3990,   0.1348
A42057,1998,  38.5205,   3.3991,   1.7818,   5.8351,   1.2034,   0.4882,   0.4516,   0.1526
A42057,1999,  39.5696,   3.0895,   1.8548,   5.7111,   1.2021,   0.4456,   0.4122,   0.1392
A42057,2000,  39.1255,   3.0504,   1.7695,   5.5872,   1.2007,   0.4879,   0.4513,   0.1525
A42057,2001,  29.5613,   2.5086,   1.7771,   5.4632,   1.1993,   0.3635,   0.3362,   0.1136
A42057,2002,  42.1126,   2.9975,   1.9514,   5.3393,   1.1980,   0.5051,   0.4672,   0.1578
A42057,2003,  54.8392,   3.2101,   2.4503,   5.2153,   1.1966,   0.6489,   0.6003,   0.2028
A42057,2004,  53.1202,   2.9509,   2.2652,   5.0914,   1.1953,   0.6055,   0.5601,   0.1892
A42057,2005,  35.9577,   1.9478,   1.4978,   4.9674,   1.1939,   0.3850,   0.3562,   0.1203
