seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51017,1984,  48.0461,   2.6936,   1.3788,   5.0407,   0.4798,   0.5232,   0.4839,   0.1635
B51017,1985,  43.9372,   2.6290,   1.1502,   4.9744,   0.4807,   0.4728,   0.4374,   0.1478
B51017,1986,  32.6655,   2.5551,   1.1934,   4.9080,   0.4815,   0.3584,   0.3315,   0.1120
B51017,1987,  43.8287,   2.4541,   1.1983,   4.8416,   0.4824,   0.5186,   0.4797,   0.1621
B51017,1988,  32.9935,   2.3552,   1.0739,   4.7753,   0.4833,   0.3604,   0.3333,   0.1126
B51017,1989,  51.9575,   2.9724,   1.6875,   4.7089,   0.4842,   0.6230,   0.5763,   0.1947
B51017,1990,  42.3333,   2.2812,   1.3941,   4.6425,   0.4851,   0.4781,   0.4423,   0.1494
B51017,1991,  41.1600,   2.3238,   1.1487,   4.5762,   0.4859,   0.4430,   0.4097,   0.1384
B51017,1992,  41.8422,   2.4701,   1.3186,   4.5098,   0.4868,   0.5108,   0.4725,   0.1596
B51017,1993,  41.2729,   2.5471,   1.3924,   4.4435,   0.4877,   0.4705,   0.4352,   0.1470
B51017,1994,  41.2538,   2.2779,   1.3572,   4.3771,   0.4886,   0.4528,   0.4188,   0.1415
B51017,1995,  41.2444,   2.2826,   1.3982,   4.3107,   0.4894,   0.5133,   0.4748,   0.1604
B51017,1996,  55.7800,   3.2295,   1.7705,   4.2444,   0.4903,   0.6329,   0.5854,   0.1978
B51017,1997,  36.8647,   2.3461,   1.2261,   4.1780,   0.4912,   0.4088,   0.3781,   0.1277
B51017,1998,  44.4427,   2.5478,   1.4344,   4.1116,   0.4921,   0.5485,   0.5074,   0.1714
B51017,1999,  38.6409,   2.1379,   1.1480,   4.0453,   0.4930,   0.4083,   0.3777,   0.1276
B51017,2000,  40.4952,   2.1961,   1.2442,   3.9789,   0.4938,   0.4880,   0.4514,   0.1525
B51017,2001,  33.9591,   1.9291,   1.1578,   3.9125,   0.4947,   0.4051,   0.3747,   0.1266
B51017,2002,  40.9454,   2.0194,   1.2732,   3.8462,   0.4956,   0.4694,   0.4342,   0.1467
B51017,2003,  61.5996,   2.6228,   1.8217,   3.7798,   0.4965,   0.7384,   0.6830,   0.2308
B51017,2004,  49.0901,   1.8811,   1.3096,   3.7135,   0.4973,   0.5873,   0.5433,   0.1835
B51017,2005,  41.6647,   1.9374,   1.4813,   3.6471,   0.4982,   0.4614,   0.4268,   0.1442
