seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A10001,1984,   1,   2.5487,   0.2135,   0.1013,   0.4277,   0.0590,   0.0231,   0.0214,   0.0072
A10001,1984,   2,   4.1032,   0.1703,   0.0919,   0.4188,   0.0859,   0.0372,   0.0344,   0.0116
A10001,1984,   3,   6.7480,   0.5436,   0.2775,   0.5639,   0.1769,   0.0612,   0.0566,   0.0191
A10001,1984,   4,   4.5841,   0.3065,   0.2258,   0.6537,   0.3937,   0.0831,   0.0769,   0.0260
A10001,1984,   5,   6.4881,   0.5055,   0.4547,   0.7409,   0.3504,   0.1176,   0.1088,   0.0368
A10001,1984,   6,   2.3454,   0.2385,   0.2042,   0.7649,   0.4552,   0.0425,   0.0393,   0.0133
A10001,1984,   7,   5.0164,   0.4355,   0.2153,   0.8117,   0.4423,   0.0455,   0.0421,   0.0142
A10001,1984,   8,   2.2460,   0.3106,   0.1370,   0.9467,   0.3173,   0.0204,   0.0188,   0.0064
A10001,1984,   9,   2.0732,   0.1550,   0.0946,   0.7094,   0.2293,   0.0188,   0.0174,   0.0059
A10001,1984,  10,   2.5861,   0.1251,   0.0783,   0.7081,   0.1620,   0.0234,   0.0217,   0.0073
A10001,1984,  11,   2.4391,   0.1410,   0.1016,   0.3498,   0.1639,   0.0221,   0.0205,   0.0069
A10001,1984,  12,   1.6118,   0.1003,   0.0469,   0.4439,   0.0303,   0.0146,   0.0135,   0.0046
A10001,1985,   1,   2.6792,   0.1929,   0.0956,   0.4199,   0.0591,   0.0243,   0.0225,   0.0076
A10001,1985,   2,   2.6188,   0.1247,   0.0375,   0.4112,   0.0860,   0.0237,   0.0220,   0.0074
A10001,1985,   3,   2.4283,   0.2342,   0.1401,   0.5537,   0.1769,   0.0220,   0.0204,   0.0069
A10001,1985,   4,   0.5780,   0.0755,   0.0718,   0.6418,   0.3938,   0.0105,   0.0097,   0.0033
A10001,1985,   5,   5.3209,   0.4677,   0.3655,   0.7275,   0.3505,   0.0965,   0.0892,   0.0301
A10001,1985,   6,   2.6462,   0.3145,   0.2355,   0.7510,   0.4553,   0.0480,   0.0444,   0.0150
A10001,1985,   7,   5.1004,   0.5690,   0.3045,   0.7970,   0.4424,   0.0462,   0.0428,   0.0144
A10001,1985,   8,   7.4564,   0.7088,   0.3416,   0.9295,   0.3174,   0.0676,   0.0625,   0.0211
A10001,1985,   9,   6.6423,   0.2104,   0.1183,   0.6965,   0.2293,   0.0602,   0.0557,   0.0188
A10001,1985,  10,   2.1191,   0.0970,   0.0505,   0.6953,   0.1621,   0.0192,   0.0178,   0.0060
A10001,1985,  11,   3.6243,   0.1929,   0.0943,   0.3434,   0.1639,   0.0329,   0.0304,   0.0103
A10001,1985,  12,   1.1283,   0.0723,   0.0343,   0.4358,   0.0303,   0.0102,   0.0095,   0.0032
A10001,1986,   1,   3.9701,   0.1700,   0.0942,   0.4122,   0.0591,   0.0360,   0.0333,   0.0112
A10001,1986,   2,   3.4358,   0.2835,   0.1384,   0.4036,   0.0860,   0.0311,   0.0288,   0.0097
A10001,1986,   3,   1.7033,   0.1807,   0.1216,   0.5435,   0.1770,   0.0154,   0.0143,   0.0048
A10001,1986,   4,   2.2256,   0.2474,   0.2111,   0.6300,   0.3939,   0.0403,   0.0373,   0.0126
A10001,1986,   5,   1.0514,   0.0868,   0.0976,   0.7140,   0.3506,   0.0191,   0.0176,   0.0060
A10001,1986,   6,   2.2473,   0.3005,   0.2648,   0.7372,   0.4554,   0.0407,   0.0377,   0.0127
A10001,1986,   7,   2.1113,   0.3155,   0.1700,   0.7823,   0.4425,   0.0191,   0.0177,   0.0060
A10001,1986,   8,   4.5012,   0.5027,   0.2226,   0.9124,   0.3175,   0.0408,   0.0377,   0.0128
A10001,1986,   9,   1.0743,   0.1002,   0.0730,   0.6836,   0.2294,   0.0097,   0.0090,   0.0030
A10001,1986,  10,   2.9565,   0.1843,   0.1284,   0.6824,   0.1621,   0.0268,   0.0248,   0.0084
A10001,1986,  11,   5.0951,   0.3078,   0.1725,   0.3371,   0.1640,   0.0462,   0.0427,   0.0144
A10001,1986,  12,   6.7373,   0.2608,   0.1060,   0.4277,   0.0303,   0.0611,   0.0565,   0.0191
A10001,1987,   1,   6.4358,   0.3801,   0.1220,   0.4044,   0.0591,   0.0583,   0.0540,   0.0182
A10001,1987,   2,   1.7265,   0.1044,   0.0399,   0.3960,   0.0860,   0.0157,   0.0145,   0.0049
A10001,1987,   3,   2.5110,   0.1819,   0.1133,   0.5332,   0.1770,   0.0228,   0.0211,   0.0071
A10001,1987,   4,   3.0395,   0.2737,   0.1921,   0.6181,   0.3940,   0.0551,   0.0510,   0.0172
A10001,1987,   5,   3.8871,   0.5029,   0.3442,   0.7006,   0.3507,   0.0705,   0.0652,   0.0220
A10001,1987,   6,   2.1604,   0.2887,   0.2422,   0.7233,   0.4555,   0.0392,   0.0362,   0.0122
A10001,1987,   7,   2.6138,   0.3798,   0.2250,   0.7675,   0.4426,   0.0237,   0.0219,   0.0074
A10001,1987,   8,   1.3993,   0.2411,   0.1567,   0.8952,   0.3176,   0.0127,   0.0117,   0.0040
A10001,1987,   9,   4.2729,   0.3385,   0.2194,   0.6708,   0.2294,   0.0387,   0.0358,   0.0121
A10001,1987,  10,   2.4363,   0.1954,   0.1201,   0.6696,   0.1622,   0.0221,   0.0204,   0.0069
A10001,1987,  11,   3.4251,   0.1148,   0.0702,   0.3307,   0.1640,   0.0310,   0.0287,   0.0097
A10001,1987,  12,   2.7654,   0.1793,   0.0921,   0.4197,   0.0303,   0.0251,   0.0232,   0.0078
A10001,1988,   1,   3.5367,   0.1743,   0.0662,   0.3966,   0.0591,   0.0321,   0.0297,   0.0100
A10001,1988,   2,   4.1251,   0.1792,   0.0890,   0.3884,   0.0860,   0.0374,   0.0346,   0.0117
A10001,1988,   3,   2.5874,   0.1881,   0.1575,   0.5230,   0.1770,   0.0235,   0.0217,   0.0073
A10001,1988,   4,   2.6305,   0.2476,   0.2286,   0.6062,   0.3941,   0.0477,   0.0441,   0.0149
A10001,1988,   5,   5.0905,   0.3395,   0.2653,   0.6872,   0.3507,   0.0923,   0.0854,   0.0288
A10001,1988,   6,   1.1697,   0.1343,   0.1012,   0.7094,   0.4556,   0.0212,   0.0196,   0.0066
A10001,1988,   7,   5.4678,   0.4507,   0.2363,   0.7528,   0.4427,   0.0496,   0.0458,   0.0155
A10001,1988,   8,   3.9091,   0.3077,   0.1396,   0.8780,   0.3177,   0.0354,   0.0328,   0.0111
A10001,1988,   9,   2.4428,   0.1377,   0.0801,   0.6579,   0.2295,   0.0221,   0.0205,   0.0069
A10001,1988,  10,   2.4311,   0.1635,   0.0930,   0.6567,   0.1622,   0.0220,   0.0204,   0.0069
A10001,1988,  11,   5.2181,   0.2667,   0.1669,   0.3244,   0.1641,   0.0473,   0.0438,   0.0148
A10001,1988,  12,   0.6916,   0.0414,   0.0242,   0.4116,   0.0303,   0.0063,   0.0058,   0.0020
A10001,1989,   1,   3.0122,   0.2264,   0.1251,   0.3889,   0.0591,   0.0273,   0.0253,   0.0085
A10001,1989,   2,   3.7410,   0.2158,   0.1427,   0.3808,   0.0861,   0.0339,   0.0314,   0.0106
A10001,1989,   3,   6.4835,   0.5454,   0.3976,   0.5128,   0.1771,   0.0588,   0.0544,   0.0184
