seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24033,1984,  40.6777,   2.8577,   2.0014,  10.9605,   1.3820,   0.4639,   0.4291,   0.1450
A24033,1985,  39.2458,   2.6797,   1.7441,  10.7692,   1.3742,   0.4284,   0.3963,   0.1339
A24033,1986,  37.2176,   3.0742,   2.0555,  10.5778,   1.3664,   0.3885,   0.3594,   0.1214
A24033,1987,  38.8364,   2.8391,   1.9514,  10.3865,   1.3586,   0.4479,   0.4143,   0.1400
A24033,1988,  37.3569,   2.6502,   1.7326,  10.1951,   1.3508,   0.4172,   0.3859,   0.1304
A24033,1989,  52.8168,   3.7737,   3.1870,  10.0037,   1.3431,   0.6612,   0.6116,   0.2066
A24033,1990,  46.5761,   3.0368,   2.5149,   9.8124,   1.3353,   0.5528,   0.5113,   0.1727
A24033,1991,  34.4104,   2.4538,   1.9510,   9.6211,   1.3275,   0.3642,   0.3369,   0.1138
A24033,1992,  42.0010,   2.7855,   2.1624,   9.4297,   1.3197,   0.4566,   0.4224,   0.1427
A24033,1993,  46.1194,   3.2337,   2.4818,   9.2384,   1.3119,   0.5095,   0.4713,   0.1592
A24033,1994,  46.4949,   3.3409,   2.7421,   9.0470,   1.3041,   0.4917,   0.4549,   0.1537
A24033,1995,  42.3584,   2.5124,   2.2722,   8.8557,   1.2964,   0.4846,   0.4482,   0.1514
A24033,1996,  54.2808,   3.2192,   2.6286,   8.6643,   1.2886,   0.6158,   0.5696,   0.1924
A24033,1997,  39.4730,   2.5316,   1.8750,   8.4730,   1.2808,   0.4480,   0.4144,   0.1400
A24033,1998,  40.2888,   2.5785,   1.8454,   8.2816,   1.2730,   0.4851,   0.4487,   0.1516
A24033,1999,  43.6082,   2.2938,   1.7655,   8.0903,   1.2652,   0.4521,   0.4182,   0.1413
A24033,2000,  43.6422,   2.5257,   1.9286,   7.8989,   1.2574,   0.5112,   0.4729,   0.1598
A24033,2001,  36.7056,   2.2065,   2.2249,   7.7076,   1.2497,   0.4402,   0.4072,   0.1376
A24033,2002,  39.9769,   2.0019,   1.8275,   7.5163,   1.2419,   0.4496,   0.4158,   0.1405
A24033,2003,  65.1757,   2.8405,   3.0692,   7.3249,   1.2341,   0.7606,   0.7035,   0.2377
A24033,2004,  44.6044,   2.3139,   2.4711,   7.1336,   1.2263,   0.5240,   0.4847,   0.1637
A24033,2005,  45.2134,   2.2574,   1.6270,   6.9422,   1.2185,   0.5170,   0.4782,   0.1616
