seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A54063,1984,  41.7640,   2.4122,   1.5409,   6.2736,   0.4396,   0.4906,   0.4538,   0.1533
A54063,1985,  37.7372,   2.5232,   1.1822,   6.1836,   0.4400,   0.4247,   0.3928,   0.1327
A54063,1986,  35.6500,   2.9298,   1.4775,   6.0936,   0.4404,   0.3917,   0.3624,   0.1224
A54063,1987,  38.0671,   2.2392,   1.2384,   6.0036,   0.4407,   0.4548,   0.4207,   0.1421
A54063,1988,  30.4372,   2.1273,   1.0963,   5.9136,   0.4411,   0.3456,   0.3197,   0.1080
A54063,1989,  45.2790,   2.8932,   1.7941,   5.8236,   0.4415,   0.5339,   0.4939,   0.1668
A54063,1990,  40.5841,   2.1662,   1.5911,   5.7336,   0.4419,   0.4572,   0.4229,   0.1429
A54063,1991,  34.1983,   1.9296,   1.0331,   5.6436,   0.4423,   0.3807,   0.3522,   0.1190
A54063,1992,  35.0630,   2.1299,   1.1673,   5.5536,   0.4426,   0.4327,   0.4003,   0.1352
A54063,1993,  38.5943,   2.4702,   1.3350,   5.4636,   0.4430,   0.4212,   0.3896,   0.1316
A54063,1994,  37.6336,   2.1730,   1.5450,   5.3736,   0.4434,   0.4160,   0.3848,   0.1300
A54063,1995,  39.7325,   2.3537,   1.5093,   5.2836,   0.4438,   0.4886,   0.4519,   0.1527
A54063,1996,  48.2015,   2.9215,   1.7962,   5.1936,   0.4441,   0.5482,   0.5071,   0.1713
A54063,1997,  31.6196,   2.1031,   1.1660,   5.1036,   0.4445,   0.3599,   0.3329,   0.1125
A54063,1998,  43.0775,   2.4795,   1.6635,   5.0136,   0.4449,   0.5446,   0.5037,   0.1702
A54063,1999,  36.3159,   2.1288,   1.2885,   4.9236,   0.4453,   0.4030,   0.3728,   0.1259
A54063,2000,  36.8542,   2.2124,   1.6416,   4.8336,   0.4457,   0.4390,   0.4061,   0.1372
A54063,2001,  33.7642,   1.9328,   1.3375,   4.7436,   0.4460,   0.4150,   0.3839,   0.1297
A54063,2002,  42.9606,   2.0221,   1.4136,   4.6536,   0.4464,   0.4950,   0.4579,   0.1547
A54063,2003,  55.8253,   2.4019,   1.9101,   4.5636,   0.4468,   0.6751,   0.6245,   0.2110
A54063,2004,  49.1501,   1.8784,   1.3781,   4.4736,   0.4472,   0.5702,   0.5274,   0.1782
A54063,2005,  33.7669,   1.7986,   1.3748,   4.3835,   0.4476,   0.3756,   0.3474,   0.1174
