seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51031,1984,  45.6320,   2.5504,   1.3452,   6.2975,   0.7029,   0.5112,   0.4728,   0.1597
A51031,1985,  45.1621,   2.4596,   1.1269,   6.2259,   0.7058,   0.4861,   0.4496,   0.1519
A51031,1986,  29.7006,   2.3126,   1.1462,   6.1543,   0.7088,   0.3081,   0.2850,   0.0963
A51031,1987,  46.5662,   2.3528,   1.1226,   6.0827,   0.7117,   0.5329,   0.4929,   0.1665
A51031,1988,  33.2599,   2.2969,   1.1820,   6.0110,   0.7147,   0.4018,   0.3717,   0.1256
A51031,1989,  56.9634,   3.4905,   2.1663,   5.9394,   0.7176,   0.6974,   0.6451,   0.2179
A51031,1990,  51.3223,   2.5904,   1.7276,   5.8678,   0.7205,   0.5861,   0.5422,   0.1832
A51031,1991,  35.2572,   2.1064,   1.1996,   5.7962,   0.7235,   0.3820,   0.3534,   0.1194
A51031,1992,  44.3912,   2.5231,   1.4089,   5.7245,   0.7264,   0.5139,   0.4754,   0.1606
A51031,1993,  46.0412,   2.6868,   1.6318,   5.6529,   0.7294,   0.5025,   0.4648,   0.1570
A51031,1994,  41.3465,   2.4009,   1.6030,   5.5813,   0.7323,   0.4425,   0.4093,   0.1383
A51031,1995,  48.6281,   2.7359,   1.7537,   5.5096,   0.7352,   0.6018,   0.5567,   0.1881
A51031,1996,  56.5191,   3.0340,   1.8462,   5.4380,   0.7382,   0.6115,   0.5656,   0.1911
A51031,1997,  39.9325,   2.5095,   1.4819,   5.3664,   0.7411,   0.4320,   0.3996,   0.1350
A51031,1998,  46.4962,   2.7767,   1.6119,   5.2948,   0.7441,   0.5514,   0.5100,   0.1723
A51031,1999,  40.1932,   2.0774,   1.2564,   5.2231,   0.7470,   0.4133,   0.3823,   0.1291
A51031,2000,  37.8452,   2.2001,   1.2828,   5.1515,   0.7500,   0.4545,   0.4204,   0.1420
A51031,2001,  33.3580,   2.0669,   1.3177,   5.0799,   0.7529,   0.3925,   0.3631,   0.1227
A51031,2002,  40.5031,   1.9036,   1.2107,   5.0083,   0.7558,   0.4314,   0.3990,   0.1348
A51031,2003,  66.7214,   2.8813,   2.1357,   4.9366,   0.7588,   0.7921,   0.7327,   0.2475
A51031,2004,  42.8597,   1.9408,   1.4030,   4.8650,   0.7617,   0.4930,   0.4560,   0.1541
A51031,2005,  38.4211,   1.6504,   1.2762,   4.7934,   0.7647,   0.4201,   0.3885,   0.1313
