seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51125,1984,   1,   1.3443,   0.0782,   0.0278,   0.5776,   0.0243,   0.0122,   0.0113,   0.0038
B51125,1984,   2,   5.4322,   0.1174,   0.0629,   0.5541,   0.0359,   0.0492,   0.0455,   0.0154
B51125,1984,   3,   5.7019,   0.3467,   0.1638,   0.6283,   0.0606,   0.0517,   0.0478,   0.0162
B51125,1984,   4,   5.7476,   0.3755,   0.2267,   0.5853,   0.0848,   0.1042,   0.0964,   0.0326
B51125,1984,   5,   4.6915,   0.3074,   0.2086,   0.6113,   0.0852,   0.0851,   0.0787,   0.0266
B51125,1984,   6,   1.9205,   0.1942,   0.1230,   0.4985,   0.1020,   0.0348,   0.0322,   0.0109
B51125,1984,   7,   6.2683,   0.3930,   0.1651,   0.6209,   0.1977,   0.0568,   0.0526,   0.0178
B51125,1984,   8,   9.3908,   0.5417,   0.2137,   0.5705,   0.1535,   0.0851,   0.0787,   0.0266
B51125,1984,   9,   1.1470,   0.0611,   0.0263,   0.6905,   0.1001,   0.0104,   0.0096,   0.0032
B51125,1984,  10,   3.5059,   0.1439,   0.0619,   0.6628,   0.0556,   0.0318,   0.0294,   0.0099
B51125,1984,  11,   3.2520,   0.1144,   0.0450,   0.4869,   0.0595,   0.0295,   0.0273,   0.0092
B51125,1984,  12,   1.9896,   0.1062,   0.0412,   0.4795,   0.0121,   0.0180,   0.0167,   0.0056
B51125,1985,   1,   2.4698,   0.1386,   0.0463,   0.5704,   0.0243,   0.0224,   0.0207,   0.0070
B51125,1985,   2,   3.4405,   0.1274,   0.0396,   0.5472,   0.0360,   0.0312,   0.0288,   0.0097
B51125,1985,   3,   1.7782,   0.1461,   0.0593,   0.6205,   0.0607,   0.0161,   0.0149,   0.0050
B51125,1985,   4,   1.6285,   0.1858,   0.1298,   0.5780,   0.0848,   0.0295,   0.0273,   0.0092
B51125,1985,   5,   5.3834,   0.4835,   0.2519,   0.6037,   0.0853,   0.0976,   0.0903,   0.0305
B51125,1985,   6,   1.4441,   0.1439,   0.0853,   0.4923,   0.1020,   0.0262,   0.0242,   0.0082
B51125,1985,   7,   6.4122,   0.5709,   0.2077,   0.6132,   0.1978,   0.0581,   0.0538,   0.0182
B51125,1985,   8,   8.8569,   0.6247,   0.2150,   0.5634,   0.1536,   0.0803,   0.0743,   0.0251
B51125,1985,   9,   0.3869,   0.0270,   0.0142,   0.6819,   0.1001,   0.0035,   0.0032,   0.0011
B51125,1985,  10,   3.7591,   0.2267,   0.0906,   0.6545,   0.0556,   0.0341,   0.0315,   0.0106
B51125,1985,  11,  11.0659,   0.2495,   0.0790,   0.4808,   0.0595,   0.1003,   0.0928,   0.0313
B51125,1985,  12,   0.9464,   0.0660,   0.0250,   0.4735,   0.0121,   0.0086,   0.0079,   0.0027
B51125,1986,   1,   1.1495,   0.0825,   0.0321,   0.5632,   0.0244,   0.0104,   0.0096,   0.0033
B51125,1986,   2,   2.9122,   0.2773,   0.1170,   0.5402,   0.0360,   0.0264,   0.0244,   0.0082
B51125,1986,   3,   1.5275,   0.1213,   0.0675,   0.6126,   0.0607,   0.0138,   0.0128,   0.0043
