seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51089,1984,  45.7334,   2.5139,   1.5877,   5.9050,   0.5605,   0.5076,   0.4695,   0.1586
A51089,1985,  48.2080,   2.5182,   1.3474,   5.8558,   0.5652,   0.5206,   0.4816,   0.1627
A51089,1986,  37.2182,   2.6281,   1.5410,   5.8067,   0.5700,   0.3871,   0.3581,   0.1210
A51089,1987,  54.3435,   2.4863,   1.3962,   5.7575,   0.5748,   0.6323,   0.5849,   0.1976
A51089,1988,  36.3255,   2.2348,   1.2727,   5.7083,   0.5795,   0.4091,   0.3785,   0.1279
A51089,1989,  59.6787,   3.4077,   2.4267,   5.6592,   0.5843,   0.7208,   0.6668,   0.2253
A51089,1990,  53.9119,   2.4151,   1.8493,   5.6100,   0.5890,   0.6002,   0.5552,   0.1876
A51089,1991,  40.5955,   2.2793,   1.4318,   5.5609,   0.5938,   0.4622,   0.4275,   0.1444
A51089,1992,  51.3073,   2.4517,   1.5850,   5.5118,   0.5986,   0.6223,   0.5756,   0.1945
A51089,1993,  50.7316,   2.7656,   1.7262,   5.4626,   0.6033,   0.5615,   0.5194,   0.1755
A51089,1994,  48.3354,   2.5297,   1.8961,   5.4135,   0.6081,   0.5125,   0.4741,   0.1602
A51089,1995,  47.7987,   2.4905,   1.8076,   5.3643,   0.6129,   0.5832,   0.5394,   0.1822
A51089,1996,  62.8722,   3.3145,   2.3227,   5.3151,   0.6176,   0.6943,   0.6422,   0.2170
A51089,1997,  39.3033,   2.3869,   1.5601,   5.2660,   0.6224,   0.4588,   0.4244,   0.1434
A51089,1998,  46.8276,   2.4816,   1.7409,   5.2168,   0.6271,   0.5626,   0.5204,   0.1758
A51089,1999,  44.5786,   2.3386,   1.5638,   5.1677,   0.6319,   0.4833,   0.4471,   0.1510
A51089,2000,  38.1527,   2.3052,   1.6212,   5.1185,   0.6367,   0.4639,   0.4291,   0.1450
A51089,2001,  35.0667,   2.0483,   1.5807,   5.0694,   0.6414,   0.4203,   0.3888,   0.1313
A51089,2002,  42.9857,   1.9325,   1.3631,   5.0202,   0.6462,   0.4540,   0.4199,   0.1419
A51089,2003,  64.8730,   2.9053,   2.4529,   4.9711,   0.6510,   0.7888,   0.7297,   0.2465
A51089,2004,  49.5289,   2.0598,   1.7391,   4.9219,   0.6557,   0.5705,   0.5277,   0.1783
A51089,2005,  42.2839,   1.8645,   1.5207,   4.8727,   0.6605,   0.4567,   0.4225,   0.1427
