seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37189,1984,   1,   1.7699,   0.0732,   0.0316,   0.5007,   0.0236,   0.0160,   0.0148,   0.0050
A37189,1984,   2,   6.6495,   0.1272,   0.0796,   0.5037,   0.0345,   0.0603,   0.0558,   0.0188
A37189,1984,   3,   3.6511,   0.2739,   0.1799,   0.4586,   0.0458,   0.0331,   0.0306,   0.0103
A37189,1984,   4,   5.0320,   0.2574,   0.1746,   0.5358,   0.0614,   0.0912,   0.0844,   0.0285
A37189,1984,   5,   6.8870,   0.2854,   0.2255,   0.4731,   0.0524,   0.1249,   0.1155,   0.0390
A37189,1984,   6,   3.7930,   0.2957,   0.1971,   0.4360,   0.0795,   0.0688,   0.0636,   0.0215
A37189,1984,   7,   6.8822,   0.4168,   0.1763,   0.4436,   0.1118,   0.0624,   0.0577,   0.0195
A37189,1984,   8,   3.6590,   0.2256,   0.1046,   0.4540,   0.0654,   0.0332,   0.0307,   0.0104
A37189,1984,   9,   0.5138,   0.0191,   0.0105,   0.5063,   0.0497,   0.0047,   0.0043,   0.0015
A37189,1984,  10,   2.8546,   0.1242,   0.0741,   0.4712,   0.0323,   0.0259,   0.0239,   0.0081
A37189,1984,  11,   4.3596,   0.1296,   0.0685,   0.4306,   0.0521,   0.0395,   0.0366,   0.0123
A37189,1984,  12,   1.1799,   0.0420,   0.0218,   0.5535,   0.0232,   0.0107,   0.0099,   0.0033
A37189,1985,   1,   2.5864,   0.0964,   0.0503,   0.4967,   0.0238,   0.0234,   0.0217,   0.0073
A37189,1985,   2,   3.9649,   0.1041,   0.0522,   0.4997,   0.0347,   0.0359,   0.0332,   0.0112
A37189,1985,   3,   1.6129,   0.1161,   0.0584,   0.4549,   0.0461,   0.0146,   0.0135,   0.0046
A37189,1985,   4,   4.0967,   0.2499,   0.1905,   0.5315,   0.0618,   0.0743,   0.0687,   0.0232
A37189,1985,   5,   3.6746,   0.2667,   0.1598,   0.4693,   0.0527,   0.0666,   0.0616,   0.0208
A37189,1985,   6,   3.1676,   0.1944,   0.1243,   0.4325,   0.0800,   0.0574,   0.0531,   0.0179
A37189,1985,   7,   5.3967,   0.3238,   0.1250,   0.4400,   0.1125,   0.0489,   0.0452,   0.0153
A37189,1985,   8,   7.6627,   0.4127,   0.1452,   0.4504,   0.0658,   0.0695,   0.0642,   0.0217
A37189,1985,   9,   1.1584,   0.0795,   0.0423,   0.5022,   0.0500,   0.0105,   0.0097,   0.0033
A37189,1985,  10,   2.9432,   0.1460,   0.0630,   0.4675,   0.0324,   0.0267,   0.0247,   0.0083
A37189,1985,  11,   9.5985,   0.1966,   0.0914,   0.4271,   0.0524,   0.0870,   0.0805,   0.0272
A37189,1985,  12,   1.0039,   0.0443,   0.0210,   0.5491,   0.0233,   0.0091,   0.0084,   0.0028
A37189,1986,   1,   1.8836,   0.0871,   0.0398,   0.4927,   0.0239,   0.0171,   0.0158,   0.0053
A37189,1986,   2,   3.0208,   0.1483,   0.0975,   0.4956,   0.0349,   0.0274,   0.0253,   0.0086
A37189,1986,   3,   2.4970,   0.1306,   0.0736,   0.4512,   0.0464,   0.0226,   0.0209,   0.0071
A37189,1986,   4,   0.7621,   0.0716,   0.0797,   0.5272,   0.0621,   0.0138,   0.0128,   0.0043
A37189,1986,   5,   5.2230,   0.3415,   0.2276,   0.4655,   0.0530,   0.0947,   0.0876,   0.0296
A37189,1986,   6,   1.3633,   0.1432,   0.0992,   0.4290,   0.0805,   0.0247,   0.0229,   0.0077
A37189,1986,   7,   3.7002,   0.2919,   0.1513,   0.4365,   0.1131,   0.0335,   0.0310,   0.0105
A37189,1986,   8,   6.1531,   0.4993,   0.2025,   0.4467,   0.0662,   0.0558,   0.0516,   0.0174
A37189,1986,   9,   3.8229,   0.1269,   0.0484,   0.4981,   0.0503,   0.0347,   0.0321,   0.0108
A37189,1986,  10,   3.2522,   0.1810,   0.0883,   0.4637,   0.0326,   0.0295,   0.0273,   0.0092
A37189,1986,  11,   3.8391,   0.1607,   0.0756,   0.4237,   0.0527,   0.0348,   0.0322,   0.0109
A37189,1986,  12,   5.7495,   0.1673,   0.0572,   0.5446,   0.0235,   0.0521,   0.0482,   0.0163
A37189,1987,   1,   4.2036,   0.1476,   0.0636,   0.4886,   0.0241,   0.0381,   0.0352,   0.0119
A37189,1987,   2,   4.6583,   0.1390,   0.0518,   0.4916,   0.0351,   0.0422,   0.0391,   0.0132
A37189,1987,   3,   5.2433,   0.2560,   0.1427,   0.4475,   0.0466,   0.0475,   0.0440,   0.0149
A37189,1987,   4,   9.1990,   0.4705,   0.3878,   0.5228,   0.0625,   0.1668,   0.1543,   0.0521
A37189,1987,   5,   3.4453,   0.2158,   0.1228,   0.4617,   0.0533,   0.0625,   0.0578,   0.0195
A37189,1987,   6,   4.1086,   0.2769,   0.1546,   0.4255,   0.0809,   0.0745,   0.0689,   0.0233
A37189,1987,   7,   2.8492,   0.1503,   0.0575,   0.4329,   0.1138,   0.0258,   0.0239,   0.0081
A37189,1987,   8,   1.4248,   0.1341,   0.0598,   0.4431,   0.0665,   0.0129,   0.0119,   0.0040
A37189,1987,   9,   5.4995,   0.1706,   0.0765,   0.4941,   0.0505,   0.0499,   0.0461,   0.0156
A37189,1987,  10,   1.1958,   0.0792,   0.0446,   0.4599,   0.0328,   0.0108,   0.0100,   0.0034
A37189,1987,  11,   4.8687,   0.1349,   0.0710,   0.4202,   0.0530,   0.0441,   0.0408,   0.0138
A37189,1987,  12,   3.1064,   0.1273,   0.0560,   0.5402,   0.0236,   0.0282,   0.0260,   0.0088
A37189,1988,   1,   2.4657,   0.0910,   0.0383,   0.4846,   0.0242,   0.0224,   0.0207,   0.0070
A37189,1988,   2,   1.7638,   0.0751,   0.0522,   0.4875,   0.0353,   0.0160,   0.0148,   0.0050
A37189,1988,   3,   1.3083,   0.0890,   0.0624,   0.4438,   0.0469,   0.0119,   0.0110,   0.0037
A37189,1988,   4,   4.2976,   0.1891,   0.1319,   0.5185,   0.0629,   0.0779,   0.0721,   0.0243
A37189,1988,   5,   2.3317,   0.1465,   0.1063,   0.4579,   0.0536,   0.0423,   0.0391,   0.0132
A37189,1988,   6,   2.2354,   0.2093,   0.1168,   0.4220,   0.0814,   0.0405,   0.0375,   0.0127
A37189,1988,   7,   4.8470,   0.3262,   0.1310,   0.4293,   0.1145,   0.0439,   0.0406,   0.0137
A37189,1988,   8,   3.6128,   0.2326,   0.1031,   0.4394,   0.0669,   0.0327,   0.0303,   0.0102
A37189,1988,   9,   4.1323,   0.2098,   0.1042,   0.4900,   0.0508,   0.0375,   0.0346,   0.0117
A37189,1988,  10,   1.6940,   0.0747,   0.0404,   0.4561,   0.0330,   0.0154,   0.0142,   0.0048
A37189,1988,  11,   4.6469,   0.1648,   0.0866,   0.4168,   0.0533,   0.0421,   0.0390,   0.0132
A37189,1988,  12,   1.2227,   0.0629,   0.0284,   0.5357,   0.0237,   0.0111,   0.0103,   0.0035
A37189,1989,   1,   2.5381,   0.0895,   0.0640,   0.4806,   0.0243,   0.0230,   0.0213,   0.0072
A37189,1989,   2,   4.0763,   0.1590,   0.1132,   0.4835,   0.0355,   0.0369,   0.0342,   0.0115
A37189,1989,   3,   3.2482,   0.1862,   0.1345,   0.4402,   0.0472,   0.0294,   0.0272,   0.0092
A37189,1989,   4,   3.0443,   0.1856,   0.1979,   0.5142,   0.0632,   0.0552,   0.0511,   0.0172
A37189,1989,   5,   5.0215,   0.2397,   0.2196,   0.4540,   0.0539,   0.0910,   0.0842,   0.0284
A37189,1989,   6,   7.0868,   0.2903,   0.2446,   0.4185,   0.0819,   0.1285,   0.1188,   0.0401
A37189,1989,   7,   9.4332,   0.4432,   0.2668,   0.4258,   0.1151,   0.0855,   0.0791,   0.0267
A37189,1989,   8,   4.8611,   0.3122,   0.1608,   0.4358,   0.0673,   0.0441,   0.0408,   0.0138
A37189,1989,   9,   9.5755,   0.2821,   0.1606,   0.4859,   0.0511,   0.0868,   0.0803,   0.0271
A37189,1989,  10,   4.5896,   0.0995,   0.0679,   0.4523,   0.0332,   0.0416,   0.0385,   0.0130
A37189,1989,  11,   4.9454,   0.1329,   0.0947,   0.4133,   0.0536,   0.0448,   0.0415,   0.0140
A37189,1989,  12,   2.6523,   0.1141,   0.0592,   0.5313,   0.0239,   0.0240,   0.0222,   0.0075
A37189,1990,   1,   4.3992,   0.1336,   0.0971,   0.4766,   0.0245,   0.0399,   0.0369,   0.0125
A37189,1990,   2,   5.6343,   0.1255,   0.1270,   0.4794,   0.0357,   0.0511,   0.0472,   0.0160
A37189,1990,   3,   5.4892,   0.2233,   0.1447,   0.4365,   0.0474,   0.0498,   0.0460,   0.0155
A37189,1990,   4,   2.4807,   0.1528,   0.1277,   0.5099,   0.0636,   0.0450,   0.0416,   0.0141
A37189,1990,   5,   5.7025,   0.3120,   0.2641,   0.4502,   0.0542,   0.1034,   0.0956,   0.0323
A37189,1990,   6,   1.6245,   0.1030,   0.0866,   0.4150,   0.0823,   0.0295,   0.0272,   0.0092
A37189,1990,   7,   5.4610,   0.2343,   0.1394,   0.4222,   0.1158,   0.0495,   0.0458,   0.0155
A37189,1990,   8,   5.2563,   0.3429,   0.1807,   0.4321,   0.0677,   0.0476,   0.0441,   0.0149
A37189,1990,   9,   1.5021,   0.0961,   0.0661,   0.4819,   0.0514,   0.0136,   0.0126,   0.0043
A37189,1990,  10,  12.3147,   0.1972,   0.1393,   0.4485,   0.0334,   0.1116,   0.1033,   0.0349
A37189,1990,  11,   1.9376,   0.0803,   0.0514,   0.4098,   0.0539,   0.0176,   0.0162,   0.0055
A37189,1990,  12,   4.2157,   0.1562,   0.0900,   0.5268,   0.0240,   0.0382,   0.0353,   0.0119
A37189,1991,   1,   3.2791,   0.1167,   0.0503,   0.4725,   0.0246,   0.0297,   0.0275,   0.0093
A37189,1991,   2,   3.0215,   0.0840,   0.0484,   0.4754,   0.0359,   0.0274,   0.0253,   0.0086
A37189,1991,   3,   7.2908,   0.3221,   0.1761,   0.4328,   0.0477,   0.0661,   0.0611,   0.0207
A37189,1991,   4,   5.5154,   0.3173,   0.2484,   0.5056,   0.0639,   0.1000,   0.0925,   0.0312
A37189,1991,   5,   4.6468,   0.3542,   0.1948,   0.4464,   0.0545,   0.0842,   0.0779,   0.0263
A37189,1991,   6,   3.6159,   0.2339,   0.1252,   0.4115,   0.0828,   0.0656,   0.0606,   0.0205
A37189,1991,   7,   4.2360,   0.2567,   0.1169,   0.4186,   0.1164,   0.0384,   0.0355,   0.0120
A37189,1991,   8,   3.2751,   0.2259,   0.1005,   0.4285,   0.0681,   0.0297,   0.0275,   0.0093
A37189,1991,   9,   2.0909,   0.1413,   0.0723,   0.4778,   0.0517,   0.0190,   0.0175,   0.0059
