seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42109,1984,  47.8842,   5.2986,   2.6827,   6.3329,   2.6634,   0.5692,   0.5265,   0.1779
A42109,1985,  37.5808,   3.8610,   1.8611,   6.2133,   2.6607,   0.4348,   0.4022,   0.1359
A42109,1986,  45.4054,   4.7465,   2.1745,   6.0937,   2.6581,   0.5061,   0.4681,   0.1582
A42109,1987,  38.3231,   4.3478,   2.0555,   5.9741,   2.6554,   0.4313,   0.3990,   0.1348
A42109,1988,  36.0999,   3.7101,   1.7509,   5.8546,   2.6527,   0.4120,   0.3811,   0.1287
A42109,1989,  42.3968,   4.0791,   2.3029,   5.7350,   2.6501,   0.5193,   0.4804,   0.1623
A42109,1990,  52.3490,   4.6228,   2.6835,   5.6154,   2.6474,   0.5974,   0.5526,   0.1867
A42109,1991,  33.6251,   3.4443,   1.7753,   5.4958,   2.6447,   0.3603,   0.3333,   0.1126
A42109,1992,  39.6617,   3.7757,   1.9963,   5.3762,   2.6421,   0.4376,   0.4048,   0.1368
A42109,1993,  47.6633,   4.4727,   2.1762,   5.2566,   2.6394,   0.5659,   0.5235,   0.1769
A42109,1994,  50.2994,   4.4229,   2.7020,   5.1370,   2.6368,   0.5744,   0.5313,   0.1795
A42109,1995,  37.5086,   2.9956,   1.7523,   5.0175,   2.6341,   0.4317,   0.3993,   0.1349
A42109,1996,  56.8434,   4.8168,   2.8600,   4.8979,   2.6314,   0.6406,   0.5926,   0.2002
A42109,1997,  36.1992,   3.2096,   1.6533,   4.7783,   2.6288,   0.4014,   0.3713,   0.1254
A42109,1998,  42.7379,   3.6827,   2.0213,   4.6587,   2.6261,   0.5301,   0.4904,   0.1657
A42109,1999,  45.9297,   3.4760,   2.1017,   4.5391,   2.6234,   0.4947,   0.4576,   0.1546
A42109,2000,  40.2131,   3.4646,   2.1406,   4.4196,   2.6208,   0.4914,   0.4546,   0.1536
A42109,2001,  32.8674,   2.9661,   2.1830,   4.3000,   2.6181,   0.3926,   0.3632,   0.1227
A42109,2002,  42.7326,   3.1194,   2.2196,   4.1804,   2.6155,   0.5172,   0.4784,   0.1616
A42109,2003,  54.7441,   3.6311,   2.7617,   4.0608,   2.6128,   0.6109,   0.5651,   0.1909
A42109,2004,  55.8165,   3.5904,   2.7943,   3.9412,   2.6101,   0.6360,   0.5883,   0.1987
A42109,2005,  42.6106,   2.3958,   1.9033,   3.8216,   2.6075,   0.4588,   0.4244,   0.1434
