seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42079,1984,  44.9720,   4.1723,   2.6034,   8.1067,   0.9075,   0.5612,   0.5191,   0.1754
A42079,1985,  44.3935,   3.8854,   2.3246,   7.9513,   0.9029,   0.5118,   0.4734,   0.1599
A42079,1986,  45.8862,   4.3951,   2.5002,   7.7958,   0.8982,   0.5293,   0.4896,   0.1654
A42079,1987,  44.4401,   4.0543,   2.3095,   7.6403,   0.8935,   0.5011,   0.4635,   0.1566
A42079,1988,  39.8759,   3.5373,   1.9728,   7.4849,   0.8889,   0.4484,   0.4148,   0.1401
A42079,1989,  46.0542,   3.8380,   2.4661,   7.3294,   0.8842,   0.5853,   0.5414,   0.1829
A42079,1990,  53.7572,   4.2666,   2.9094,   7.1740,   0.8795,   0.6110,   0.5651,   0.1909
A42079,1991,  37.5326,   3.3110,   2.0814,   7.0185,   0.8749,   0.4162,   0.3850,   0.1301
A42079,1992,  40.8076,   3.3866,   2.1661,   6.8631,   0.8702,   0.4642,   0.4294,   0.1451
A42079,1993,  49.6096,   4.0233,   2.3945,   6.7076,   0.8655,   0.5811,   0.5375,   0.1816
A42079,1994,  53.3458,   4.1930,   2.9997,   6.5521,   0.8609,   0.6128,   0.5668,   0.1915
A42079,1995,  36.7159,   2.7127,   1.9419,   6.3967,   0.8562,   0.4020,   0.3718,   0.1256
A42079,1996,  61.3593,   4.5293,   3.2929,   6.2412,   0.8515,   0.6997,   0.6473,   0.2187
A42079,1997,  36.1840,   2.9959,   1.8243,   6.0858,   0.8469,   0.4035,   0.3733,   0.1261
A42079,1998,  40.2565,   3.0537,   2.1643,   5.9303,   0.8422,   0.4863,   0.4498,   0.1520
A42079,1999,  41.9447,   2.8515,   1.8798,   5.7749,   0.8375,   0.4495,   0.4158,   0.1405
A42079,2000,  45.9806,   3.5118,   2.3688,   5.6194,   0.8329,   0.5526,   0.5111,   0.1727
A42079,2001,  37.5022,   2.8379,   2.0922,   5.4639,   0.8282,   0.4231,   0.3914,   0.1322
A42079,2002,  50.4454,   3.0123,   2.4064,   5.3085,   0.8235,   0.5971,   0.5523,   0.1866
A42079,2003,  58.9215,   3.2292,   2.8243,   5.1530,   0.8189,   0.6698,   0.6196,   0.2093
A42079,2004,  53.1909,   3.1760,   2.9472,   4.9975,   0.8142,   0.6154,   0.5693,   0.1923
A42079,2005,  47.1059,   2.2689,   1.9982,   4.8421,   0.8095,   0.5142,   0.4757,   0.1607
