seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51540,1984,  51.9538,   3.0691,   1.8233,   6.7867,   1.0326,   0.5930,   0.5485,   0.1853
A51540,1985,  46.5282,   3.0753,   1.5438,   6.7014,   1.0307,   0.4991,   0.4616,   0.1560
A51540,1986,  34.3427,   3.1564,   1.7871,   6.6160,   1.0289,   0.3658,   0.3384,   0.1143
A51540,1987,  52.2058,   3.3179,   1.6264,   6.5307,   1.0271,   0.6306,   0.5833,   0.1971
A51540,1988,  32.8702,   2.9258,   1.7408,   6.4454,   1.0253,   0.3872,   0.3581,   0.1210
A51540,1989,  51.3380,   3.1158,   2.5573,   6.3601,   1.0235,   0.6044,   0.5590,   0.1889
A51540,1990,  49.0339,   2.9278,   2.1805,   6.2748,   1.0217,   0.5791,   0.5357,   0.1810
A51540,1991,  42.8428,   2.9347,   1.8149,   6.1895,   1.0199,   0.4529,   0.4190,   0.1415
A51540,1992,  48.3861,   3.0940,   1.8030,   6.1042,   1.0180,   0.5415,   0.5009,   0.1692
A51540,1993,  46.4638,   3.5644,   2.5169,   6.0188,   1.0162,   0.5169,   0.4781,   0.1615
A51540,1994,  47.5023,   2.9156,   1.9579,   5.9335,   1.0144,   0.4860,   0.4495,   0.1519
A51540,1995,  48.1564,   3.3111,   2.4093,   5.8482,   1.0126,   0.5977,   0.5529,   0.1868
A51540,1996,  55.3545,   3.4894,   2.2139,   5.7629,   1.0108,   0.6239,   0.5771,   0.1950
A51540,1997,  42.5729,   2.9039,   2.0460,   5.6776,   1.0090,   0.4475,   0.4139,   0.1398
A51540,1998,  48.2590,   3.0682,   1.6434,   5.5923,   1.0071,   0.5773,   0.5340,   0.1804
A51540,1999,  45.3820,   2.3331,   1.4833,   5.5070,   1.0053,   0.4613,   0.4267,   0.1442
A51540,2000,  38.3761,   2.0623,   1.1893,   5.4217,   1.0035,   0.4885,   0.4519,   0.1527
A51540,2001,  33.2963,   2.2041,   1.5603,   5.3363,   1.0017,   0.3953,   0.3656,   0.1235
A51540,2002,  39.4720,   2.5743,   1.9336,   5.2510,   0.9999,   0.4390,   0.4061,   0.1372
A51540,2003,  73.4794,   3.2420,   2.7530,   5.1657,   0.9981,   0.8467,   0.7832,   0.2646
A51540,2004,  47.2273,   2.1439,   1.7125,   5.0804,   0.9963,   0.5498,   0.5086,   0.1718
A51540,2005,  43.7080,   2.1629,   1.9386,   4.9951,   0.9944,   0.4815,   0.4453,   0.1505
