seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24045,1984,  46.3661,   2.7432,   1.8197,   6.5118,   4.8151,   0.5576,   0.5157,   0.1742
A24045,1985,  42.7915,   2.4913,   1.5062,   6.4070,   4.8409,   0.4681,   0.4330,   0.1463
A24045,1986,  34.9206,   2.4804,   1.5707,   6.3023,   4.8668,   0.3538,   0.3273,   0.1106
A24045,1987,  38.1466,   2.7343,   1.7652,   6.1976,   4.8927,   0.4223,   0.3907,   0.1320
A24045,1988,  39.4699,   2.1639,   1.3930,   6.0929,   4.9185,   0.4246,   0.3927,   0.1327
A24045,1989,  59.8679,   3.5239,   2.4904,   5.9881,   4.9444,   0.6887,   0.6371,   0.2152
A24045,1990,  40.3397,   2.5915,   2.0504,   5.8834,   4.9702,   0.4712,   0.4358,   0.1472
A24045,1991,  42.8319,   2.6523,   1.8581,   5.7787,   4.9961,   0.4584,   0.4240,   0.1432
A24045,1992,  47.2350,   2.7205,   1.9109,   5.6740,   5.0220,   0.5130,   0.4745,   0.1603
A24045,1993,  46.0385,   2.9605,   2.2225,   5.5693,   5.0478,   0.5258,   0.4864,   0.1643
A24045,1994,  47.7763,   2.8335,   2.1810,   5.4645,   5.0737,   0.4901,   0.4533,   0.1531
A24045,1995,  36.7183,   1.9825,   1.6894,   5.3598,   5.0995,   0.4453,   0.4119,   0.1392
A24045,1996,  58.0537,   3.3809,   2.5110,   5.2551,   5.1254,   0.6566,   0.6074,   0.2052
A24045,1997,  42.0846,   2.4556,   1.6989,   5.1504,   5.1513,   0.4553,   0.4212,   0.1423
A24045,1998,  44.0380,   2.4539,   1.7701,   5.0457,   5.1771,   0.5167,   0.4779,   0.1615
A24045,1999,  48.9725,   2.1618,   1.6377,   4.9409,   5.2030,   0.5056,   0.4677,   0.1580
A24045,2000,  48.8681,   2.7466,   1.9855,   4.8362,   5.2288,   0.5765,   0.5332,   0.1801
A24045,2001,  43.8044,   2.4081,   2.2804,   4.7315,   5.2547,   0.5079,   0.4699,   0.1587
A24045,2002,  48.0196,   2.0826,   2.0294,   4.6267,   5.2805,   0.5292,   0.4895,   0.1654
A24045,2003,  62.9386,   2.9284,   2.8157,   4.5220,   5.3064,   0.6964,   0.6442,   0.2176
A24045,2004,  49.8608,   2.2144,   2.3194,   4.4173,   5.3323,   0.5533,   0.5118,   0.1729
A24045,2005,  48.3489,   2.0234,   2.3635,   4.3126,   5.3581,   0.5634,   0.5211,   0.1761
