seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51029,1984,  45.1671,   2.4991,   1.1893,   6.5125,   0.7669,   0.4999,   0.4624,   0.1562
A51029,1985,  46.1011,   2.7901,   1.1548,   6.4299,   0.7694,   0.4857,   0.4493,   0.1518
A51029,1986,  30.7041,   2.4997,   1.0775,   6.3473,   0.7719,   0.3111,   0.2878,   0.0972
A51029,1987,  46.4644,   2.7512,   1.1606,   6.2646,   0.7744,   0.5295,   0.4898,   0.1655
A51029,1988,  32.2403,   2.3307,   1.0789,   6.1820,   0.7769,   0.3894,   0.3602,   0.1217
A51029,1989,  53.6054,   3.1026,   1.8484,   6.0993,   0.7795,   0.6568,   0.6076,   0.2053
A51029,1990,  45.7760,   2.5688,   1.5387,   6.0167,   0.7820,   0.5289,   0.4892,   0.1653
A51029,1991,  40.4860,   2.4440,   1.2593,   5.9340,   0.7845,   0.4379,   0.4051,   0.1369
A51029,1992,  40.8463,   2.2445,   1.0470,   5.8514,   0.7870,   0.4651,   0.4303,   0.1454
A51029,1993,  51.4200,   3.1022,   1.8165,   5.7688,   0.7895,   0.5817,   0.5381,   0.1818
A51029,1994,  45.7319,   2.5649,   1.5084,   5.6861,   0.7921,   0.4902,   0.4534,   0.1532
A51029,1995,  47.2454,   2.8573,   1.6375,   5.6035,   0.7946,   0.5593,   0.5173,   0.1748
A51029,1996,  53.7120,   3.1268,   1.6221,   5.5209,   0.7971,   0.5744,   0.5314,   0.1795
A51029,1997,  39.7868,   2.5771,   1.4167,   5.4382,   0.7996,   0.4274,   0.3954,   0.1336
A51029,1998,  44.1798,   2.5698,   1.2261,   5.3556,   0.8021,   0.5222,   0.4830,   0.1632
A51029,1999,  41.9085,   2.1160,   1.1358,   5.2729,   0.8047,   0.4476,   0.4141,   0.1399
A51029,2000,  36.7106,   2.0602,   1.0475,   5.1903,   0.8072,   0.4539,   0.4198,   0.1418
A51029,2001,  31.9315,   2.0592,   1.2428,   5.1077,   0.8097,   0.3799,   0.3514,   0.1187
A51029,2002,  40.6931,   2.0218,   1.1774,   5.0250,   0.8122,   0.4341,   0.4015,   0.1356
A51029,2003,  64.5131,   2.8165,   1.9478,   4.9424,   0.8147,   0.7632,   0.7060,   0.2385
A51029,2004,  43.0571,   1.9916,   1.3188,   4.8597,   0.8173,   0.4984,   0.4611,   0.1558
A51029,2005,  39.7133,   1.7216,   1.2676,   4.7771,   0.8198,   0.4362,   0.4035,   0.1363
