seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51031,1984,   1,   2.2985,   0.1127,   0.0512,   0.4328,   0.0205,   0.0208,   0.0193,   0.0065
A51031,1984,   2,   4.9708,   0.1309,   0.0859,   0.4821,   0.0257,   0.0451,   0.0417,   0.0141
A51031,1984,   3,   6.6895,   0.3762,   0.2028,   0.5353,   0.0592,   0.0606,   0.0561,   0.0189
A51031,1984,   4,   4.6197,   0.2861,   0.1908,   0.5879,   0.0786,   0.0838,   0.0775,   0.0262
A51031,1984,   5,   3.8701,   0.2642,   0.1873,   0.6109,   0.0806,   0.0702,   0.0649,   0.0219
A51031,1984,   6,   2.2702,   0.2062,   0.1390,   0.5164,   0.0944,   0.0412,   0.0381,   0.0129
A51031,1984,   7,   7.7904,   0.4496,   0.1703,   0.5771,   0.1299,   0.0706,   0.0653,   0.0221
A51031,1984,   8,   5.0140,   0.3367,   0.1392,   0.5646,   0.0597,   0.0455,   0.0420,   0.0142
A51031,1984,   9,   0.9191,   0.0525,   0.0236,   0.6151,   0.0636,   0.0083,   0.0077,   0.0026
A51031,1984,  10,   2.9281,   0.1289,   0.0603,   0.6058,   0.0426,   0.0265,   0.0246,   0.0083
A51031,1984,  11,   2.2931,   0.1069,   0.0509,   0.3883,   0.0357,   0.0208,   0.0192,   0.0065
A51031,1984,  12,   1.9684,   0.0995,   0.0439,   0.3811,   0.0124,   0.0178,   0.0165,   0.0056
A51031,1985,   1,   2.8150,   0.1287,   0.0512,   0.4279,   0.0206,   0.0255,   0.0236,   0.0080
A51031,1985,   2,   3.8149,   0.1262,   0.0493,   0.4766,   0.0258,   0.0346,   0.0320,   0.0108
A51031,1985,   3,   0.8975,   0.0792,   0.0361,   0.5293,   0.0595,   0.0081,   0.0075,   0.0025
A51031,1985,   4,   1.0828,   0.0992,   0.0766,   0.5813,   0.0789,   0.0196,   0.0182,   0.0061
A51031,1985,   5,   6.0102,   0.4846,   0.2864,   0.6039,   0.0809,   0.1090,   0.1008,   0.0341
A51031,1985,   6,   1.3658,   0.1443,   0.0925,   0.5105,   0.0948,   0.0248,   0.0229,   0.0077
A51031,1985,   7,   3.8179,   0.3171,   0.1172,   0.5706,   0.1305,   0.0346,   0.0320,   0.0108
A51031,1985,   8,  10.2984,   0.5756,   0.2029,   0.5582,   0.0599,   0.0934,   0.0864,   0.0292
A51031,1985,   9,   0.1280,   0.0085,   0.0057,   0.6081,   0.0639,   0.0012,   0.0011,   0.0004
A51031,1985,  10,   3.2220,   0.1883,   0.0830,   0.5989,   0.0428,   0.0292,   0.0270,   0.0091
A51031,1985,  11,  10.4137,   0.2491,   0.1055,   0.3839,   0.0358,   0.0944,   0.0873,   0.0295
A51031,1985,  12,   1.2958,   0.0587,   0.0206,   0.3768,   0.0124,   0.0117,   0.0109,   0.0037
A51031,1986,   1,   1.1835,   0.0955,   0.0414,   0.4230,   0.0206,   0.0107,   0.0099,   0.0034
A51031,1986,   2,   2.7952,   0.2562,   0.1308,   0.4711,   0.0259,   0.0253,   0.0234,   0.0079
A51031,1986,   3,   1.1231,   0.0849,   0.0546,   0.5232,   0.0597,   0.0102,   0.0094,   0.0032
A51031,1986,   4,   0.9059,   0.1322,   0.1355,   0.5746,   0.0793,   0.0164,   0.0152,   0.0051
A51031,1986,   5,   2.7501,   0.2519,   0.1523,   0.5970,   0.0812,   0.0499,   0.0461,   0.0156
A51031,1986,   6,   0.6314,   0.0774,   0.0533,   0.5046,   0.0952,   0.0114,   0.0106,   0.0036
A51031,1986,   7,   2.1681,   0.2330,   0.1080,   0.5640,   0.1310,   0.0197,   0.0182,   0.0061
A51031,1986,   8,   4.8439,   0.4418,   0.1781,   0.5518,   0.0602,   0.0439,   0.0406,   0.0137
A51031,1986,   9,   1.8662,   0.1221,   0.0549,   0.6011,   0.0641,   0.0169,   0.0156,   0.0053
A51031,1986,  10,   2.6242,   0.1582,   0.0717,   0.5920,   0.0430,   0.0238,   0.0220,   0.0074
A51031,1986,  11,   3.6778,   0.2325,   0.0958,   0.3795,   0.0360,   0.0333,   0.0308,   0.0104
A51031,1986,  12,   5.1312,   0.2268,   0.0698,   0.3725,   0.0125,   0.0465,   0.0430,   0.0145
A51031,1987,   1,   4.8899,   0.2226,   0.0758,   0.4180,   0.0207,   0.0443,   0.0410,   0.0139
A51031,1987,   2,   2.9064,   0.1097,   0.0375,   0.4656,   0.0260,   0.0263,   0.0244,   0.0082
A51031,1987,   3,   3.4021,   0.2333,   0.1166,   0.5171,   0.0600,   0.0308,   0.0285,   0.0096
