seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51131,1984,  40.6012,   2.2371,   1.0623,   6.3968,   0.7695,   0.4789,   0.4430,   0.1496
A51131,1985,  43.0012,   2.3532,   1.0742,   6.3073,   0.7698,   0.4569,   0.4227,   0.1428
A51131,1986,  30.5838,   2.1853,   0.9722,   6.2177,   0.7701,   0.3097,   0.2864,   0.0968
A51131,1987,  42.2616,   2.9241,   1.3738,   6.1281,   0.7704,   0.4862,   0.4497,   0.1519
A51131,1988,  40.7754,   2.6090,   1.2668,   6.0386,   0.7707,   0.4756,   0.4400,   0.1486
A51131,1989,  56.7655,   3.3156,   1.6719,   5.9490,   0.7710,   0.6226,   0.5759,   0.1946
A51131,1990,  42.6914,   2.5413,   1.4531,   5.8595,   0.7713,   0.4717,   0.4363,   0.1474
A51131,1991,  37.7394,   2.2602,   1.0923,   5.7699,   0.7716,   0.4125,   0.3815,   0.1289
A51131,1992,  50.8574,   2.7120,   1.3364,   5.6803,   0.7719,   0.5415,   0.5009,   0.1692
A51131,1993,  41.0283,   2.4572,   1.3363,   5.5907,   0.7722,   0.4767,   0.4409,   0.1490
A51131,1994,  48.3698,   2.5747,   1.3887,   5.5012,   0.7725,   0.4972,   0.4599,   0.1554
A51131,1995,  37.3508,   2.0580,   1.1095,   5.4116,   0.7727,   0.4303,   0.3981,   0.1345
A51131,1996,  57.4308,   3.2882,   1.7479,   5.3220,   0.7730,   0.6268,   0.5798,   0.1959
A51131,1997,  42.2264,   2.3256,   1.1806,   5.2325,   0.7733,   0.4461,   0.4126,   0.1394
A51131,1998,  57.5752,   3.1095,   1.5310,   5.1429,   0.7736,   0.6428,   0.5946,   0.2009
A51131,1999,  54.7786,   2.3273,   1.2122,   5.0533,   0.7739,   0.5715,   0.5287,   0.1786
A51131,2000,  51.5369,   2.9667,   1.4010,   4.9638,   0.7742,   0.5891,   0.5450,   0.1841
A51131,2001,  33.9289,   1.9344,   1.1572,   4.8742,   0.7745,   0.4099,   0.3791,   0.1281
A51131,2002,  49.3435,   2.3483,   1.5503,   4.7846,   0.7748,   0.5376,   0.4973,   0.1680
A51131,2003,  63.9251,   2.8580,   1.9820,   4.6951,   0.7751,   0.7115,   0.6582,   0.2224
A51131,2004,  56.1241,   2.4593,   1.7239,   4.6055,   0.7754,   0.6351,   0.5875,   0.1985
A51131,2005,  50.1145,   2.0450,   1.4255,   4.5159,   0.7757,   0.5776,   0.5343,   0.1805
