seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51099,1984,  45.6394,   3.0645,   1.4915,   8.1661,   0.6909,   0.5186,   0.4797,   0.1620
A51099,1985,  42.4431,   2.9381,   1.3157,   8.0370,   0.6916,   0.4431,   0.4098,   0.1385
A51099,1986,  36.2247,   3.0367,   1.4972,   7.9079,   0.6923,   0.3880,   0.3589,   0.1213
A51099,1987,  44.4352,   3.4972,   1.7737,   7.7788,   0.6930,   0.5344,   0.4943,   0.1670
A51099,1988,  37.6825,   2.8067,   1.3976,   7.6497,   0.6937,   0.4312,   0.3989,   0.1348
A51099,1989,  48.9576,   3.4593,   2.1275,   7.5206,   0.6944,   0.5838,   0.5400,   0.1824
A51099,1990,  41.9517,   2.6005,   1.6456,   7.3915,   0.6950,   0.4953,   0.4581,   0.1548
A51099,1991,  33.2497,   2.2743,   1.2535,   7.2624,   0.6957,   0.3565,   0.3298,   0.1114
A51099,1992,  41.2100,   2.4428,   1.3086,   7.1333,   0.6964,   0.4432,   0.4100,   0.1385
A51099,1993,  49.5919,   3.4454,   2.0651,   7.0042,   0.6971,   0.5620,   0.5199,   0.1756
A51099,1994,  49.2912,   3.0090,   1.8336,   6.8751,   0.6978,   0.5106,   0.4723,   0.1596
A51099,1995,  40.7210,   2.4670,   1.6031,   6.7460,   0.6985,   0.4623,   0.4276,   0.1445
A51099,1996,  56.3722,   3.7409,   2.1653,   6.6169,   0.6992,   0.6296,   0.5824,   0.1968
A51099,1997,  38.2547,   2.5678,   1.5042,   6.4878,   0.6999,   0.4260,   0.3941,   0.1331
A51099,1998,  43.3479,   2.6414,   1.5016,   6.3587,   0.7006,   0.5128,   0.4743,   0.1602
A51099,1999,  41.4461,   2.2973,   1.3370,   6.2296,   0.7013,   0.4161,   0.3849,   0.1300
A51099,2000,  48.3136,   2.5765,   1.4815,   6.1005,   0.7020,   0.5655,   0.5231,   0.1767
A51099,2001,  39.7969,   2.5387,   1.8654,   5.9714,   0.7027,   0.4707,   0.4354,   0.1471
A51099,2002,  38.4153,   2.1358,   1.4982,   5.8423,   0.7034,   0.4279,   0.3958,   0.1337
A51099,2003,  61.1729,   2.8080,   2.1790,   5.7132,   0.7040,   0.6992,   0.6467,   0.2185
A51099,2004,  47.5006,   2.4773,   1.9174,   5.5841,   0.7047,   0.5578,   0.5159,   0.1743
A51099,2005,  44.1879,   2.0228,   1.5876,   5.4550,   0.7054,   0.5026,   0.4649,   0.1571
