seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42131,1984,  41.5151,   4.3529,   2.1817,   6.3966,   1.0156,   0.5122,   0.4738,   0.1601
A42131,1985,  41.7037,   4.1930,   2.0479,   6.2714,   1.0098,   0.4778,   0.4420,   0.1493
A42131,1986,  43.6007,   4.8119,   2.2516,   6.1463,   1.0039,   0.5054,   0.4675,   0.1579
A42131,1987,  39.6945,   4.2065,   1.9914,   6.0212,   0.9981,   0.4612,   0.4266,   0.1441
A42131,1988,  32.7469,   3.3748,   1.5602,   5.8961,   0.9923,   0.3689,   0.3413,   0.1153
A42131,1989,  42.1305,   4.0389,   2.1180,   5.7709,   0.9865,   0.5311,   0.4913,   0.1660
A42131,1990,  47.9956,   4.4829,   2.4672,   5.6458,   0.9806,   0.5410,   0.5004,   0.1690
A42131,1991,  32.5993,   3.2667,   1.6731,   5.5207,   0.9748,   0.3600,   0.3330,   0.1125
A42131,1992,  37.1919,   3.5393,   1.8659,   5.3956,   0.9690,   0.4196,   0.3881,   0.1311
A42131,1993,  45.3984,   4.1765,   2.0010,   5.2704,   0.9632,   0.5320,   0.4921,   0.1662
A42131,1994,  47.4103,   4.2412,   2.4043,   5.1453,   0.9574,   0.5370,   0.4967,   0.1678
A42131,1995,  34.5878,   2.9392,   1.7089,   5.0202,   0.9515,   0.3734,   0.3454,   0.1167
A42131,1996,  51.8841,   4.4443,   2.6420,   4.8951,   0.9457,   0.5978,   0.5530,   0.1868
A42131,1997,  31.3158,   2.9867,   1.5038,   4.7699,   0.9399,   0.3495,   0.3233,   0.1092
A42131,1998,  37.9478,   3.1413,   1.8826,   4.6448,   0.9341,   0.4717,   0.4363,   0.1474
A42131,1999,  37.4015,   2.9660,   1.6056,   4.5197,   0.9282,   0.4126,   0.3816,   0.1289
A42131,2000,  42.9101,   3.8265,   2.1706,   4.3946,   0.9224,   0.5328,   0.4928,   0.1665
A42131,2001,  36.1266,   3.0814,   1.8973,   4.2694,   0.9166,   0.4150,   0.3839,   0.1297
A42131,2002,  44.8576,   3.0957,   2.0102,   4.1443,   0.9108,   0.5281,   0.4885,   0.1650
A42131,2003,  51.5620,   3.3136,   2.3963,   4.0192,   0.9050,   0.5985,   0.5537,   0.1870
A42131,2004,  49.9944,   3.2689,   2.3878,   3.8940,   0.8991,   0.5721,   0.5292,   0.1788
A42131,2005,  43.7122,   2.2765,   1.6714,   3.7689,   0.8933,   0.4712,   0.4359,   0.1473
