seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51087,1984,  46.6056,   2.8278,   2.3992,   9.3274,   1.5828,   0.5333,   0.4933,   0.1667
A51087,1985,  48.0851,   2.9454,   2.3371,   9.1679,   1.5826,   0.4972,   0.4599,   0.1554
A51087,1986,  35.6945,   2.8401,   2.3871,   9.0084,   1.5824,   0.3773,   0.3490,   0.1179
A51087,1987,  42.4030,   3.0299,   2.4707,   8.8490,   1.5823,   0.5097,   0.4715,   0.1593
A51087,1988,  36.7855,   2.6444,   2.2924,   8.6895,   1.5821,   0.4133,   0.3823,   0.1291
A51087,1989,  49.6369,   3.3155,   3.3255,   8.5300,   1.5819,   0.5818,   0.5382,   0.1818
A51087,1990,  41.3341,   2.6037,   2.8564,   8.3705,   1.5818,   0.4808,   0.4447,   0.1502
A51087,1991,  36.2691,   2.3066,   2.0930,   8.2110,   1.5816,   0.3868,   0.3578,   0.1209
A51087,1992,  40.1839,   2.4148,   2.2427,   8.0515,   1.5814,   0.4499,   0.4161,   0.1406
A51087,1993,  44.5992,   2.8499,   2.9399,   7.8921,   1.5812,   0.5100,   0.4717,   0.1594
A51087,1994,  45.2525,   2.5773,   2.9434,   7.7326,   1.5811,   0.4856,   0.4492,   0.1518
A51087,1995,  41.0063,   2.5500,   2.7232,   7.5731,   1.5809,   0.4728,   0.4374,   0.1478
A51087,1996,  54.6180,   3.3261,   3.3544,   7.4136,   1.5807,   0.5881,   0.5440,   0.1838
A51087,1997,  35.9770,   2.2883,   2.3840,   7.2541,   1.5805,   0.3980,   0.3682,   0.1244
A51087,1998,  45.7017,   2.6063,   2.4837,   7.0947,   1.5804,   0.5230,   0.4838,   0.1634
A51087,1999,  47.7228,   2.2311,   2.2692,   6.9352,   1.5802,   0.5085,   0.4704,   0.1589
A51087,2000,  42.5584,   2.4406,   2.4569,   6.7757,   1.5800,   0.5149,   0.4762,   0.1609
A51087,2001,  33.0141,   1.8703,   2.2225,   6.6162,   1.5799,   0.3913,   0.3619,   0.1223
A51087,2002,  39.8091,   1.9562,   2.3015,   6.4567,   1.5797,   0.4351,   0.4025,   0.1360
A51087,2003,  65.7753,   2.9044,   3.9211,   6.2973,   1.5795,   0.7619,   0.7048,   0.2381
A51087,2004,  55.6186,   2.3223,   3.1205,   6.1378,   1.5793,   0.6520,   0.6031,   0.2037
A51087,2005,  39.0226,   1.6954,   2.3634,   5.9783,   1.5792,   0.4201,   0.3886,   0.1313
