seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36123,1984,  40.5829,   4.3143,   2.8110,   5.4997,   1.3962,   0.5111,   0.4727,   0.1597
A36123,1985,  33.2393,   3.8754,   2.3416,   5.4074,   1.3895,   0.3798,   0.3513,   0.1187
A36123,1986,  35.9184,   4.0793,   2.5850,   5.3151,   1.3828,   0.4283,   0.3962,   0.1339
A36123,1987,  36.7574,   3.8951,   2.3291,   5.2227,   1.3761,   0.4249,   0.3930,   0.1328
A36123,1988,  26.4639,   2.7226,   1.6491,   5.1304,   1.3694,   0.2937,   0.2717,   0.0918
A36123,1989,  34.4731,   3.3099,   2.2128,   5.0381,   1.3627,   0.4361,   0.4034,   0.1363
A36123,1990,  42.6674,   4.5104,   2.7350,   4.9458,   1.3560,   0.4731,   0.4376,   0.1478
A36123,1991,  27.1146,   2.9281,   1.6695,   4.8534,   1.3492,   0.3020,   0.2793,   0.0944
A36123,1992,  39.2116,   3.7567,   2.4670,   4.7611,   1.3425,   0.4287,   0.3965,   0.1340
A36123,1993,  35.6605,   3.6271,   2.0926,   4.6687,   1.3358,   0.4055,   0.3751,   0.1267
A36123,1994,  38.9678,   3.5415,   2.5378,   4.5764,   1.3291,   0.4666,   0.4316,   0.1458
A36123,1995,  30.1978,   2.6349,   1.7705,   4.4841,   1.3224,   0.3228,   0.2986,   0.1009
A36123,1996,  47.0739,   4.1052,   2.7668,   4.3918,   1.3157,   0.5635,   0.5212,   0.1761
A36123,1997,  33.9336,   3.1125,   2.1112,   4.2994,   1.3090,   0.3842,   0.3554,   0.1201
A36123,1998,  37.9074,   3.5562,   2.4445,   4.2071,   1.3023,   0.4645,   0.4296,   0.1452
A36123,1999,  34.6409,   3.1316,   2.0802,   4.1148,   1.2956,   0.3796,   0.3511,   0.1186
A36123,2000,  40.7040,   3.7287,   2.5843,   4.0224,   1.2888,   0.4974,   0.4601,   0.1554
A36123,2001,  29.0367,   2.5912,   1.8938,   3.9301,   1.2821,   0.3291,   0.3044,   0.1028
A36123,2002,  41.4990,   3.4109,   2.6326,   3.8378,   1.2754,   0.5084,   0.4703,   0.1589
A36123,2003,  43.7819,   3.2220,   2.7358,   3.7454,   1.2687,   0.4926,   0.4557,   0.1539
A36123,2004,  44.9222,   2.9963,   2.8549,   3.6531,   1.2620,   0.5399,   0.4994,   0.1687
A36123,2005,  40.1298,   2.3791,   2.1979,   3.5608,   1.2553,   0.4419,   0.4087,   0.1381
