seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37081,1984,  47.9502,   2.6261,   2.1307,   6.8930,   1.1872,   0.5372,   0.4969,   0.1679
A37081,1985,  41.6828,   2.0414,   1.5372,   6.8135,   1.1915,   0.4477,   0.4141,   0.1399
A37081,1986,  32.1770,   2.3874,   1.9288,   6.7341,   1.1959,   0.3266,   0.3021,   0.1021
A37081,1987,  51.2251,   2.6657,   2.0623,   6.6547,   1.2002,   0.5890,   0.5448,   0.1840
A37081,1988,  35.3696,   2.2778,   1.7941,   6.5752,   1.2045,   0.4021,   0.3719,   0.1256
A37081,1989,  57.6800,   3.2662,   3.3333,   6.4958,   1.2088,   0.6900,   0.6383,   0.2156
A37081,1990,  51.3674,   2.2322,   2.4988,   6.4163,   1.2132,   0.5726,   0.5296,   0.1789
A37081,1991,  44.4633,   2.5927,   2.2573,   6.3369,   1.2175,   0.5047,   0.4668,   0.1577
A37081,1992,  48.2981,   2.3559,   2.2064,   6.2574,   1.2218,   0.5587,   0.5168,   0.1746
A37081,1993,  49.2497,   2.6625,   2.2459,   6.1780,   1.2262,   0.5575,   0.5157,   0.1742
A37081,1994,  42.1311,   2.1786,   2.2820,   6.0985,   1.2305,   0.4503,   0.4165,   0.1407
A37081,1995,  46.9544,   2.3975,   2.4017,   6.0191,   1.2348,   0.5487,   0.5076,   0.1715
A37081,1996,  54.1796,   2.9584,   2.9243,   5.9397,   1.2391,   0.5916,   0.5472,   0.1849
A37081,1997,  41.3747,   2.3435,   2.1556,   5.8602,   1.2435,   0.4828,   0.4466,   0.1509
A37081,1998,  47.0442,   2.5775,   2.3408,   5.7807,   1.2478,   0.5647,   0.5224,   0.1765
A37081,1999,  43.7580,   2.3016,   2.1446,   5.7013,   1.2521,   0.4873,   0.4507,   0.1523
A37081,2000,  38.4231,   2.2800,   2.0304,   5.6218,   1.2564,   0.4508,   0.4170,   0.1409
A37081,2001,  32.3629,   1.8763,   2.0343,   5.5424,   1.2608,   0.3714,   0.3435,   0.1160
A37081,2002,  42.7591,   1.8187,   1.6068,   5.4630,   1.2651,   0.4457,   0.4122,   0.1393
A37081,2003,  62.4219,   2.5383,   2.8884,   5.3835,   1.2694,   0.7341,   0.6791,   0.2294
A37081,2004,  40.1577,   1.6321,   2.1220,   5.3041,   1.2737,   0.4464,   0.4130,   0.1395
A37081,2005,  38.6527,   1.6223,   1.7971,   5.2246,   1.2781,   0.4246,   0.3927,   0.1327
