seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42075,1984,  47.0849,   4.9412,   3.0764,   6.8974,   6.0638,   0.5800,   0.5365,   0.1813
A42075,1985,  36.4064,   3.3410,   1.8536,   6.7643,   6.0809,   0.4157,   0.3845,   0.1299
A42075,1986,  44.9141,   4.4774,   2.3445,   6.6312,   6.0980,   0.4728,   0.4373,   0.1477
A42075,1987,  38.1778,   3.8832,   2.1805,   6.4982,   6.1151,   0.4330,   0.4005,   0.1353
A42075,1988,  37.9766,   3.5342,   1.8564,   6.3650,   6.1322,   0.4253,   0.3934,   0.1329
A42075,1989,  45.5904,   4.0203,   2.7297,   6.2320,   6.1493,   0.5622,   0.5200,   0.1757
A42075,1990,  46.2191,   3.9947,   2.7523,   6.0988,   6.1663,   0.5238,   0.4845,   0.1637
A42075,1991,  32.7143,   3.2321,   2.1025,   5.9658,   6.1834,   0.3528,   0.3264,   0.1103
A42075,1992,  39.5975,   3.4813,   2.2546,   5.8327,   6.2005,   0.4534,   0.4194,   0.1417
A42075,1993,  49.6806,   4.3671,   2.6961,   5.6995,   6.2176,   0.5713,   0.5284,   0.1785
A42075,1994,  47.9662,   4.2244,   3.1383,   5.5665,   6.2347,   0.5271,   0.4876,   0.1647
A42075,1995,  37.2135,   2.9014,   2.0511,   5.4334,   6.2517,   0.4166,   0.3853,   0.1302
A42075,1996,  56.7550,   4.5196,   3.2793,   5.3003,   6.2688,   0.6410,   0.5930,   0.2003
A42075,1997,  33.6753,   2.9781,   1.8217,   5.1672,   6.2859,   0.3760,   0.3478,   0.1175
A42075,1998,  46.9855,   4.0897,   2.7909,   5.0341,   6.3030,   0.5815,   0.5379,   0.1817
A42075,1999,  44.5398,   3.1758,   2.3362,   4.9010,   6.3201,   0.4766,   0.4408,   0.1489
A42075,2000,  43.9809,   2.9632,   2.1712,   4.7679,   6.3372,   0.5286,   0.4890,   0.1652
A42075,2001,  33.3362,   2.6760,   2.2319,   4.6348,   6.3543,   0.3902,   0.3610,   0.1220
A42075,2002,  45.7638,   2.9926,   2.5005,   4.5017,   6.3713,   0.5404,   0.4999,   0.1689
A42075,2003,  56.9561,   3.3897,   3.5237,   4.3686,   6.3884,   0.6632,   0.6134,   0.2072
A42075,2004,  58.2709,   3.5839,   3.6637,   4.2355,   6.4055,   0.6637,   0.6139,   0.2074
A42075,2005,  46.2423,   2.7053,   2.7959,   4.1024,   6.4226,   0.5085,   0.4704,   0.1589
