seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42061,1984,  42.4255,   4.5478,   2.2354,   6.9382,   1.1386,   0.4894,   0.4527,   0.1530
A42061,1985,  39.2611,   3.4272,   1.6474,   6.8221,   1.1344,   0.4455,   0.4121,   0.1392
A42061,1986,  38.2561,   3.7561,   1.6981,   6.7060,   1.1301,   0.4389,   0.4060,   0.1371
A42061,1987,  38.0006,   4.1763,   1.9580,   6.5900,   1.1259,   0.4639,   0.4291,   0.1450
A42061,1988,  34.7872,   3.1542,   1.4721,   6.4739,   1.1217,   0.4137,   0.3826,   0.1293
A42061,1989,  43.6048,   4.1368,   2.3864,   6.3578,   1.1175,   0.5274,   0.4878,   0.1648
A42061,1990,  42.8236,   3.6479,   1.9754,   6.2417,   1.1133,   0.4844,   0.4481,   0.1514
A42061,1991,  29.1921,   2.9600,   1.4737,   6.1256,   1.1091,   0.3254,   0.3010,   0.1017
A42061,1992,  35.5580,   3.0958,   1.5523,   6.0095,   1.1048,   0.3910,   0.3617,   0.1222
A42061,1993,  45.5668,   3.9355,   1.7507,   5.8935,   1.1006,   0.5357,   0.4955,   0.1674
A42061,1994,  45.6988,   3.6215,   1.8030,   5.7774,   1.0964,   0.4903,   0.4535,   0.1532
A42061,1995,  38.2628,   2.9994,   1.5642,   5.6613,   1.0922,   0.4584,   0.4241,   0.1433
A42061,1996,  58.6687,   4.5250,   2.4597,   5.5452,   1.0880,   0.6462,   0.5977,   0.2019
A42061,1997,  41.9339,   3.1659,   1.4983,   5.4291,   1.0838,   0.4673,   0.4323,   0.1460
A42061,1998,  39.3397,   3.5521,   1.6878,   5.3130,   1.0795,   0.5018,   0.4641,   0.1568
A42061,1999,  43.0155,   3.2006,   1.7829,   5.1969,   1.0753,   0.4799,   0.4440,   0.1500
A42061,2000,  39.4093,   3.2768,   1.8434,   5.0808,   1.0711,   0.4841,   0.4478,   0.1513
A42061,2001,  29.6829,   2.6024,   1.7651,   4.9648,   1.0669,   0.3534,   0.3269,   0.1105
A42061,2002,  41.8111,   3.0824,   1.9979,   4.8487,   1.0627,   0.5106,   0.4723,   0.1596
A42061,2003,  53.4190,   3.4235,   2.4199,   4.7326,   1.0585,   0.6117,   0.5658,   0.1912
A42061,2004,  54.6376,   3.1732,   2.2054,   4.6165,   1.0542,   0.6255,   0.5786,   0.1955
A42061,2005,  37.8762,   2.2214,   1.4952,   4.5004,   1.0500,   0.4046,   0.3743,   0.1264
