seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51680,1984,  46.7069,   2.7003,   1.7990,   6.6105,   0.7362,   0.5269,   0.4874,   0.1647
A51680,1985,  44.8974,   2.5590,   1.4610,   6.5208,   0.7360,   0.4927,   0.4557,   0.1540
A51680,1986,  29.7275,   2.3640,   1.4617,   6.4312,   0.7358,   0.3102,   0.2869,   0.0969
A51680,1987,  47.5222,   2.5395,   1.5534,   6.3416,   0.7356,   0.5478,   0.5068,   0.1712
A51680,1988,  32.6720,   2.3242,   1.5302,   6.2520,   0.7354,   0.3978,   0.3679,   0.1243
A51680,1989,  57.3818,   3.4842,   2.7105,   6.1624,   0.7352,   0.7082,   0.6551,   0.2213
A51680,1990,  52.7002,   2.6688,   2.2409,   6.0728,   0.7350,   0.5999,   0.5549,   0.1875
A51680,1991,  35.5702,   2.1399,   1.4849,   5.9832,   0.7348,   0.3852,   0.3564,   0.1204
A51680,1992,  45.6118,   2.6699,   1.8861,   5.8935,   0.7345,   0.5310,   0.4912,   0.1659
A51680,1993,  46.4076,   2.7937,   2.1350,   5.8039,   0.7343,   0.5074,   0.4694,   0.1586
A51680,1994,  41.7900,   2.4539,   2.0686,   5.7143,   0.7341,   0.4493,   0.4156,   0.1404
A51680,1995,  50.3226,   2.8727,   2.2916,   5.6247,   0.7339,   0.6291,   0.5819,   0.1966
A51680,1996,  57.2610,   3.1383,   2.3795,   5.5351,   0.7337,   0.6234,   0.5767,   0.1948
A51680,1997,  39.5603,   2.5020,   1.8679,   5.4455,   0.7335,   0.4325,   0.4001,   0.1352
A51680,1998,  47.8597,   2.8548,   2.1079,   5.3559,   0.7333,   0.5650,   0.5226,   0.1766
A51680,1999,  40.0257,   1.9738,   1.4886,   5.2663,   0.7331,   0.4111,   0.3803,   0.1285
A51680,2000,  37.9901,   2.0696,   1.5029,   5.1767,   0.7328,   0.4532,   0.4192,   0.1416
A51680,2001,  33.2607,   2.0844,   1.6586,   5.0871,   0.7326,   0.3922,   0.3628,   0.1226
A51680,2002,  38.7798,   1.8921,   1.5413,   4.9974,   0.7324,   0.4132,   0.3822,   0.1291
A51680,2003,  66.4572,   2.7062,   2.5137,   4.9078,   0.7322,   0.7863,   0.7274,   0.2457
A51680,2004,  41.8777,   1.7664,   1.6134,   4.8182,   0.7320,   0.4805,   0.4445,   0.1502
A51680,2005,  39.4648,   1.6237,   1.5536,   4.7286,   0.7318,   0.4285,   0.3964,   0.1339
