seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42093,1984,   1,   1.5520,   0.2193,   0.1062,   0.3378,   0.0507,   0.0141,   0.0130,   0.0044
A42093,1984,   2,   4.2735,   0.3049,   0.1370,   0.4157,   0.0521,   0.0387,   0.0358,   0.0121
A42093,1984,   3,   4.0282,   0.4243,   0.1882,   0.5146,   0.1160,   0.0365,   0.0338,   0.0114
A42093,1984,   4,   5.0368,   0.5920,   0.3542,   0.4808,   0.1883,   0.0913,   0.0845,   0.0285
A42093,1984,   5,   4.7775,   0.6068,   0.4292,   0.5808,   0.1973,   0.0866,   0.0801,   0.0271
A42093,1984,   6,   5.9563,   0.7428,   0.5310,   0.7938,   0.4156,   0.1080,   0.0999,   0.0337
A42093,1984,   7,   4.2238,   0.5044,   0.2142,   0.6556,   0.3666,   0.0383,   0.0354,   0.0120
A42093,1984,   8,   4.1970,   0.6873,   0.2950,   0.6045,   0.2094,   0.0380,   0.0352,   0.0119
A42093,1984,   9,   0.8527,   0.1116,   0.0700,   0.5753,   0.1486,   0.0077,   0.0071,   0.0024
A42093,1984,  10,   2.1492,   0.2785,   0.1650,   0.5136,   0.1236,   0.0195,   0.0180,   0.0061
A42093,1984,  11,   4.9710,   0.2484,   0.1427,   0.3140,   0.1033,   0.0451,   0.0417,   0.0141
A42093,1984,  12,   2.6931,   0.2904,   0.1159,   0.3020,   0.0277,   0.0244,   0.0226,   0.0076
A42093,1985,   1,   0.6899,   0.0867,   0.0407,   0.3313,   0.0505,   0.0063,   0.0058,   0.0020
A42093,1985,   2,   1.8910,   0.1674,   0.0538,   0.4076,   0.0519,   0.0171,   0.0159,   0.0054
A42093,1985,   3,   1.9980,   0.2555,   0.1186,   0.5046,   0.1157,   0.0181,   0.0168,   0.0057
A42093,1985,   4,   1.7174,   0.2596,   0.1846,   0.4714,   0.1878,   0.0311,   0.0288,   0.0097
A42093,1985,   5,   4.8686,   0.4965,   0.3378,   0.5695,   0.1968,   0.0883,   0.0816,   0.0276
A42093,1985,   6,   4.5331,   0.5354,   0.3492,   0.7784,   0.4145,   0.0822,   0.0760,   0.0257
A42093,1985,   7,   3.9892,   0.5850,   0.2703,   0.6429,   0.3656,   0.0362,   0.0334,   0.0113
A42093,1985,   8,   3.5008,   0.4745,   0.2152,   0.5928,   0.2089,   0.0317,   0.0294,   0.0099
A42093,1985,   9,   3.8617,   0.2949,   0.1193,   0.5641,   0.1482,   0.0350,   0.0324,   0.0109
A42093,1985,  10,   1.5707,   0.1594,   0.0830,   0.5036,   0.1232,   0.0142,   0.0132,   0.0044
A42093,1985,  11,   5.8588,   0.4062,   0.1827,   0.3079,   0.1030,   0.0531,   0.0491,   0.0166
A42093,1985,  12,   1.8836,   0.1856,   0.0764,   0.2961,   0.0276,   0.0171,   0.0158,   0.0053
A42093,1986,   1,   2.2468,   0.1886,   0.0786,   0.3247,   0.0504,   0.0204,   0.0188,   0.0064
A42093,1986,   2,   3.4613,   0.3702,   0.1546,   0.3995,   0.0518,   0.0314,   0.0290,   0.0098
A42093,1986,   3,   3.0248,   0.2455,   0.1185,   0.4946,   0.1154,   0.0274,   0.0254,   0.0086
