seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A47163,1984,  40.4644,   2.5717,   1.8224,   6.4097,   0.5490,   0.4992,   0.4617,   0.1560
A47163,1985,  38.8541,   2.3670,   1.2691,   6.3242,   0.5477,   0.4384,   0.4055,   0.1370
A47163,1986,  38.0629,   2.6121,   1.4962,   6.2387,   0.5463,   0.4048,   0.3744,   0.1265
A47163,1987,  38.2871,   2.4472,   1.5491,   6.1532,   0.5450,   0.4491,   0.4154,   0.1403
A47163,1988,  34.1781,   2.1019,   1.3039,   6.0678,   0.5436,   0.3763,   0.3481,   0.1176
A47163,1989,  50.0829,   2.7385,   2.1618,   5.9823,   0.5422,   0.5787,   0.5353,   0.1808
A47163,1990,  49.6657,   2.7276,   2.0781,   5.8967,   0.5409,   0.5665,   0.5240,   0.1770
A47163,1991,  49.2136,   2.8255,   1.6519,   5.8112,   0.5395,   0.5442,   0.5034,   0.1701
A47163,1992,  41.9544,   2.4547,   1.4785,   5.7257,   0.5382,   0.4811,   0.4450,   0.1503
A47163,1993,  42.4107,   2.5396,   1.4648,   5.6402,   0.5368,   0.4555,   0.4214,   0.1424
A47163,1994,  49.8364,   2.1669,   1.7997,   5.5548,   0.5354,   0.5650,   0.5226,   0.1766
A47163,1995,  42.5957,   2.3995,   1.8499,   5.4693,   0.5341,   0.4997,   0.4622,   0.1561
A47163,1996,  52.8334,   2.7897,   2.0834,   5.3838,   0.5327,   0.6102,   0.5644,   0.1907
A47163,1997,  44.1679,   2.6087,   1.8708,   5.2983,   0.5313,   0.5197,   0.4807,   0.1624
A47163,1998,  48.5352,   2.9655,   2.2439,   5.2128,   0.5300,   0.6269,   0.5799,   0.1959
A47163,1999,  36.6631,   2.2371,   1.4452,   5.1273,   0.5286,   0.4239,   0.3921,   0.1325
A47163,2000,  36.6611,   2.2654,   1.5809,   5.0418,   0.5273,   0.4347,   0.4021,   0.1359
A47163,2001,  40.8853,   1.9472,   1.4491,   4.9563,   0.5259,   0.4652,   0.4303,   0.1454
A47163,2002,  45.6162,   2.0195,   1.5441,   4.8708,   0.5245,   0.4834,   0.4471,   0.1510
A47163,2003,  59.6573,   2.7737,   2.1086,   4.7853,   0.5232,   0.7023,   0.6496,   0.2195
A47163,2004,  49.8162,   2.1498,   1.7297,   4.6998,   0.5218,   0.5935,   0.5490,   0.1855
A47163,2005,  38.1819,   1.8071,   1.5069,   4.6143,   0.5205,   0.4430,   0.4098,   0.1384
