seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51185,1984,   1,   1.9732,   0.1162,   0.0546,   0.5213,   0.0212,   0.0179,   0.0165,   0.0056
A51185,1984,   2,   4.9895,   0.1530,   0.1043,   0.5017,   0.0311,   0.0452,   0.0418,   0.0141
A51185,1984,   3,   3.0639,   0.2707,   0.1751,   0.4828,   0.0602,   0.0278,   0.0257,   0.0087
A51185,1984,   4,   3.8187,   0.2464,   0.1635,   0.5916,   0.0731,   0.0692,   0.0640,   0.0216
A51185,1984,   5,   5.9281,   0.2801,   0.2110,   0.5774,   0.0683,   0.1075,   0.0994,   0.0336
A51185,1984,   6,   3.4349,   0.2469,   0.1750,   0.4630,   0.0863,   0.0623,   0.0576,   0.0195
A51185,1984,   7,   3.3409,   0.2279,   0.1003,   0.5503,   0.1048,   0.0303,   0.0280,   0.0095
A51185,1984,   8,   3.3403,   0.2265,   0.0916,   0.4796,   0.0568,   0.0303,   0.0280,   0.0095
A51185,1984,   9,   0.9074,   0.0561,   0.0282,   0.4643,   0.0488,   0.0082,   0.0076,   0.0026
A51185,1984,  10,   2.2297,   0.1122,   0.0559,   0.5111,   0.0379,   0.0202,   0.0187,   0.0063
A51185,1984,  11,   3.8085,   0.1560,   0.0864,   0.4862,   0.0509,   0.0345,   0.0319,   0.0108
A51185,1984,  12,   2.7565,   0.1051,   0.0555,   0.5475,   0.0189,   0.0250,   0.0231,   0.0078
A51185,1985,   1,   2.5734,   0.1099,   0.0484,   0.5150,   0.0212,   0.0233,   0.0216,   0.0073
A51185,1985,   2,   3.2358,   0.1453,   0.0653,   0.4956,   0.0311,   0.0293,   0.0271,   0.0092
A51185,1985,   3,   1.8520,   0.1590,   0.0854,   0.4770,   0.0602,   0.0168,   0.0155,   0.0052
A51185,1985,   4,   1.4873,   0.1078,   0.0833,   0.5845,   0.0731,   0.0270,   0.0249,   0.0084
A51185,1985,   5,   4.7941,   0.3577,   0.1953,   0.5704,   0.0683,   0.0869,   0.0804,   0.0272
A51185,1985,   6,   3.1533,   0.2307,   0.1349,   0.4574,   0.0863,   0.0572,   0.0529,   0.0179
A51185,1985,   7,   4.4139,   0.3539,   0.1433,   0.5437,   0.1048,   0.0400,   0.0370,   0.0125
A51185,1985,   8,   5.8068,   0.3695,   0.1276,   0.4738,   0.0568,   0.0526,   0.0487,   0.0164
A51185,1985,   9,   0.3511,   0.0227,   0.0116,   0.4587,   0.0488,   0.0032,   0.0029,   0.0010
A51185,1985,  10,   2.1209,   0.1710,   0.0740,   0.5050,   0.0379,   0.0192,   0.0178,   0.0060
A51185,1985,  11,   7.1299,   0.2274,   0.0914,   0.4803,   0.0509,   0.0646,   0.0598,   0.0202
A51185,1985,  12,   1.3335,   0.0795,   0.0326,   0.5409,   0.0189,   0.0121,   0.0112,   0.0038
A51185,1986,   1,   1.7273,   0.1034,   0.0463,   0.5087,   0.0212,   0.0157,   0.0145,   0.0049
A51185,1986,   2,   3.4075,   0.2153,   0.1013,   0.4896,   0.0311,   0.0309,   0.0286,   0.0097
A51185,1986,   3,   1.9117,   0.1564,   0.0811,   0.4711,   0.0602,   0.0173,   0.0160,   0.0054
A51185,1986,   4,   1.5301,   0.1615,   0.1322,   0.5773,   0.0731,   0.0277,   0.0257,   0.0087
A51185,1986,   5,   5.3999,   0.4472,   0.2913,   0.5634,   0.0683,   0.0979,   0.0906,   0.0306
A51185,1986,   6,   2.2112,   0.2366,   0.1187,   0.4518,   0.0863,   0.0401,   0.0371,   0.0125
A51185,1986,   7,   4.4781,   0.3416,   0.1459,   0.5371,   0.1048,   0.0406,   0.0375,   0.0127
A51185,1986,   8,   5.8948,   0.5745,   0.2196,   0.4681,   0.0568,   0.0534,   0.0494,   0.0167
A51185,1986,   9,   3.8737,   0.2314,   0.0951,   0.4531,   0.0489,   0.0351,   0.0325,   0.0110
A51185,1986,  10,   2.3885,   0.1444,   0.0664,   0.4988,   0.0379,   0.0217,   0.0200,   0.0068
