seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36043,1984,   1,   1.9572,   0.1862,   0.0687,   0.4418,   0.0258,   0.0177,   0.0164,   0.0055
A36043,1984,   2,   3.3476,   0.2279,   0.0814,   0.3570,   0.0340,   0.0303,   0.0281,   0.0095
A36043,1984,   3,   2.5543,   0.2062,   0.0993,   0.5208,   0.0522,   0.0232,   0.0214,   0.0072
A36043,1984,   4,   3.3826,   0.2525,   0.1341,   0.3446,   0.0607,   0.0613,   0.0567,   0.0192
A36043,1984,   5,   7.3367,   0.6367,   0.4760,   0.3503,   0.0658,   0.1330,   0.1230,   0.0416
A36043,1984,   6,   3.0596,   0.2845,   0.2367,   0.3959,   0.1483,   0.0555,   0.0513,   0.0173
A36043,1984,   7,   5.5266,   0.4943,   0.2438,   0.4169,   0.1870,   0.0501,   0.0463,   0.0157
A36043,1984,   8,   2.5010,   0.2516,   0.1250,   0.3681,   0.1460,   0.0227,   0.0210,   0.0071
A36043,1984,   9,   2.9985,   0.1811,   0.1011,   0.4548,   0.0845,   0.0272,   0.0251,   0.0085
A36043,1984,  10,   3.0475,   0.2474,   0.1396,   0.3694,   0.0678,   0.0276,   0.0256,   0.0086
A36043,1984,  11,   3.7229,   0.2244,   0.1000,   0.3784,   0.0479,   0.0337,   0.0312,   0.0105
A36043,1984,  12,   4.0358,   0.2314,   0.0942,   0.3136,   0.0264,   0.0366,   0.0338,   0.0114
A36043,1985,   1,   2.0849,   0.1963,   0.0718,   0.4352,   0.0256,   0.0189,   0.0175,   0.0059
A36043,1985,   2,   1.9487,   0.1960,   0.0620,   0.3517,   0.0338,   0.0177,   0.0163,   0.0055
A36043,1985,   3,   3.3751,   0.3104,   0.1457,   0.5131,   0.0518,   0.0306,   0.0283,   0.0096
A36043,1985,   4,   1.9785,   0.2157,   0.1703,   0.3395,   0.0603,   0.0359,   0.0332,   0.0112
A36043,1985,   5,   2.6942,   0.2558,   0.2010,   0.3451,   0.0654,   0.0488,   0.0452,   0.0153
A36043,1985,   6,   3.9662,   0.3160,   0.2279,   0.3900,   0.1474,   0.0719,   0.0665,   0.0225
A36043,1985,   7,   3.0831,   0.4359,   0.2284,   0.4108,   0.1858,   0.0279,   0.0259,   0.0087
A36043,1985,   8,   3.8262,   0.4826,   0.2220,   0.3626,   0.1451,   0.0347,   0.0321,   0.0108
A36043,1985,   9,   6.0855,   0.3316,   0.1413,   0.4480,   0.0840,   0.0552,   0.0510,   0.0172
A36043,1985,  10,   3.0662,   0.2497,   0.1081,   0.3640,   0.0673,   0.0278,   0.0257,   0.0087
A36043,1985,  11,   4.3273,   0.2400,   0.1039,   0.3728,   0.0476,   0.0392,   0.0363,   0.0123
A36043,1985,  12,   2.6009,   0.2728,   0.0986,   0.3089,   0.0262,   0.0236,   0.0218,   0.0074
A36043,1986,   1,   3.2278,   0.2198,   0.0696,   0.4287,   0.0255,   0.0293,   0.0271,   0.0091
A36043,1986,   2,   4.0064,   0.3604,   0.1137,   0.3464,   0.0336,   0.0363,   0.0336,   0.0113
A36043,1986,   3,   3.7368,   0.3598,   0.1794,   0.5054,   0.0515,   0.0339,   0.0313,   0.0106
A36043,1986,   4,   2.7054,   0.3790,   0.2484,   0.3344,   0.0599,   0.0490,   0.0454,   0.0153
A36043,1986,   5,   4.6192,   0.4077,   0.3109,   0.3399,   0.0650,   0.0837,   0.0775,   0.0262
A36043,1986,   6,   5.4837,   0.4835,   0.3492,   0.3841,   0.1465,   0.0994,   0.0920,   0.0311
A36043,1986,   7,   5.6253,   0.5368,   0.2703,   0.4046,   0.1847,   0.0510,   0.0472,   0.0159
A36043,1986,   8,   5.9238,   0.6237,   0.2775,   0.3572,   0.1442,   0.0537,   0.0497,   0.0168
A36043,1986,   9,   4.7046,   0.3921,   0.1736,   0.4413,   0.0835,   0.0426,   0.0394,   0.0133
A36043,1986,  10,   3.9515,   0.3341,   0.1678,   0.3585,   0.0669,   0.0358,   0.0331,   0.0112
A36043,1986,  11,   4.8648,   0.3355,   0.1428,   0.3672,   0.0473,   0.0441,   0.0408,   0.0138
A36043,1986,  12,   2.7461,   0.1749,   0.0607,   0.3043,   0.0261,   0.0249,   0.0230,   0.0078
A36043,1987,   1,   3.9928,   0.3231,   0.0905,   0.4222,   0.0253,   0.0362,   0.0335,   0.0113
A36043,1987,   2,   0.8259,   0.0782,   0.0281,   0.3411,   0.0334,   0.0075,   0.0069,   0.0023
A36043,1987,   3,   1.8757,   0.1592,   0.0601,   0.4977,   0.0512,   0.0170,   0.0157,   0.0053
A36043,1987,   4,   5.0625,   0.4959,   0.2967,   0.3293,   0.0596,   0.0918,   0.0849,   0.0287
A36043,1987,   5,   2.4258,   0.2957,   0.2332,   0.3347,   0.0646,   0.0440,   0.0407,   0.0137
A36043,1987,   6,   4.3911,   0.4807,   0.3505,   0.3783,   0.1456,   0.0796,   0.0736,   0.0249
A36043,1987,   7,   5.8836,   0.5996,   0.3002,   0.3984,   0.1836,   0.0533,   0.0493,   0.0167
A36043,1987,   8,   3.7556,   0.4588,   0.2462,   0.3517,   0.1433,   0.0340,   0.0315,   0.0106
A36043,1987,   9,   5.9779,   0.3952,   0.1570,   0.4346,   0.0830,   0.0542,   0.0501,   0.0169
A36043,1987,  10,   3.4066,   0.3077,   0.1420,   0.3530,   0.0665,   0.0309,   0.0286,   0.0096
A36043,1987,  11,   2.9830,   0.2007,   0.1081,   0.3616,   0.0470,   0.0270,   0.0250,   0.0084
A36043,1987,  12,   2.4931,   0.1945,   0.0773,   0.2996,   0.0259,   0.0226,   0.0209,   0.0071
A36043,1988,   1,   1.9274,   0.2174,   0.0707,   0.4156,   0.0251,   0.0175,   0.0162,   0.0055
A36043,1988,   2,   2.9742,   0.3423,   0.1280,   0.3359,   0.0332,   0.0270,   0.0249,   0.0084
A36043,1988,   3,   2.3210,   0.3255,   0.1796,   0.4900,   0.0509,   0.0210,   0.0195,   0.0066
A36043,1988,   4,   2.9368,   0.3661,   0.2108,   0.3242,   0.0592,   0.0532,   0.0492,   0.0166
A36043,1988,   5,   3.5339,   0.3337,   0.2081,   0.3295,   0.0642,   0.0641,   0.0593,   0.0200
A36043,1988,   6,   1.9894,   0.1609,   0.1616,   0.3724,   0.1447,   0.0361,   0.0334,   0.0113
A36043,1988,   7,   5.7322,   0.5496,   0.2517,   0.3923,   0.1824,   0.0520,   0.0481,   0.0162
A36043,1988,   8,   5.0298,   0.4819,   0.2273,   0.3463,   0.1424,   0.0456,   0.0422,   0.0142
