seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51073,1984,  42.7415,   2.3503,   1.1303,   7.3913,   0.8129,   0.5054,   0.4675,   0.1579
A51073,1985,  46.9235,   2.4348,   1.1630,   7.2942,   0.8164,   0.4913,   0.4545,   0.1535
A51073,1986,  34.5402,   2.4060,   1.1216,   7.1971,   0.8199,   0.3510,   0.3247,   0.1097
A51073,1987,  42.6142,   2.7943,   1.4352,   7.0999,   0.8234,   0.5093,   0.4711,   0.1592
A51073,1988,  38.6750,   2.3650,   1.1561,   7.0028,   0.8269,   0.4532,   0.4192,   0.1416
A51073,1989,  60.3462,   3.1926,   1.7155,   6.9057,   0.8304,   0.6811,   0.6300,   0.2128
A51073,1990,  41.5944,   2.2311,   1.3716,   6.8086,   0.8339,   0.4635,   0.4287,   0.1448
A51073,1991,  38.5407,   2.2542,   1.1793,   6.7115,   0.8374,   0.4212,   0.3896,   0.1316
A51073,1992,  51.7944,   2.7173,   1.4003,   6.6144,   0.8410,   0.5639,   0.5216,   0.1762
A51073,1993,  44.2794,   2.5834,   1.5436,   6.5172,   0.8445,   0.5214,   0.4823,   0.1629
A51073,1994,  49.2250,   2.5014,   1.5165,   6.4201,   0.8480,   0.5168,   0.4780,   0.1615
A51073,1995,  39.1140,   2.1835,   1.2916,   6.3230,   0.8515,   0.4537,   0.4196,   0.1418
A51073,1996,  58.3169,   3.2694,   1.8323,   6.2259,   0.8550,   0.6259,   0.5790,   0.1956
A51073,1997,  43.4147,   2.2809,   1.2706,   6.1288,   0.8585,   0.4603,   0.4258,   0.1438
A51073,1998,  55.1604,   2.9720,   1.6269,   6.0317,   0.8620,   0.6278,   0.5807,   0.1962
A51073,1999,  56.5309,   2.0168,   1.2086,   5.9345,   0.8655,   0.5852,   0.5413,   0.1829
A51073,2000,  51.1998,   2.7339,   1.4674,   5.8374,   0.8691,   0.5848,   0.5409,   0.1827
A51073,2001,  34.8803,   1.9444,   1.2646,   5.7403,   0.8726,   0.4164,   0.3851,   0.1301
A51073,2002,  44.5206,   2.0653,   1.4454,   5.6432,   0.8761,   0.4888,   0.4522,   0.1528
A51073,2003,  67.7595,   2.9181,   2.2417,   5.5461,   0.8796,   0.7623,   0.7051,   0.2382
A51073,2004,  57.5556,   2.4433,   1.8367,   5.4490,   0.8831,   0.6536,   0.6046,   0.2043
A51073,2005,  46.4898,   2.0373,   1.5101,   5.3518,   0.8866,   0.5227,   0.4835,   0.1634
