seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51740,1984,   1,   2.9725,   0.1684,   0.1159,   0.6963,   0.0570,   0.0269,   0.0249,   0.0084
A51740,1984,   2,   4.0040,   0.1079,   0.0637,   0.7920,   0.0606,   0.0363,   0.0336,   0.0113
A51740,1984,   3,   5.2928,   0.2598,   0.1855,   0.8925,   0.0997,   0.0480,   0.0444,   0.0150
A51740,1984,   4,   6.3836,   0.3100,   0.3521,   0.9982,   0.1160,   0.1157,   0.1071,   0.0362
A51740,1984,   5,   5.5780,   0.2590,   0.4200,   1.1065,   0.1294,   0.1011,   0.0935,   0.0316
A51740,1984,   6,   1.6169,   0.1062,   0.1394,   0.8719,   0.1483,   0.0293,   0.0271,   0.0092
A51740,1984,   7,   7.7068,   0.4252,   0.3095,   1.0844,   0.1381,   0.0699,   0.0646,   0.0218
A51740,1984,   8,   2.0070,   0.1885,   0.1392,   1.1410,   0.1234,   0.0182,   0.0168,   0.0057
A51740,1984,   9,   1.9081,   0.0638,   0.0551,   1.0567,   0.0875,   0.0173,   0.0160,   0.0054
A51740,1984,  10,   0.6038,   0.0212,   0.0215,   1.0006,   0.0921,   0.0055,   0.0051,   0.0017
A51740,1984,  11,   2.3342,   0.1031,   0.0887,   0.6139,   0.0804,   0.0212,   0.0196,   0.0066
A51740,1984,  12,   2.3212,   0.0684,   0.0454,   0.6013,   0.0330,   0.0210,   0.0195,   0.0066
A51740,1985,   1,   4.2761,   0.1689,   0.1122,   0.6842,   0.0568,   0.0388,   0.0359,   0.0121
A51740,1985,   2,   3.7256,   0.1132,   0.0826,   0.7782,   0.0605,   0.0338,   0.0312,   0.0106
A51740,1985,   3,   2.7586,   0.1432,   0.1152,   0.8770,   0.0995,   0.0250,   0.0231,   0.0078
A51740,1985,   4,   0.5739,   0.0306,   0.0539,   0.9808,   0.1157,   0.0104,   0.0096,   0.0033
A51740,1985,   5,   2.9595,   0.1917,   0.2537,   1.0872,   0.1291,   0.0537,   0.0496,   0.0168
A51740,1985,   6,   5.6271,   0.4176,   0.4905,   0.8568,   0.1480,   0.1020,   0.0944,   0.0319
A51740,1985,   7,   6.8833,   0.4172,   0.3139,   1.0655,   0.1378,   0.0624,   0.0577,   0.0195
A51740,1985,   8,   2.5805,   0.1646,   0.1333,   1.1212,   0.1231,   0.0234,   0.0216,   0.0073
A51740,1985,   9,   7.8256,   0.1483,   0.0784,   1.0383,   0.0873,   0.0709,   0.0656,   0.0222
A51740,1985,  10,   3.4705,   0.1579,   0.1323,   0.9832,   0.0919,   0.0315,   0.0291,   0.0098
A51740,1985,  11,   5.7626,   0.1840,   0.1945,   0.6032,   0.0802,   0.0522,   0.0483,   0.0163
A51740,1985,  12,   0.8633,   0.0299,   0.0202,   0.5908,   0.0329,   0.0078,   0.0072,   0.0024
A51740,1986,   1,   2.2756,   0.0924,   0.0573,   0.6720,   0.0567,   0.0206,   0.0191,   0.0064
A51740,1986,   2,   2.5951,   0.1560,   0.1713,   0.7644,   0.0603,   0.0235,   0.0218,   0.0074
A51740,1986,   3,   0.9135,   0.0329,   0.0482,   0.8614,   0.0992,   0.0083,   0.0077,   0.0026
A51740,1986,   4,   2.1105,   0.1928,   0.2817,   0.9634,   0.1155,   0.0383,   0.0354,   0.0120
A51740,1986,   5,   1.1781,   0.0735,   0.1100,   1.0680,   0.1288,   0.0214,   0.0198,   0.0067
A51740,1986,   6,   1.9635,   0.1869,   0.2675,   0.8416,   0.1476,   0.0356,   0.0329,   0.0111
A51740,1986,   7,   2.7673,   0.2789,   0.2504,   1.0467,   0.1374,   0.0251,   0.0232,   0.0078
