seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A54093,1984,  58.3501,   4.1108,   1.9887,   9.5364,   0.6989,   0.6626,   0.6129,   0.2071
A54093,1985,  66.1144,   5.4233,   2.5887,   9.3441,   0.6922,   0.7454,   0.6895,   0.2329
A54093,1986,  54.0147,   5.6839,   2.7508,   9.1518,   0.6856,   0.6195,   0.5731,   0.1936
A54093,1987,  46.3700,   4.2708,   2.2423,   8.9595,   0.6789,   0.5600,   0.5180,   0.1750
A54093,1988,  46.1221,   3.9168,   1.7587,   8.7673,   0.6722,   0.5411,   0.5005,   0.1691
A54093,1989,  63.2089,   5.1942,   2.8064,   8.5750,   0.6656,   0.7428,   0.6870,   0.2321
A54093,1990,  55.7102,   4.0656,   2.1404,   8.3827,   0.6589,   0.6533,   0.6043,   0.2042
A54093,1991,  48.1262,   3.9191,   1.7036,   8.1904,   0.6523,   0.5258,   0.4863,   0.1643
A54093,1992,  51.9506,   4.6279,   2.0474,   7.9981,   0.6456,   0.5750,   0.5319,   0.1797
A54093,1993,  53.5367,   4.3996,   1.8894,   7.8059,   0.6390,   0.5986,   0.5537,   0.1871
A54093,1994,  65.2902,   4.7676,   2.6557,   7.6136,   0.6323,   0.7559,   0.6992,   0.2362
A54093,1995,  53.9839,   4.4566,   2.6033,   7.4213,   0.6257,   0.6147,   0.5686,   0.1921
A54093,1996,  77.7571,   5.3599,   2.7355,   7.2291,   0.6190,   0.8758,   0.8101,   0.2737
A54093,1997,  52.1488,   3.7246,   1.6113,   7.0368,   0.6123,   0.5885,   0.5444,   0.1839
A54093,1998,  51.2758,   4.0847,   2.0195,   6.8445,   0.6057,   0.6422,   0.5941,   0.2007
A54093,1999,  45.7735,   3.0949,   1.5568,   6.6523,   0.5990,   0.4947,   0.4576,   0.1546
A54093,2000,  50.2126,   3.0795,   1.6317,   6.4600,   0.5924,   0.5884,   0.5443,   0.1839
A54093,2001,  48.3368,   3.2586,   1.8925,   6.2677,   0.5857,   0.5737,   0.5307,   0.1793
A54093,2002,  59.7725,   3.2441,   2.1137,   6.0754,   0.5791,   0.7083,   0.6551,   0.2213
A54093,2003,  70.6303,   3.7230,   2.3694,   5.8831,   0.5724,   0.8133,   0.7523,   0.2542
A54093,2004,  60.9776,   3.0972,   1.9719,   5.6909,   0.5658,   0.7268,   0.6723,   0.2271
A54093,2005,  50.8331,   2.7285,   1.8893,   5.4986,   0.5591,   0.5554,   0.5138,   0.1736
