seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51770,1984,  39.6689,   2.2510,   2.3902,   7.1298,   0.7990,   0.4458,   0.4124,   0.1393
A51770,1985,  46.6810,   2.6591,   2.2460,   7.0314,   0.7977,   0.5164,   0.4776,   0.1614
A51770,1986,  34.4687,   2.5070,   2.1579,   6.9329,   0.7965,   0.3620,   0.3349,   0.1131
A51770,1987,  49.8603,   2.4385,   2.1525,   6.8344,   0.7952,   0.5823,   0.5387,   0.1820
A51770,1988,  30.2378,   1.9837,   1.7688,   6.7359,   0.7939,   0.3593,   0.3324,   0.1123
A51770,1989,  51.1271,   2.8885,   3.0797,   6.6375,   0.7926,   0.6140,   0.5679,   0.1919
A51770,1990,  46.6383,   2.2291,   2.6947,   6.5390,   0.7913,   0.5184,   0.4795,   0.1620
A51770,1991,  36.4607,   2.0000,   1.9093,   6.4405,   0.7901,   0.4101,   0.3793,   0.1282
A51770,1992,  45.8571,   2.3931,   2.3551,   6.3420,   0.7888,   0.5715,   0.5286,   0.1786
A51770,1993,  44.4806,   2.5260,   2.3565,   6.2435,   0.7875,   0.4897,   0.4530,   0.1530
A51770,1994,  44.8540,   2.4427,   2.9230,   6.1450,   0.7862,   0.4852,   0.4488,   0.1516
A51770,1995,  41.8001,   2.2364,   2.4512,   6.0466,   0.7849,   0.5131,   0.4747,   0.1604
A51770,1996,  53.7376,   2.8449,   2.9701,   5.9481,   0.7837,   0.5962,   0.5515,   0.1863
A51770,1997,  33.4427,   2.0807,   2.0138,   5.8496,   0.7824,   0.3870,   0.3580,   0.1209
A51770,1998,  44.1676,   2.2360,   2.4487,   5.7511,   0.7811,   0.5154,   0.4767,   0.1611
A51770,1999,  36.3879,   1.8204,   1.8488,   5.6527,   0.7798,   0.3864,   0.3574,   0.1207
A51770,2000,  39.2747,   2.2086,   2.5774,   5.5542,   0.7785,   0.4774,   0.4416,   0.1492
A51770,2001,  29.7346,   1.6025,   1.8132,   5.4557,   0.7773,   0.3561,   0.3294,   0.1113
A51770,2002,  37.4741,   1.5946,   1.7899,   5.3572,   0.7760,   0.4016,   0.3715,   0.1255
A51770,2003,  57.6423,   2.4239,   3.1688,   5.2587,   0.7747,   0.7132,   0.6597,   0.2229
A51770,2004,  48.9601,   1.8902,   2.2996,   5.1603,   0.7734,   0.5644,   0.5221,   0.1764
A51770,2005,  37.0083,   1.5844,   1.9623,   5.0618,   0.7721,   0.4011,   0.3710,   0.1253
