seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51169,1984,   1,   2.1057,   0.1688,   0.0710,   0.5053,   0.0130,   0.0191,   0.0177,   0.0060
B51169,1984,   2,   4.6184,   0.1853,   0.1017,   0.4818,   0.0211,   0.0419,   0.0387,   0.0131
B51169,1984,   3,   4.0912,   0.4420,   0.2691,   0.5337,   0.0332,   0.0371,   0.0343,   0.0116
B51169,1984,   4,   3.4110,   0.2754,   0.1920,   0.5862,   0.0523,   0.0618,   0.0572,   0.0193
B51169,1984,   5,   8.1647,   0.4234,   0.3155,   0.6125,   0.0420,   0.1480,   0.1369,   0.0463
B51169,1984,   6,   3.6430,   0.3025,   0.2234,   0.4619,   0.0564,   0.0660,   0.0611,   0.0206
B51169,1984,   7,   5.0462,   0.3558,   0.1660,   0.5157,   0.0653,   0.0457,   0.0423,   0.0143
B51169,1984,   8,   2.8118,   0.2603,   0.1225,   0.4970,   0.0417,   0.0255,   0.0236,   0.0080
B51169,1984,   9,   1.7483,   0.1332,   0.0783,   0.5281,   0.0297,   0.0158,   0.0147,   0.0050
B51169,1984,  10,   4.2075,   0.1899,   0.1028,   0.5967,   0.0224,   0.0381,   0.0353,   0.0119
B51169,1984,  11,   4.7562,   0.2089,   0.1053,   0.4744,   0.0306,   0.0431,   0.0399,   0.0135
B51169,1984,  12,   2.7285,   0.1477,   0.0732,   0.4700,   0.0099,   0.0247,   0.0229,   0.0077
B51169,1985,   1,   2.7603,   0.1469,   0.0559,   0.5010,   0.0131,   0.0250,   0.0231,   0.0078
B51169,1985,   2,   4.2887,   0.1909,   0.0696,   0.4776,   0.0212,   0.0389,   0.0360,   0.0121
B51169,1985,   3,   2.1043,   0.1880,   0.0948,   0.5291,   0.0333,   0.0191,   0.0176,   0.0060
B51169,1985,   4,   2.9337,   0.2069,   0.1362,   0.5812,   0.0525,   0.0532,   0.0492,   0.0166
B51169,1985,   5,   3.5296,   0.2735,   0.1458,   0.6072,   0.0421,   0.0640,   0.0592,   0.0200
B51169,1985,   6,   3.9264,   0.2703,   0.1618,   0.4579,   0.0566,   0.0712,   0.0658,   0.0222
B51169,1985,   7,   4.4271,   0.3506,   0.1318,   0.5112,   0.0655,   0.0401,   0.0371,   0.0125
B51169,1985,   8,   5.4302,   0.3753,   0.1241,   0.4927,   0.0418,   0.0492,   0.0455,   0.0154
B51169,1985,   9,   0.6579,   0.0479,   0.0227,   0.5235,   0.0298,   0.0060,   0.0055,   0.0019
B51169,1985,  10,   2.6418,   0.1775,   0.0681,   0.5915,   0.0224,   0.0239,   0.0222,   0.0075
B51169,1985,  11,   6.1063,   0.2575,   0.0920,   0.4703,   0.0307,   0.0554,   0.0512,   0.0173
B51169,1985,  12,   1.3719,   0.0846,   0.0309,   0.4659,   0.0100,   0.0124,   0.0115,   0.0039
B51169,1986,   1,   1.5984,   0.0956,   0.0415,   0.4966,   0.0131,   0.0145,   0.0134,   0.0045
B51169,1986,   2,   6.0722,   0.2721,   0.1175,   0.4734,   0.0213,   0.0550,   0.0509,   0.0172
B51169,1986,   3,   2.0474,   0.1543,   0.0791,   0.5244,   0.0334,   0.0186,   0.0172,   0.0058
B51169,1986,   4,   1.2107,   0.1247,   0.0966,   0.5761,   0.0527,   0.0219,   0.0203,   0.0069
B51169,1986,   5,   4.0848,   0.3186,   0.1750,   0.6019,   0.0423,   0.0741,   0.0685,   0.0231
B51169,1986,   6,   1.3100,   0.1215,   0.0671,   0.4539,   0.0568,   0.0237,   0.0220,   0.0074
B51169,1986,   7,   4.4879,   0.2761,   0.1102,   0.5067,   0.0658,   0.0407,   0.0376,   0.0127
B51169,1986,   8,   3.8069,   0.3344,   0.1287,   0.4884,   0.0420,   0.0345,   0.0319,   0.0108
B51169,1986,   9,   4.8897,   0.2321,   0.0961,   0.5189,   0.0299,   0.0443,   0.0410,   0.0139
B51169,1986,  10,   3.3169,   0.2033,   0.0837,   0.5864,   0.0225,   0.0301,   0.0278,   0.0094
B51169,1986,  11,   5.2623,   0.2640,   0.1004,   0.4662,   0.0308,   0.0477,   0.0441,   0.0149
B51169,1986,  12,   3.9366,   0.1796,   0.0537,   0.4619,   0.0100,   0.0357,   0.0330,   0.0112
B51169,1987,   1,   4.0647,   0.1749,   0.0593,   0.4922,   0.0132,   0.0368,   0.0341,   0.0115
B51169,1987,   2,   3.9420,   0.1787,   0.0575,   0.4693,   0.0213,   0.0357,   0.0331,   0.0112
B51169,1987,   3,   2.9106,   0.2675,   0.1306,   0.5198,   0.0336,   0.0264,   0.0244,   0.0082
B51169,1987,   4,   5.8050,   0.4195,   0.2981,   0.5710,   0.0529,   0.1052,   0.0973,   0.0329
B51169,1987,   5,   3.5569,   0.3332,   0.1946,   0.5966,   0.0424,   0.0645,   0.0596,   0.0202
B51169,1987,   6,   2.7613,   0.2200,   0.1258,   0.4499,   0.0570,   0.0501,   0.0463,   0.0156
B51169,1987,   7,   3.9871,   0.2406,   0.0908,   0.5023,   0.0660,   0.0361,   0.0334,   0.0113
B51169,1987,   8,   3.1414,   0.2543,   0.1163,   0.4841,   0.0421,   0.0285,   0.0263,   0.0089
B51169,1987,   9,   4.6338,   0.2270,   0.1042,   0.5144,   0.0300,   0.0420,   0.0389,   0.0131
B51169,1987,  10,   0.9511,   0.0722,   0.0391,   0.5812,   0.0226,   0.0086,   0.0080,   0.0027
B51169,1987,  11,   1.7965,   0.0793,   0.0345,   0.4621,   0.0309,   0.0163,   0.0151,   0.0051
B51169,1987,  12,   4.8153,   0.1519,   0.0514,   0.4578,   0.0100,   0.0436,   0.0404,   0.0136
B51169,1988,   1,   2.7296,   0.1155,   0.0401,   0.4878,   0.0132,   0.0247,   0.0229,   0.0077
B51169,1988,   2,   2.4155,   0.1187,   0.0787,   0.4651,   0.0214,   0.0219,   0.0203,   0.0068
B51169,1988,   3,   2.0633,   0.1454,   0.0956,   0.5152,   0.0337,   0.0187,   0.0173,   0.0058
B51169,1988,   4,   3.5284,   0.1969,   0.1296,   0.5659,   0.0530,   0.0640,   0.0592,   0.0200
