seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51077,1984,   1,   1.5421,   0.0769,   0.0340,   0.4548,   0.0221,   0.0140,   0.0129,   0.0044
B51077,1984,   2,   5.6750,   0.1225,   0.0849,   0.4672,   0.0316,   0.0514,   0.0476,   0.0161
B51077,1984,   3,   3.6234,   0.2751,   0.1800,   0.4287,   0.0548,   0.0328,   0.0304,   0.0103
B51077,1984,   4,   4.8653,   0.2606,   0.1710,   0.5131,   0.0674,   0.0882,   0.0816,   0.0276
B51077,1984,   5,   6.1588,   0.2707,   0.2098,   0.4727,   0.0618,   0.1117,   0.1033,   0.0349
B51077,1984,   6,   3.7497,   0.2645,   0.1681,   0.3991,   0.0770,   0.0680,   0.0629,   0.0212
B51077,1984,   7,   5.2044,   0.3170,   0.1363,   0.4710,   0.1190,   0.0472,   0.0436,   0.0147
B51077,1984,   8,   3.2425,   0.1724,   0.0754,   0.4206,   0.0550,   0.0294,   0.0272,   0.0092
B51077,1984,   9,   0.6056,   0.0328,   0.0174,   0.4341,   0.0475,   0.0055,   0.0051,   0.0017
B51077,1984,  10,   2.8820,   0.1172,   0.0684,   0.4429,   0.0353,   0.0261,   0.0242,   0.0082
B51077,1984,  11,   3.2483,   0.1010,   0.0521,   0.4165,   0.0502,   0.0294,   0.0272,   0.0092
B51077,1984,  12,   1.7256,   0.0649,   0.0323,   0.5317,   0.0213,   0.0156,   0.0145,   0.0049
B51077,1985,   1,   2.5959,   0.0873,   0.0400,   0.4513,   0.0223,   0.0235,   0.0218,   0.0074
B51077,1985,   2,   3.8738,   0.1160,   0.0599,   0.4635,   0.0318,   0.0351,   0.0325,   0.0110
B51077,1985,   3,   1.4133,   0.1074,   0.0514,   0.4254,   0.0551,   0.0128,   0.0119,   0.0040
B51077,1985,   4,   2.9594,   0.2029,   0.1513,   0.5091,   0.0678,   0.0537,   0.0496,   0.0168
B51077,1985,   5,   3.8628,   0.2795,   0.1578,   0.4690,   0.0622,   0.0700,   0.0648,   0.0219
B51077,1985,   6,   2.1941,   0.1740,   0.1019,   0.3959,   0.0774,   0.0398,   0.0368,   0.0124
B51077,1985,   7,   4.6259,   0.3242,   0.1271,   0.4673,   0.1196,   0.0419,   0.0388,   0.0131
B51077,1985,   8,   6.0208,   0.3205,   0.1071,   0.4173,   0.0553,   0.0546,   0.0505,   0.0171
B51077,1985,   9,   0.8137,   0.0514,   0.0311,   0.4307,   0.0477,   0.0074,   0.0068,   0.0023
