seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42107,1984,  49.8737,   4.5837,   2.5144,   7.9438,   1.7086,   0.6217,   0.5751,   0.1943
A42107,1985,  38.6839,   3.3272,   1.6803,   7.8089,   1.7098,   0.4501,   0.4163,   0.1406
A42107,1986,  45.0837,   4.0522,   1.9410,   7.6738,   1.7110,   0.5020,   0.4643,   0.1569
A42107,1987,  43.2247,   3.8511,   1.9285,   7.5388,   1.7123,   0.4831,   0.4469,   0.1510
A42107,1988,  40.0420,   3.3963,   1.5995,   7.4039,   1.7135,   0.4567,   0.4224,   0.1427
A42107,1989,  47.1208,   3.6900,   2.1332,   7.2689,   1.7147,   0.6002,   0.5552,   0.1876
A42107,1990,  51.4853,   3.8170,   2.3206,   7.1339,   1.7160,   0.5809,   0.5374,   0.1815
A42107,1991,  36.8831,   3.2531,   1.7648,   6.9989,   1.7172,   0.4012,   0.3711,   0.1254
A42107,1992,  45.4873,   3.5839,   2.0075,   6.8639,   1.7184,   0.5114,   0.4731,   0.1598
A42107,1993,  52.8775,   4.1594,   2.2124,   6.7289,   1.7197,   0.6219,   0.5752,   0.1943
A42107,1994,  53.0054,   4.1583,   2.7314,   6.5939,   1.7209,   0.6044,   0.5591,   0.1889
A42107,1995,  40.9225,   2.8866,   1.7602,   6.4589,   1.7221,   0.4589,   0.4245,   0.1434
A42107,1996,  62.9471,   4.4658,   2.7645,   6.3239,   1.7234,   0.7088,   0.6556,   0.2215
A42107,1997,  37.9130,   2.9855,   1.5662,   6.1889,   1.7246,   0.4187,   0.3873,   0.1308
A42107,1998,  48.3997,   3.6028,   2.1616,   6.0539,   1.7258,   0.5969,   0.5521,   0.1865
A42107,1999,  45.8512,   2.9941,   1.7856,   5.9189,   1.7271,   0.4908,   0.4540,   0.1534
A42107,2000,  47.2596,   3.4199,   2.1356,   5.7839,   1.7283,   0.5702,   0.5275,   0.1782
A42107,2001,  37.3248,   2.9612,   2.0320,   5.6489,   1.7295,   0.4286,   0.3964,   0.1339
A42107,2002,  47.7288,   2.9812,   2.1312,   5.5139,   1.7308,   0.5640,   0.5217,   0.1762
A42107,2003,  60.8260,   3.4104,   2.7365,   5.3789,   1.7320,   0.6973,   0.6450,   0.2179
A42107,2004,  58.3401,   3.4405,   2.8909,   5.2439,   1.7332,   0.6691,   0.6190,   0.2091
A42107,2005,  49.5060,   2.4837,   2.0549,   5.1089,   1.7344,   0.5403,   0.4998,   0.1689
