seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51049,1984,  44.2923,   2.4402,   1.1668,   6.4751,   1.1422,   0.4943,   0.4573,   0.1545
A51049,1985,  44.3940,   2.6186,   1.0867,   6.3900,   1.1487,   0.4614,   0.4268,   0.1442
A51049,1986,  32.4497,   2.6872,   1.2017,   6.3050,   1.1552,   0.3355,   0.3104,   0.1049
A51049,1987,  44.4424,   2.7281,   1.1447,   6.2200,   1.1617,   0.5077,   0.4697,   0.1587
A51049,1988,  32.5809,   2.3126,   1.0520,   6.1349,   1.1682,   0.3807,   0.3521,   0.1190
A51049,1989,  48.3532,   2.9167,   1.7094,   6.0499,   1.1747,   0.5881,   0.5440,   0.1838
A51049,1990,  41.8574,   2.4143,   1.4628,   5.9648,   1.1811,   0.4886,   0.4520,   0.1527
A51049,1991,  39.6645,   2.3771,   1.2488,   5.8798,   1.1876,   0.4224,   0.3908,   0.1320
A51049,1992,  38.9754,   2.2014,   1.0571,   5.7948,   1.1941,   0.4403,   0.4073,   0.1376
A51049,1993,  52.2406,   2.9626,   1.7678,   5.7097,   1.2006,   0.5957,   0.5510,   0.1862
A51049,1994,  45.9023,   2.5546,   1.5289,   5.6247,   1.2071,   0.4963,   0.4591,   0.1551
A51049,1995,  46.8182,   2.8669,   1.6805,   5.5397,   1.2136,   0.5519,   0.5105,   0.1725
A51049,1996,  54.0625,   3.1216,   1.6541,   5.4547,   1.2201,   0.5688,   0.5261,   0.1777
A51049,1997,  38.0253,   2.4317,   1.3620,   5.3696,   1.2266,   0.4181,   0.3868,   0.1307
A51049,1998,  42.9574,   2.4202,   1.2160,   5.2846,   1.2331,   0.5002,   0.4627,   0.1563
A51049,1999,  41.5175,   2.2568,   1.2429,   5.1995,   1.2396,   0.4408,   0.4077,   0.1377
A51049,2000,  39.0802,   2.2884,   1.2366,   5.1145,   1.2461,   0.4865,   0.4500,   0.1520
A51049,2001,  32.2902,   2.0192,   1.2820,   5.0295,   1.2526,   0.3825,   0.3538,   0.1195
A51049,2002,  41.1392,   1.9457,   1.1632,   4.9444,   1.2591,   0.4423,   0.4091,   0.1382
A51049,2003,  62.2743,   2.8192,   2.0143,   4.8594,   1.2655,   0.7331,   0.6781,   0.2291
A51049,2004,  45.2112,   2.1537,   1.4801,   4.7744,   1.2720,   0.5257,   0.4863,   0.1643
A51049,2005,  38.2421,   1.6753,   1.2235,   4.6893,   1.2785,   0.4172,   0.3859,   0.1304
