seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42023,1984,  55.9247,   5.2762,   2.4952,   6.5224,   0.4596,   0.6905,   0.6387,   0.2158
A42023,1985,  48.5603,   4.3805,   2.0459,   6.4265,   0.4578,   0.5399,   0.4994,   0.1687
A42023,1986,  48.0732,   4.5837,   2.0664,   6.3306,   0.4560,   0.5527,   0.5113,   0.1727
A42023,1987,  44.6387,   4.2879,   2.0498,   6.2347,   0.4542,   0.5340,   0.4940,   0.1669
A42023,1988,  38.6180,   3.7347,   1.6336,   6.1387,   0.4524,   0.4332,   0.4007,   0.1354
A42023,1989,  46.5284,   4.1452,   2.2679,   6.0428,   0.4506,   0.5950,   0.5504,   0.1859
A42023,1990,  56.7709,   4.5285,   2.2244,   5.9469,   0.4488,   0.6312,   0.5839,   0.1972
A42023,1991,  38.4456,   3.8749,   1.8745,   5.8510,   0.4470,   0.4257,   0.3938,   0.1330
A42023,1992,  53.7442,   4.3547,   2.2420,   5.7550,   0.4452,   0.5734,   0.5304,   0.1792
A42023,1993,  50.9844,   4.1475,   1.7692,   5.6591,   0.4434,   0.5785,   0.5351,   0.1808
A42023,1994,  53.5042,   4.3554,   2.2756,   5.5632,   0.4416,   0.6149,   0.5688,   0.1922
A42023,1995,  40.6492,   3.2801,   1.6992,   5.4672,   0.4398,   0.4722,   0.4368,   0.1476
A42023,1996,  56.5866,   4.3869,   2.4298,   5.3713,   0.4380,   0.6422,   0.5940,   0.2007
A42023,1997,  44.7038,   3.6546,   1.7163,   5.2754,   0.4362,   0.4958,   0.4587,   0.1549
A42023,1998,  40.1716,   3.3746,   1.6062,   5.1794,   0.4344,   0.5002,   0.4626,   0.1563
A42023,1999,  42.7825,   3.1870,   1.5658,   5.0835,   0.4326,   0.4711,   0.4357,   0.1472
A42023,2000,  43.2726,   3.8026,   1.9957,   4.9876,   0.4308,   0.5441,   0.5033,   0.1700
A42023,2001,  38.9058,   3.2486,   1.8724,   4.8916,   0.4290,   0.4453,   0.4119,   0.1392
A42023,2002,  44.9615,   3.3331,   2.0083,   4.7957,   0.4272,   0.5570,   0.5152,   0.1741
A42023,2003,  59.1730,   3.8566,   2.4732,   4.6998,   0.4255,   0.6585,   0.6091,   0.2058
A42023,2004,  60.7218,   3.4621,   2.3138,   4.6038,   0.4237,   0.6834,   0.6322,   0.2136
A42023,2005,  44.6642,   2.5226,   1.5963,   4.5079,   0.4219,   0.4756,   0.4399,   0.1486
