seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51179,1984,  45.0802,   3.0382,   1.5695,   9.0399,   0.8426,   0.5100,   0.4718,   0.1594
A51179,1985,  42.2889,   3.0275,   1.4253,   8.8929,   0.8434,   0.4488,   0.4152,   0.1403
A51179,1986,  35.7158,   3.0201,   1.5382,   8.7459,   0.8442,   0.3838,   0.3550,   0.1199
A51179,1987,  45.0036,   3.5004,   1.7857,   8.5989,   0.8451,   0.5399,   0.4994,   0.1687
A51179,1988,  36.2314,   2.7419,   1.4097,   8.4519,   0.8459,   0.4164,   0.3852,   0.1301
A51179,1989,  49.7113,   3.4470,   2.4220,   8.3049,   0.8467,   0.6034,   0.5581,   0.1886
A51179,1990,  42.5270,   2.5786,   1.7417,   8.1579,   0.8475,   0.4949,   0.4578,   0.1547
A51179,1991,  33.2432,   2.2235,   1.3569,   8.0109,   0.8483,   0.3587,   0.3318,   0.1121
A51179,1992,  41.8302,   2.4176,   1.3815,   7.8639,   0.8492,   0.4532,   0.4192,   0.1416
A51179,1993,  48.9089,   3.2304,   2.0450,   7.7169,   0.8500,   0.5539,   0.5123,   0.1731
A51179,1994,  49.1166,   2.9062,   1.9089,   7.5698,   0.8508,   0.5076,   0.4695,   0.1586
A51179,1995,  41.6507,   2.6758,   1.8570,   7.4228,   0.8516,   0.4787,   0.4428,   0.1496
A51179,1996,  55.3522,   3.6829,   2.2074,   7.2758,   0.8524,   0.6147,   0.5686,   0.1921
A51179,1997,  38.5529,   2.5894,   1.6105,   7.1288,   0.8532,   0.4251,   0.3932,   0.1328
A51179,1998,  44.8023,   2.7498,   1.7096,   6.9818,   0.8541,   0.5345,   0.4944,   0.1670
A51179,1999,  38.4323,   2.2705,   1.4139,   6.8348,   0.8549,   0.3894,   0.3602,   0.1217
A51179,2000,  41.8955,   2.2989,   1.4420,   6.6878,   0.8557,   0.5114,   0.4730,   0.1598
A51179,2001,  35.4818,   2.2300,   1.7343,   6.5408,   0.8565,   0.4198,   0.3883,   0.1312
A51179,2002,  38.5324,   2.1408,   1.5794,   6.3938,   0.8573,   0.4361,   0.4034,   0.1363
A51179,2003,  63.6681,   2.7421,   2.2995,   6.2468,   0.8581,   0.7321,   0.6772,   0.2288
A51179,2004,  43.2037,   2.1469,   1.7913,   6.0998,   0.8590,   0.5073,   0.4693,   0.1585
A51179,2005,  44.3930,   1.9723,   1.6734,   5.9528,   0.8598,   0.5098,   0.4716,   0.1593
