seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36043,1984,  43.4703,   3.4243,   1.8998,   4.7115,   0.9463,   0.5189,   0.4800,   0.1622
A36043,1985,  39.0367,   3.5028,   1.7810,   4.6418,   0.9406,   0.4322,   0.3998,   0.1351
A36043,1986,  51.5955,   4.6072,   2.3640,   4.5721,   0.9348,   0.5838,   0.5400,   0.1824
A36043,1987,  43.0735,   3.9893,   2.0899,   4.5024,   0.9290,   0.4981,   0.4608,   0.1557
A36043,1988,  40.2119,   3.8495,   1.8982,   4.4327,   0.9233,   0.4412,   0.4081,   0.1379
A36043,1989,  44.7551,   3.8942,   2.1451,   4.3629,   0.9175,   0.5479,   0.5068,   0.1712
A36043,1990,  57.9093,   4.6036,   2.4968,   4.2932,   0.9117,   0.6686,   0.6184,   0.2089
A36043,1991,  44.7194,   3.7951,   1.8819,   4.2235,   0.9060,   0.5055,   0.4676,   0.1580
A36043,1992,  48.8763,   3.6811,   1.9994,   4.1538,   0.9002,   0.5429,   0.5022,   0.1697
A36043,1993,  46.5768,   3.8964,   1.9603,   4.0840,   0.8944,   0.5347,   0.4946,   0.1671
A36043,1994,  48.4004,   3.9092,   2.4097,   4.0143,   0.8887,   0.5728,   0.5299,   0.1790
A36043,1995,  37.7906,   3.1308,   1.9625,   3.9446,   0.8829,   0.4093,   0.3786,   0.1279
A36043,1996,  51.0486,   4.0072,   2.2802,   3.8749,   0.8771,   0.5930,   0.5485,   0.1853
A36043,1997,  39.7633,   3.4528,   1.7503,   3.8052,   0.8714,   0.4440,   0.4107,   0.1388
A36043,1998,  43.2877,   3.4340,   1.9649,   3.7354,   0.8656,   0.5237,   0.4844,   0.1637
A36043,1999,  38.6532,   2.6234,   1.3212,   3.6657,   0.8598,   0.4070,   0.3764,   0.1272
A36043,2000,  58.6697,   4.6373,   2.6751,   3.5960,   0.8541,   0.7206,   0.6666,   0.2252
A36043,2001,  36.7371,   2.9315,   1.6823,   3.5263,   0.8483,   0.4350,   0.4023,   0.1359
A36043,2002,  51.6615,   3.5792,   2.2227,   3.4566,   0.8425,   0.6121,   0.5662,   0.1913
A36043,2003,  53.6949,   3.4794,   2.3961,   3.3868,   0.8367,   0.6221,   0.5755,   0.1944
A36043,2004,  48.1480,   2.7922,   1.9341,   3.3171,   0.8310,   0.5507,   0.5094,   0.1721
A36043,2005,  47.4765,   2.1317,   1.5337,   3.2474,   0.8252,   0.5229,   0.4836,   0.1634
