seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42127,1984,   1,   2.1039,   0.2563,   0.0955,   0.5868,   0.0202,   0.0191,   0.0176,   0.0060
A42127,1984,   2,   3.5388,   0.2494,   0.0846,   0.5276,   0.0315,   0.0321,   0.0297,   0.0100
A42127,1984,   3,   3.2584,   0.3075,   0.1219,   0.7609,   0.0629,   0.0295,   0.0273,   0.0092
A42127,1984,   4,   5.8021,   0.4622,   0.2294,   0.5438,   0.0597,   0.1052,   0.0973,   0.0329
A42127,1984,   5,   8.1058,   0.7476,   0.4437,   0.5841,   0.0627,   0.1470,   0.1359,   0.0459
A42127,1984,   6,   3.3602,   0.4114,   0.3008,   0.7197,   0.1411,   0.0609,   0.0563,   0.0190
A42127,1984,   7,   6.3503,   0.6446,   0.2380,   0.6281,   0.1471,   0.0576,   0.0532,   0.0180
A42127,1984,   8,   3.3597,   0.4550,   0.1504,   0.5121,   0.1049,   0.0305,   0.0282,   0.0095
A42127,1984,   9,   2.0139,   0.2157,   0.1172,   0.5389,   0.0670,   0.0183,   0.0169,   0.0057
A42127,1984,  10,   2.8367,   0.2788,   0.1387,   0.5362,   0.0544,   0.0257,   0.0238,   0.0080
A42127,1984,  11,   3.8032,   0.2387,   0.1035,   0.5070,   0.0442,   0.0345,   0.0319,   0.0108
A42127,1984,  12,   3.6116,   0.2914,   0.0987,   0.4675,   0.0209,   0.0327,   0.0303,   0.0102
A42127,1985,   1,   1.4710,   0.1727,   0.0675,   0.5761,   0.0201,   0.0133,   0.0123,   0.0042
A42127,1985,   2,   1.9700,   0.1753,   0.0565,   0.5180,   0.0313,   0.0179,   0.0165,   0.0056
A42127,1985,   3,   2.5419,   0.3297,   0.1678,   0.7470,   0.0626,   0.0230,   0.0213,   0.0072
A42127,1985,   4,   2.4162,   0.3289,   0.2145,   0.5339,   0.0595,   0.0438,   0.0405,   0.0137
A42127,1985,   5,   3.5794,   0.3996,   0.2528,   0.5734,   0.0624,   0.0649,   0.0600,   0.0203
A42127,1985,   6,   3.7792,   0.4378,   0.2801,   0.7066,   0.1405,   0.0685,   0.0634,   0.0214
A42127,1985,   7,   4.4450,   0.5445,   0.2132,   0.6166,   0.1465,   0.0403,   0.0373,   0.0126
A42127,1985,   8,   4.1527,   0.5797,   0.2303,   0.5028,   0.1044,   0.0376,   0.0348,   0.0118
A42127,1985,   9,   8.2495,   0.3687,   0.1456,   0.5291,   0.0667,   0.0748,   0.0692,   0.0234
A42127,1985,  10,   2.4666,   0.2675,   0.1173,   0.5265,   0.0542,   0.0224,   0.0207,   0.0070
A42127,1985,  11,   6.0355,   0.3962,   0.1590,   0.4978,   0.0440,   0.0547,   0.0506,   0.0171
A42127,1985,  12,   3.1403,   0.2745,   0.0949,   0.4590,   0.0208,   0.0285,   0.0263,   0.0089
A42127,1986,   1,   3.5578,   0.2535,   0.0754,   0.5654,   0.0200,   0.0322,   0.0298,   0.0101
A42127,1986,   2,   4.3447,   0.3606,   0.1179,   0.5084,   0.0312,   0.0394,   0.0364,   0.0123
A42127,1986,   3,   3.4338,   0.3759,   0.1715,   0.7332,   0.0623,   0.0311,   0.0288,   0.0097
A42127,1986,   4,   4.0825,   0.4923,   0.2632,   0.5240,   0.0592,   0.0740,   0.0685,   0.0231
A42127,1986,   5,   3.7542,   0.4082,   0.2776,   0.5628,   0.0621,   0.0681,   0.0630,   0.0213
A42127,1986,   6,   6.0979,   0.7150,   0.4455,   0.6935,   0.1399,   0.1106,   0.1023,   0.0345
A42127,1986,   7,   6.8958,   0.8790,   0.3397,   0.6052,   0.1459,   0.0625,   0.0578,   0.0195
A42127,1986,   8,   3.5943,   0.4828,   0.1650,   0.4935,   0.1040,   0.0326,   0.0301,   0.0102
A42127,1986,   9,   2.8909,   0.4530,   0.1970,   0.5193,   0.0664,   0.0262,   0.0242,   0.0082
A42127,1986,  10,   4.0913,   0.4360,   0.1970,   0.5167,   0.0539,   0.0371,   0.0343,   0.0116
A42127,1986,  11,   6.5910,   0.4840,   0.1837,   0.4886,   0.0438,   0.0597,   0.0553,   0.0187
A42127,1986,  12,   3.1199,   0.2261,   0.0685,   0.4505,   0.0207,   0.0283,   0.0262,   0.0088
A42127,1987,   1,   4.5733,   0.3472,   0.0910,   0.5548,   0.0199,   0.0415,   0.0383,   0.0130
A42127,1987,   2,   0.8706,   0.0843,   0.0303,   0.4988,   0.0311,   0.0079,   0.0073,   0.0025
A42127,1987,   3,   1.8999,   0.1939,   0.0687,   0.7194,   0.0621,   0.0172,   0.0159,   0.0054
A42127,1987,   4,   6.0284,   0.5922,   0.2852,   0.5141,   0.0590,   0.1093,   0.1011,   0.0342
A42127,1987,   5,   3.2385,   0.3722,   0.2137,   0.5522,   0.0619,   0.0587,   0.0543,   0.0183
A42127,1987,   6,   4.8017,   0.7458,   0.3995,   0.6804,   0.1393,   0.0871,   0.0805,   0.0272
A42127,1987,   7,   6.2574,   0.7905,   0.2984,   0.5938,   0.1453,   0.0567,   0.0525,   0.0177
A42127,1987,   8,   4.7944,   0.5760,   0.2080,   0.4842,   0.1035,   0.0435,   0.0402,   0.0136
A42127,1987,   9,   7.5397,   0.3786,   0.1097,   0.5095,   0.0661,   0.0683,   0.0632,   0.0214
A42127,1987,  10,   3.9984,   0.3759,   0.1449,   0.5070,   0.0537,   0.0362,   0.0335,   0.0113
A42127,1987,  11,   3.3117,   0.2523,   0.1291,   0.4794,   0.0437,   0.0300,   0.0278,   0.0094
A42127,1987,  12,   2.6234,   0.2310,   0.0833,   0.4420,   0.0206,   0.0238,   0.0220,   0.0074
A42127,1988,   1,   2.1212,   0.2183,   0.0656,   0.5441,   0.0198,   0.0192,   0.0178,   0.0060
A42127,1988,   2,   3.5547,   0.3580,   0.1336,   0.4892,   0.0309,   0.0322,   0.0298,   0.0101
A42127,1988,   3,   2.6322,   0.3769,   0.1878,   0.7056,   0.0618,   0.0239,   0.0221,   0.0075
A42127,1988,   4,   3.1039,   0.4765,   0.2666,   0.5043,   0.0587,   0.0563,   0.0521,   0.0176
A42127,1988,   5,   5.1837,   0.4955,   0.2164,   0.5416,   0.0616,   0.0940,   0.0869,   0.0294
A42127,1988,   6,   1.2853,   0.1552,   0.1161,   0.6674,   0.1387,   0.0233,   0.0216,   0.0073
A42127,1988,   7,   4.7893,   0.5248,   0.1850,   0.5824,   0.1446,   0.0434,   0.0402,   0.0136
A42127,1988,   8,   5.1596,   0.4774,   0.1696,   0.4749,   0.1031,   0.0468,   0.0433,   0.0146
A42127,1988,   9,   2.5440,   0.2119,   0.0917,   0.4997,   0.0658,   0.0231,   0.0213,   0.0072
