seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51678,1984,  47.8601,   2.7350,   1.4566,   5.1372,   0.6904,   0.5490,   0.5079,   0.1716
A51678,1985,  43.4027,   2.4727,   1.0907,   5.0728,   0.6904,   0.4589,   0.4245,   0.1434
A51678,1986,  30.8612,   2.5124,   1.2383,   5.0085,   0.6904,   0.3330,   0.3080,   0.1041
A51678,1987,  46.7149,   2.5616,   1.2644,   4.9441,   0.6905,   0.5576,   0.5158,   0.1743
A51678,1988,  32.1604,   2.2803,   1.1335,   4.8798,   0.6905,   0.3763,   0.3481,   0.1176
A51678,1989,  50.9277,   3.1004,   1.8748,   4.8154,   0.6905,   0.6318,   0.5844,   0.1974
A51678,1990,  44.1314,   2.2436,   1.4573,   4.7510,   0.6905,   0.4874,   0.4508,   0.1523
A51678,1991,  40.6248,   2.3564,   1.2632,   4.6867,   0.6906,   0.4629,   0.4282,   0.1447
A51678,1992,  43.9835,   2.3865,   1.3655,   4.6223,   0.6906,   0.5235,   0.4842,   0.1636
A51678,1993,  45.3244,   2.8803,   1.7164,   4.5580,   0.6906,   0.5095,   0.4713,   0.1592
A51678,1994,  40.5265,   2.2558,   1.4098,   4.4936,   0.6906,   0.4346,   0.4020,   0.1358
A51678,1995,  50.1180,   2.8492,   1.8474,   4.4292,   0.6907,   0.6519,   0.6030,   0.2037
A51678,1996,  52.7307,   3.2252,   1.9019,   4.3649,   0.6907,   0.5905,   0.5462,   0.1845
A51678,1997,  36.5696,   2.3334,   1.3510,   4.3005,   0.6907,   0.4172,   0.3859,   0.1304
A51678,1998,  45.4009,   2.5116,   1.4713,   4.2362,   0.6908,   0.5614,   0.5192,   0.1754
A51678,1999,  38.6085,   1.9740,   1.1105,   4.1718,   0.6908,   0.4083,   0.3777,   0.1276
A51678,2000,  40.4826,   2.1644,   1.2765,   4.1075,   0.6908,   0.4852,   0.4488,   0.1516
A51678,2001,  28.8531,   1.8116,   1.1555,   4.0431,   0.6908,   0.3446,   0.3188,   0.1077
A51678,2002,  37.4099,   1.9386,   1.2383,   3.9787,   0.6909,   0.4023,   0.3721,   0.1257
A51678,2003,  61.9299,   2.6551,   1.8592,   3.9144,   0.6909,   0.7233,   0.6691,   0.2260
A51678,2004,  46.8319,   1.9285,   1.3980,   3.8500,   0.6909,   0.5543,   0.5127,   0.1732
A51678,2005,  41.9165,   1.7513,   1.2608,   3.7857,   0.6910,   0.4505,   0.4167,   0.1408
