seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51185,1984,  39.5916,   2.1970,   1.3014,   6.1769,   0.6582,   0.4784,   0.4425,   0.1495
A51185,1985,  38.2521,   2.3345,   1.0932,   6.1023,   0.6583,   0.4323,   0.3998,   0.1351
A51185,1986,  40.3030,   2.9939,   1.4496,   6.0278,   0.6583,   0.4482,   0.4146,   0.1401
A51185,1987,  44.2543,   2.7505,   1.4855,   5.9532,   0.6584,   0.5475,   0.5064,   0.1711
A51185,1988,  31.6691,   2.0206,   1.0124,   5.8787,   0.6584,   0.3556,   0.3290,   0.1111
A51185,1989,  50.7074,   2.9376,   1.7632,   5.8042,   0.6585,   0.5850,   0.5411,   0.1828
A51185,1990,  50.4678,   2.6017,   1.7601,   5.7296,   0.6585,   0.5741,   0.5311,   0.1794
A51185,1991,  45.3410,   2.4992,   1.2763,   5.6551,   0.6586,   0.5216,   0.4825,   0.1630
A51185,1992,  42.4078,   2.5010,   1.3357,   5.5805,   0.6586,   0.5034,   0.4657,   0.1573
A51185,1993,  42.0254,   2.5730,   1.2960,   5.5060,   0.6587,   0.4540,   0.4199,   0.1419
A51185,1994,  45.7095,   2.4027,   1.5939,   5.4314,   0.6587,   0.5199,   0.4809,   0.1625
A51185,1995,  46.0251,   2.5724,   1.6297,   5.3569,   0.6588,   0.5506,   0.5093,   0.1720
A51185,1996,  54.9396,   3.2599,   1.9017,   5.2824,   0.6588,   0.6122,   0.5663,   0.1913
A51185,1997,  34.4626,   2.2027,   1.2109,   5.2078,   0.6588,   0.3996,   0.3696,   0.1249
A51185,1998,  45.3813,   2.7201,   1.6862,   5.1333,   0.6589,   0.5718,   0.5289,   0.1787
A51185,1999,  34.1481,   2.0355,   1.1139,   5.0587,   0.6589,   0.3828,   0.3541,   0.1196
A51185,2000,  38.9015,   2.4120,   1.4216,   4.9842,   0.6590,   0.4591,   0.4247,   0.1435
A51185,2001,  41.6794,   2.2090,   1.4219,   4.9097,   0.6590,   0.5005,   0.4630,   0.1564
A51185,2002,  47.6704,   2.2318,   1.4352,   4.8351,   0.6591,   0.5365,   0.4963,   0.1677
A51185,2003,  55.5061,   2.4494,   1.6779,   4.7606,   0.6591,   0.6434,   0.5951,   0.2011
A51185,2004,  53.4588,   2.0948,   1.4608,   4.6860,   0.6592,   0.6441,   0.5958,   0.2013
A51185,2005,  38.5292,   1.8565,   1.3708,   4.6115,   0.6592,   0.4370,   0.4042,   0.1366
