seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42127,1984,  48.1447,   4.5586,   2.1223,   6.9125,   0.8164,   0.5929,   0.5485,   0.1853
A42127,1985,  44.2473,   4.2750,   1.9994,   6.7869,   0.8130,   0.4897,   0.4530,   0.1530
A42127,1986,  52.4539,   5.5666,   2.5021,   6.6612,   0.8095,   0.6018,   0.5567,   0.1881
A42127,1987,  49.9373,   4.9399,   2.0617,   6.5356,   0.8060,   0.5802,   0.5367,   0.1813
A42127,1988,  39.8792,   3.9996,   1.7057,   6.4099,   0.8025,   0.4483,   0.4146,   0.1401
A42127,1989,  49.7477,   4.7625,   2.1650,   6.2843,   0.7991,   0.6236,   0.5768,   0.1949
A42127,1990,  54.9486,   4.7950,   2.4475,   6.1586,   0.7956,   0.6207,   0.5742,   0.1940
A42127,1991,  37.6129,   3.6234,   1.6893,   6.0330,   0.7921,   0.4211,   0.3895,   0.1316
A42127,1992,  48.0023,   4.5304,   2.1832,   5.9073,   0.7887,   0.5458,   0.5049,   0.1706
A42127,1993,  48.4772,   4.5362,   2.0110,   5.7817,   0.7852,   0.5548,   0.5132,   0.1734
A42127,1994,  52.3346,   4.6562,   2.4246,   5.6560,   0.7817,   0.5962,   0.5515,   0.1863
A42127,1995,  41.8389,   3.5120,   1.9068,   5.5304,   0.7782,   0.4653,   0.4304,   0.1454
A42127,1996,  60.0627,   5.0464,   2.7943,   5.4047,   0.7748,   0.6960,   0.6438,   0.2175
A42127,1997,  40.5845,   3.8532,   1.7792,   5.2791,   0.7713,   0.4524,   0.4185,   0.1414
A42127,1998,  46.6748,   3.7716,   2.1134,   5.1534,   0.7678,   0.5732,   0.5302,   0.1791
A42127,1999,  44.2728,   3.2618,   1.6614,   5.0278,   0.7643,   0.4904,   0.4536,   0.1532
A42127,2000,  50.9841,   4.7448,   2.4645,   4.9022,   0.7609,   0.6253,   0.5784,   0.1954
A42127,2001,  38.0518,   3.1923,   1.7250,   4.7765,   0.7574,   0.4269,   0.3949,   0.1334
A42127,2002,  53.5994,   3.6164,   2.1799,   4.6508,   0.7539,   0.6327,   0.5852,   0.1977
A42127,2003,  61.2488,   3.7481,   2.4221,   4.5252,   0.7504,   0.6922,   0.6403,   0.2163
A42127,2004,  56.3260,   3.7093,   2.5060,   4.3995,   0.7470,   0.6304,   0.5831,   0.1970
A42127,2005,  53.9284,   2.7855,   1.8568,   4.2739,   0.7435,   0.5824,   0.5387,   0.1820
